kir_native_pooled_male_p25_se
0.018305769
0.012426221
0.01932521
0.03066179
0.017420668
0.04350961
0.020320853
0.010900096
0.017194159
0.025871864
0.019093897
0.032741815
0.024680622
0.032441802
0.031194558
0.017503895
0.018091299
0.031252276
0.034261145
0.018522967
0.033482637
0.013727752
0.014871571
0.017495368
0.014519134
0.016093103
0.017126277
0.010911517
0.026794141
0.023315236
0.019075423
0.027113069
0.026718849
0.024550544
0.0093862489
0.017168779
0.0052228053
0.033810008
0.014833868
0.020110054
0.014853647
0.018107338
0.025768567
0.019725295
0.010461235
0.025959112
0.023117552
0.012516787
0.0062119234
0.03171045
0.0074496944
0.012488335
0.031229807
0.0224088
0.018930212
0.024228986
0.014068162
0.016521264
0.015429764
0.031403661
0.01313032
0.01711061
0.010928672
0.016063549
0.034453254
0.028559199
0.021819647
""
""
0.010218869
0.019260557
""
0.25151098
0.046871006
0.016581163
""
0.077593878
0.030070167
0.020947687
0.046909962
0.041289885
0.026176265
0.077397548
0.020039247
0.031936478
0.061672594
0.032184787
0.1039233
0.042095125
0.047552433
""
0.053874459
0.045236763
0.10645362
""
0.033951063
0.017214434
0.012976297
0.013133298
0.02057505
0.021303874
0.045809504
0.028876586
0.0030902524
0.010527655
0.013961089
0.005391988
0.011279467
0.030444356
0.012129118
0.013465422
0.022195309
0.026113551
0.020071747
0.0097583458
0.019041836
0.028843755
0.048627086
0.02266033
0.024916492
0.023286032
0.022041155
0.021476744
0.035070304
0.023999352
0.02343379
0.014354801
0.015270243
0.013783082
0.022023672
0.038800474
0.023648137
0.023321634
0.014047258
0.024467809
0.026991071
0.01291282
0.033389714
0.018218588
0.01985058
0.017212551
0.025419358
0.015885999
0.027001295
0.026300397
0.011522315
0.021496262
0.034458123
0.020222398
0.026496984
0.029656384
0.035931654
0.019514393
0.015435406
0.026977291
0.023137376
0.017706931
0.013327948
0.0264674
0.033918828
0.030381516
0.026706988
0.018762652
0.03338958
0.018303789
0.028234236
0.018124964
0.019191075
0.016367856
0.035872906
0.006389061
0.022298813
0.018125571
0.013299795
0.031387296
0.028691377
0.01056538
0.027502164
0.023243342
0.029914234
0.016617306
0.021346711
0.0099856341
0.014396302
0.032722857
0.021728151
0.0055940589
0.073750705
0.029974619
0.010165512
0.033374552
0.034650929
0.0072232606
0.025624575
0.015729459
0.0050794454
0.025747811
0.01259934
0.01355212
0.031981029
0.0057261246
0.012629607
0.024064787
0.029502707
0.0021483104
0.012689731
0.016701769
0.03487473
0.016265526
0.0098625766
0.04067428
0.064671844
0.0088367732
0.016290667
0.016913971
0.0040592672
0.012059097
0.052818745
0.0042533991
0.0046898117
0.021197751
0.0040430748
0.003601671
0.010531859
0.0066981884
0.011292816
0.0096995197
0.0090782102
0.0060905372
0.011300466
0.010490986
0.09087202
0.016609177
0.0089642508
0.0092191929
0.0073436284
0.014483409
0.014069446
0.04594183
0.0073162238
0.020939965
0.0065451832
0.013305785
0.014880643
0.0075420979
0.027970135
0.0075155762
0.042123407
0.037650269
0.031771068
0.012567788
0.025626257
0.033673119
0.087357998
0.072203778
0.039982419
0.06586621
0.046610348
0.057295151
0.02214049
0.0062700082
""
0.018750679
0.04798102
0.036420602
0.0066652917
0.019184379
0.022594156
0.10780074
0.087317921
0.04100915
""
0.035559844
0.099271394
0.0080567217
0.057246309
0.03510806
0.047347195
0.019709004
0.011372202
0.026820814
0.040193912
0.024586925
0.012159492
""
0.038255718
0.025281582
0.021860842
0.020569721
0.022756727
0.069254994
0.042124759
0.040464472
0.076528929
0.026887795
0.010391261
0.046163116
0.024887128
0.065327883
0.048123647
""
0.11210887
0.042344563
0.12151787
0.034786198
0.035470489
0.0099614486
0.029750587
0.0077758604
0.0071909856
0.015437128
0.01940017
0.0073979879
0.011548306
0.020609546
0.015729001
0.011063958
0.008066698
0.010827461
0.0054910835
0.010874016
0.032416947
0.0099146068
0.02491444
0.0067308852
0.0044776727
0.030234881
0.01281481
0.013135656
0.011857891
0.01164952
0.016139766
0.024528297
0.036403883
0.0047407034
0.0075829066
0.020338258
0.032136068
0.014937147
0.030340461
0.049965754
0.031672183
0.032179724
0.028427266
0.024466561
