kfr_29_other_female_mean_se
0.016240533
0.024346253
0.05680516
0.012203153
0.01578165
0.038905483
0.010326242
0.056072995
0.052916564
0.02157319
0.018197158
0.0083631659
0.052597012
0.02832414
0.016820855
""
0.044357803
0.01787469
0.052850287
0.037120324
0.015934136
0.0079529192
0.017372185
0.023703203
0.0083028357
0.042486724
0.019124705
0.010540809
0.006294427
0.035963356
0.025044579
0.023261558
0.0087004257
0.0085533196
0.028490117
0.01281109
0.053757902
0.029334985
""
""
0.017275061
0.032260273
""
""
0.046953615
0.045977551
0.0084601082
0.02060841
0.014206767
0.020450341
0.014784113
0.014332163
0.023706947
""
""
0.012761975
0.054425728
0.052751105
""
0.029687071
0.037378047
0.012030341
""
0.031376798
0.033712666
0.040226433
""
""
0.042636354
0.052742388
0.052005358
0.039411753
0.032877184
0.024962602
0.04110302
""
0.03309495
0.03957577
0.051009115
0.0094396584
0.02799643
0.024458541
0.047226228
0.027934831
0.0092171654
0.032451395
0.022562979
0.010989147
0.012123493
0.020197196
0.028849058
0.040872961
0.037285563
0.016004657
0.034523588
0.044517238
0.026379915
0.016689781
0.0058256965
0.013338999
0.012323027
0.0047391932
0.0076412163
0.012993704
0.010905666
0.005902214
0.011767765
0.0072139213
0.025941061
0.016320705
0.016877808
0.018558903
0.010307574
0.039027337
0.011085801
0.012356105
0.011071711
0.054089982
""
""
0.021563955
0.036118582
0.033173617
0.01812439
0.045262378
0.014617721
0.016184893
0.041599553
0.048109453
0.046027616
0.0049406099
0.028525753
0.025103051
0.04516663
0.024192957
0.025644604
0.016034288
0.012235742
0.040882874
0.033292338
0.015976779
0.015960421
""
0.028355811
0.02397297
""
0.016299585
0.031532511
0.040343896
0.045362018
0.040190041
0.012761959
0.027228242
0.056279
0.0074361567
0.01453892
0.043322921
0.017741861
0.036107082
0.039065622
""
""
0.012389179
0.0057635978
0.057411075
0.0035027289
0.021541651
0.030577973
0.022832636
0.01752357
0.004148067
0.011943228
0.027279541
0.013999179
0.026859259
0.034913462
0.011528267
0.0077886852
0.027157532
0.027036654
0.03512666
0.030244457
0.0076298933
0.026070619
0.027632462
0.0073295468
0.063048281
0.027017172
0.014030117
""
0.036289331
0.013585141
0.0099493628
0.043848533
0.057439033
0.025533911
0.021196963
0.018180473
0.010824767
0.0403319
0.01133673
0.01560632
0.037235208
0.022299461
0.016152246
0.011881825
0.007631741
0.028594242
0.021999812
0.018781429
0.020300951
0.016193828
""
0.079321422
0.013201242
0.012281778
0.012848466
0.0064632511
0.027915334
0.021274319
0.033563558
0.027192051
0.02256481
0.032837402
0.0064637382
0.019343155
0.023471521
0.021942468
0.0072290972
0.012249171
0.012391922
0.01776791
""
0.023107013
0.069308884
0.026421776
0.050985947
0.017969368
""
0.049018502
0.02341006
0.028465666
0.019480985
0.015056876
0.027447214
0.027628226
0.018746357
0.0091765895
0.028413631
0.019101743
0.0068823793
0.014012557
0.025511226
""
0.017636668
0.028778138
0.038219489
0.010005234
0.029697537
0.014025724
0.02461311
0.012599234
0.010070967
0.0098043391
0.0097022029
0.0028499642
0.01053088
0.0043214406
0.0042288327
0.012183518
0.012119971
0.027990462
0.035726704
0.019212276
0.047376357
0.05154359
0.012005011
0.018998949
0.031544615
0.020946514
0.0060744858
""
""
0.0041744211
0.0096866675
0.030388897
