work_24_black_pooled_mean_se
0.01514532
0.013610584
0.015571523
0.022852857
0.08241383
0.018456893
0.016340192
0.0097957226
0.012111181
0.048614725
0.024243765
0.020935522
0.01459716
0.046490271
0.030093966
0.017503936
0.019224092
0.022392336
0.027849426
0.022527443
0.027890345
0.083932213
0.01312259
0.010406244
0.058442388
0.012756457
0.016756669
0.012878916
0.031766661
0.04407537
0.035229981
0.017994259
0.017001845
0.019830963
0.010414346
0.04650012
0.0031453979
0.04203606
0.017928146
0.022437578
0.010181198
0.013839193
0.017730383
0.013622951
0.0060924655
0.016291384
0.056120507
0.036910649
0.0044473307
0.019182922
0.0048674457
0.012647403
0.020776369
0.017925052
0.016116306
0.025836347
0.011610582
0.027981726
0.013572611
0.018117357
0.010381715
0.015323445
0.0069211726
0.032925576
0.024530578
0.020129738
""
""
""
0.01089509
""
""
""
""
0.01663929
""
""
0.085124068
""
""
""
""
""
0.057294238
""
""
""
""
""
""
""
""
""
""
""
""
""
0.015397429
0.040213857
""
0.10193943
""
""
0.0044820197
0.035384245
0.044995558
0.010064538
0.021634532
""
0.048830483
0.025538722
0.020830091
0.02104314
""
0.035863291
""
0.025125755
0.077255473
""
0.019674174
0.020499593
""
""
0.059932619
0.020025251
0.031076908
0.017831163
0.036359809
0.010400375
0.025023447
0.032086395
0.016216401
0.019513957
0.018454874
""
""
0.01689942
0.070621505
""
0.017832911
0.025227457
0.024550434
0.049903113
""
0.027876865
0.0077047357
0.032245345
0.044406053
""
0.019973043
0.028153405
0.036218904
""
0.021260273
""
""
0.015140329
0.012136484
0.0227917
""
0.031789795
""
0.015459795
""
0.014410543
""
0.041916531
""
0.032574154
0.074087098
0.0044540674
""
0.014796647
0.02546595
""
""
0.017435443
0.057713676
""
""
0.013893059
""
0.027901305
0.034779567
0.030527549
""
0.0041307067
""
""
0.034456573
""
""
0.0056417161
""
0.044047892
0.009580127
""
0.073598556
0.035583407
""
0.0093100425
0.021575289
0.078708239
""
0.0020389147
0.029922929
0.025144808
""
0.06477806
0.016431767
""
""
0.013349975
0.035075504
0.08103928
0.0064543341
0.02497793
""
0.0047518453
0.0049916976
0.049725197
0.0038325475
0.0042200144
0.0080543095
0.0086458083
0.027396135
0.0091118366
0.016097007
0.0070843566
0.031391609
0.041444149
""
0.07789214
0.0063060243
0.021471823
0.014414832
0.031660687
0.067783833
""
0.021563031
""
0.012214861
0.024998257
0.03119039
0.011885196
""
0.0063058254
""
""
""
0.030877642
0.049364492
""
""
""
""
""
""
""
""
0.0063395705
""
0.026273424
""
""
0.007024189
0.078819312
""
""
""
""
""
""
""
0.015660735
""
""
""
""
0.029566748
""
""
""
0.050614677
""
""
""
""
""
""
""
""
""
""
""
0.034654967
""
""
""
""
""
""
""
""
""
""
0.044939652
""
0.0052991332
0.0053876862
0.032277279
0.019666474
0.0058884588
0.014421276
0.029211666
0.036791634
0.0083644241
0.0049638776
0.0097936094
0.0031058025
0.0079188701
0.034521963
0.011492422
0.026729954
0.007235405
0.0025197566
0.040169813
0.015875895
0.027933514
0.010135422
0.011261439
0.016158387
0.03480044
0.069010071
0.0032905452
0.0061521316
0.019174015
0.058285721
0.010329114
0.077091955
0.062092651
0.043412603
0.027018994
0.054781683
0.023168854
0.019232089
0.018052824
0.0040468364
0.087580107
0.016410595
0.016005041
0.024787739
""
0.011061315
0.0085174916
0.006508885
0.03006373
0.070719838
0.020621728
0.010534759
0.009281625
0.021912713
0.002283779
0.019763868
0.025017269
0.010508683
0.043335196
0.0035643424
0.0104101
0.003587838
0.013868134
0.0058344617
0.0054763039
0.012540475
0.015842298
0.0075749797
0.020293759
0.012011736
0.0072611896
0.024270307
0.024824277
0.030619141
0.026893498
0.0079327738
0.037864473
0.031252451
0.033800375
0.027055655
0.061863471
0.038781181
0.068199418
0.012475227
0.056190453
0.022363365
0.017534781
0.021328371
0.039982952
0.0064731273
0.035510015
0.077149004
0.018970126
0.022573929
0.01572454
0.015496116
0.019567963
0.033427611
0.015257789
0.037350733
0.01316121
0.04721538
0.038831323
0.005188074
0.012960808
0.041094542
