has_mom_other_pooled_p75_se
0.013285895
0.020264408
0.15533139
""
0.091360234
""
""
0.029415283
0.08718548
0.096979268
0.11531642
""
0.044345889
""
""
0.0083102947
0.1046504
""
""
0.057972085
""
0.036502596
0.01048569
0.10239184
0.024047537
0.0099812765
0.13160768
0.036339723
""
""
0.17500803
""
""
0.054381985
0.017680556
0.027120838
0.013629695
""
0.094687298
0.0093220826
0.031933602
0.018557537
""
0.19536336
0.013814882
""
""
0.038087126
0.024659013
""
0.010724775
0.024331255
""
""
0.07717602
""
0.06411159
0.096456073
0.020419501
""
0.033157345
0.11895457
0.022311021
0.071223348
""
""
""
""
""
0.0076913284
0.029331392
""
""
0.051827669
0.014798253
""
""
0.011768967
0.035828944
0.027835784
0.031524856
0.065411955
""
0.010085263
0.09943679
0.089665055
0.051525254
""
0.026725361
0.016796663
""
""
0.10051615
""
""
0.036296029
0.027949668
0.010903325
0.021289296
0.057667151
0.17704622
""
0.10010973
0.0043407446
0.021856297
0.027539641
0.008042397
0.031022722
0.069310568
0.014937681
0.020039896
""
0.068855561
0.028488807
0.022306053
0.018229168
""
""
0.097668514
""
""
0.055767298
0.58519661
""
""
0.036429472
0.066419274
0.032076538
0.022024492
""
""
""
""
0.019863779
0.064311922
""
0.041143987
""
0.098486982
0.06429854
0.088570096
0.20386547
0.035164081
""
""
0.033777349
0.039422836
""
""
""
""
0.047311224
0.062105935
0.026021689
0.080175191
""
0.061615709
0.1200404
""
""
""
0.056442745
0.090723425
""
0.071526252
""
0.061282922
0.059624165
0.018830672
""
0.018003363
0.084765799
0.044412587
0.02520214
""
""
0.010883323
0.13158514
0.18704197
""
0.037687041
""
0.010192844
0.023521183
""
0.064819396
0.0041093095
""
0.020442279
0.016658409
0.0095584225
0.035370089
0.0040151626
0.014233244
0.012111784
0.0075550242
0.10116411
0.01287505
0.032853466
0.040069897
0.0078581506
0.0074326331
0.011680042
0.035662141
0.0023880715
0.014481116
0.0094836699
0.065476961
0.015891271
0.014519444
0.038041797
""
0.0097690299
0.012416164
