grad_hisp_pooled_p25_se
0.090785675
0.047129165
""
0.057565205
0.013449823
""
0.0072003277
""
""
0.075589843
0.059601385
0.015239284
""
0.05605239
0.030951843
""
""
0.055937998
""
""
0.055631794
0.015977578
0.10602386
0.02543392
0.015141457
""
0.018843982
0.014973033
0.022222823
""
""
0.10764407
0.040865693
0.026462665
""
0.029446919
""
""
""
""
0.070634335
""
""
""
""
""
0.017892921
0.048079845
0.058757447
""
0.020558877
0.022811605
0.11690382
""
""
0.047358081
""
""
""
0.11963913
""
0.023371907
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.031107323
""
0.048298147
""
0.046564143
0.022482298
""
""
0.017416054
0.038263194
0.074861236
0.01980591
""
""
0.042860307
""
""
0.044823106
0.02217936
0.0096815675
0.015858769
0.020238014
0.0062158061
0.010056114
0.012204558
0.027526116
0.0079658292
0.033348363
0.026091157
0.0316609
0.028734503
0.040791459
0.02328385
0.038574275
""
0.050481845
0.026209252
0.035269439
""
""
""
0.063120678
""
""
0.078745298
""
0.060093485
0.04648583
""
""
""
0.012996878
""
0.037979603
""
0.0043757581
""
0.052605707
0.056840446
""
""
0.03691446
0.040394273
""
""
0.079836436
""
0.041055102
""
""
""
""
0.030399425
""
""
0.019595644
0.053002805
""
0.086025931
""
""
""
""
0.030779345
0.029167436
""
0.0089736516
""
""
""
0.023934314
0.012834135
0.018249424
0.028654387
0.0212701
""
0.071339265
0.01262078
0.012515412
0.032673135
""
""
""
0.024229299
""
""
0.021055538
""
""
0.051158123
""
""
0.041798238
0.044839472
""
""
""
0.015829476
0.026083775
0.020416539
0.031247478
0.019299123
0.020673869
0.022765642
0.024356965
0.034207139
0.022186561
0.019099414
""
0.03170361
0.036562171
0.052037451
0.031648193
""
""
0.018451231
0.059326127
0.023080532
0.0154232
""
""
""
""
""
""
0.031392634
0.065593928
0.06084327
0.044330202
0.041798718
0.034156669
0.033915926
0.0815887
""
""
""
""
""
""
""
""
""
0.035954639
""
0.02757594
""
""
0.074274495
0.039137039
0.12809816
0.059196193
0.014750004
0.073617868
0.025257507
""
0.086143039
""
0.048226256
0.033886902
""
0.0193782
0.11007261
0.013210195
0.0076766936
0.011497185
0.019584814
0.0035495099
0.018879781
0.0063089603
0.008728697
0.011387197
0.024196496
0.079237208
""
0.055813454
""
""
0.069994159
0.059944775
""
0.11811621
0.011967514
""
""
0.0091290977
0.03175734
""
0.0092749186
0.0085048834
0.11423315
""
""
""
""
""
""
0.025243299
""
0.019309925
0.10719106
0.050949704
0.016066788
""
""
0.040093902
0.053821322
0.078258105
""
0.024383144
0.074064858
""
0.024311652
0.064142615
""
0.035797007
0.022333344
0.017028123
""
0.040084198
0.057912529
0.027237913
""
0.015253165
""
""
""
0.047847006
0.052459691
0.097494192
0.055132974
0.030539447
""
0.012133291
0.020820994
0.0074503352
0.052396458
0.0037004659
0.015437843
0.062042091
""
0.023017466
""
0.027083516
0.038375966
0.034784146
""
""
""
""
""
""
""
""
""
""
""
0.092595041
""
""
""
0.030849267
0.061942574
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10068606
""
""
""
""
""
""
""
""
""
0.021559561
0.052723277
""
""
""
0.035188753
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055943005
""
""
0.024022367
""
0.010072972
0.018782921
0.034954816
0.038722374
""
""
""
0.027879665
""
""
""
""
0.019928792
0.017959129
""
""
0.01119537
0.056393579
""
""
0.053361993
0.0083924159
""
0.01732192
""
""
0.018900806
0.028921591
""
""
""
""
""
0.015291396
""
""
0.011505883
0.040682431
""
""
""
""
""
""
""
""
""
0.0064741466
""
0.069039688
""
""
0.0098251346
0.0060450621
""
""
0.0059881983
0.014926933
0.07400018
""
""
""
""
""
""
0.060966242
""
""
0.057097178
0.032264549
0.019718615
0.02349057
0.029244395
""
0.018252935
0.054374244
0.042288039
0.013135276
0.045233876
0.029386934
""
""
0.096213102
""
0.072685011
0.061091661
0.01580807
""
0.099830188
0.0041928301
0.024276892
0.022097548
""
0.0085853375
""
""
0.029898213
0.0060016499
0.032173574
""
0.0083411718
""
0.0068322415
""
0.010913515
0.007224333
0.0059448304
0.028387459
0.0038203159
0.01083042
""
""
""
0.0048249406
0.022949679
0.09301164
""
0.034968436
0.012673671
0.01251994
0.02132182
0.013249693
0.019795967
0.0060497792
0.0058469228
0.043661259
0.0036246823
0.0072483709
0.031599566
""
0.0058627212
0.010767007
0.0098188603
0.04295757
0.034104709
0.0094000623
0.010158723
0.0053771697
0.0061032353
0.017140239
0.012125793
0.0032958565
0.023667654
0.0036154771
0.0072960453
0.0053556743
0.037195839
""
0.0069694645
0.022921797
0.017329928
0.022909768
0.023603406
0.010584122
0.0087433457
""
0.053211048
0.019228131
""
""
0.0087769981
0.0052231555
0.034997538
0.0081477324
0.022610657
0.0065536369
0.0029820227
0.0027811464
0.014014514
0.0090480056
0.0071991971
0.0043376978
0.032397613
0.0047700293
0.013457247
0.0052213962
0.0574238
0.013831551
0.011061996
""
0.028993288
0.01545161
0.053839948
""
0.02170549
""
""
""
""
""
""
""
""
""
""
""
""
0.03094965
""
""
0.053988155
""
""
""
""
""
""
""
""
0.044042543
""
""
""
""
""
""
""
0.078380905
0.039044417
""
0.048563305
0.026343126
""
0.015503391
0.058307558
0.033941779
0.025828572
0.017996043
0.10263348
""
0.015756907
0.008637527
0.026663929
0.0037935888
0.04888773
0.0059737931
0.022752784
""
0.030436099
0.031601455
0.03437639
0.025140887
0.026665477
0.0084671592
0.036969639
0.016393984
0.015487256
""
0.037831679
0.041732162
""
""
""
0.031279277
0.010259644
0.045328975
0.0072331484
""
""
""
""
""
0.057585649
0.029464789
""
""
0.022046939
0.034840081
0.032985181
""
0.040208817
0.0066931569
0.0077674552
0.0041374722
0.0059297588
0.0058590816
0.0050906711
0.049760424
0.035838827
""
0.013654837
0.014447121
0.0052184593
0.0066401791
""
""
0.0049818014
0.0096028717
0.0078959027
0.0017541966
0.10474505
""
0.024678284
0.0044071889
0.018289343
0.081468299
0.054898635
0.016844917
0.075436659
0.012081902
0.072493471
0.0069030784
0.0139394
""
""
0.051718079
""
""
""
0.050466184
0.033981424
0.0097202808
