staycz_natam_female_mean
0.62091821
0.69091529
""
0.50053346
""
""
0.57560802
""
0.66484112
0.64119208
""
""
""
0.55288458
""
0.58502859
0.35260272
0.63011491
0.37216049
0.65319723
0.66105682
0.70026648
0.64799464
0.45820165
0.76908511
0.58529305
0.65015489
0.53187519
0.56303799
0.78359568
""
""
""
0.59793907
""
""
0.57811707
0.45388409
""
0.65268362
0.60687619
""
""
""
""
0.57366323
""
""
""
""
""
""
""
""
""
0.61435866
""
0.61477506
""
""
""
0.63486159
""
""
""
""
""
""
0.63925266
0.55084819
""
0.46298608
0.68709105
0.7617799
0.56901509
""
0.31427613
""
""
""
""
""
""
""
""
0.68709558
""
""
0.54645336
""
""
""
""
""
0.52028376
0.58985913
0.64259458
0.62054878
0.6488983
0.62942815
0.47056898
0.59159958
0.50555736
0.64669502
0.41471455
""
0.6542536
0.61300081
0.58002645
0.75840974
0.61872196
0.65915018
0.65017092
0.5992887
0.66511488
0.69319063
0.5536831
""
0.6723749
0.62728131
0.52330852
0.5910604
0.62507999
0.42588958
0.55400461
0.65670007
0.59044617
""
0.68675607
0.61482036
0.56288034
0.56806308
""
""
""
0.69944537
0.42325321
""
""
0.38889444
0.69473952
""
""
0.51285714
0.4986887
0.42899668
""
""
0.65806204
0.51717407
0.44075269
""
0.48459089
""
0.40655273
""
""
""
0.62766844
""
""
""
0.79041266
0.67919147
0.79482979
0.55474466
0.82008946
0.52883172
""
0.58032995
0.5588907
0.47523513
0.51698202
""
0.51067829
0.37050629
0.70185494
0.64130998
""
0.57071239
0.40921083
""
""
""
0.54662389
0.64936191
0.53598803
0.66202205
""
""
""
0.43858618
""
0.28002435
0.62765539
""
""
0.64898068
0.71152478
0.50390428
0.64323103
0.57939881
0.52913493
0.64912134
0.74616683
0.73960018
0.67387253
0.57699537
0.63612962
0.31522143
""
0.74436355
0.6922769
0.64839357
0.6417731
""
0.81214994
0.66518486
0.73327333
0.68720603
0.69273311
0.66495085
""
0.39736903
0.4975881
0.71381366
0.46435502
0.59695429
0.67528129
0.36459455
0.64729381
0.70173293
0.70391291
0.72669142
""
""
0.57784128
""
""
""
0.75599641
0.65210247
0.77888852
