married_other_female_mean
0.38748291
0.35407564
0.50468731
0.42362246
0.34713489
0.24050006
0.366779
0.340269
0.3804642
0.45322272
0.36298153
0.37214744
0.42882982
0.39983913
0.36170828
""
0.4402903
0.42841992
0.35550582
0.21289158
0.3057504
0.39995766
0.40659299
0.28401691
0.36693293
0.11712272
0.37382805
0.41664946
0.40858698
0.24529094
0.29738075
0.4211092
0.40659606
0.43722007
0.31762069
0.43493792
0.29460126
0.35857794
""
""
0.30935153
0.3261936
""
""
0.080355532
0.16189834
0.35789764
0.46257648
0.33063784
0.33379954
0.44965798
0.38331461
0.284356
""
""
0.34377491
0.45462933
0.3682223
""
0.34382704
0.40640643
0.43732259
""
0.47643223
0.66318119
0.33259732
""
""
0.50782299
0.33593082
0.15900844
0.35520229
0.25011343
0.46257335
0.46133333
""
0.33200824
0.42435879
0.58819675
0.36816272
0.33600277
0.46370396
0.29138511
0.41140595
0.38687092
0.34443817
0.37334308
0.42292765
0.48860729
0.48818436
0.39029717
0.28296375
0.31176707
0.47547737
0.33174118
0.35917556
0.30326784
0.35967398
0.37544888
0.380162
0.38593003
0.33979672
0.36431888
0.41074419
0.44893372
0.3976264
0.38717476
0.42504308
0.48495427
0.38839826
0.39917803
0.39728656
0.35035369
0.1753922
0.44059682
0.42353603
0.39992294
0.20576365
""
""
0.45642665
0.32465136
0.45104033
0.42670843
0.36901009
0.38184094
0.40113977
0.42482287
0.45618337
0.44756943
0.38957706
0.26525289
0.46938777
0.33558407
0.44761541
0.31790993
0.36996788
0.41759729
0.32241273
0.44749135
0.39536104
0.45499912
""
0.46875989
0.34903103
""
0.43695271
0.34750572
0.36419865
0.14919105
0.46637434
0.38849053
0.44864014
0.16396129
0.46428984
0.38732836
0.39202419
0.4723655
0.42413327
0.32496998
""
""
0.42575613
0.40312088
0.40289852
0.43312439
0.40734348
0.51723015
0.47262064
0.33947167
0.39353627
0.42284098
0.48009017
0.43262741
0.45654258
0.38042092
0.36352891
0.39880043
0.46857321
0.63271856
0.46055374
0.5028761
0.38321131
0.33889407
0.3095277
0.38493267
0.37470242
0.51203841
0.32420719
""
0.47082072
0.46899855
0.37582722
0.44306302
0.31876504
0.43772435
0.49878061
0.40452075
0.36205077
0.46532577
0.37158507
0.4071843
0.51458269
0.38908553
0.32354319
0.38854873
0.3851479
0.515993
0.39746979
0.42349198
0.50190347
0.44102731
""
0.50158465
0.40233228
0.40331933
0.35854456
0.37886691
0.52350062
0.33828497
0.44842806
0.33161336
0.5109821
0.39899731
0.35564896
0.42358634
0.49966159
0.48488754
0.37355748
0.33508164
0.35100344
0.35689834
""
0.47474602
0.40980688
0.2808232
0.40393308
0.34574106
""
0.35756025
0.43274742
0.36920604
0.33960435
0.4303138
0.37456831
0.341198
0.40373203
0.34605473
0.41722608
0.38750046
0.41022718
0.29688719
0.50955117
""
0.44227865
0.37951973
0.45023409
0.3616946
0.455551
0.42643341
0.45586154
0.37257561
0.39619285
0.37583473
0.37743315
0.39405304
0.42554444
0.43430141
0.36851734
0.36191189
0.36252844
0.3968938
0.40391836
0.43941474
0.23706116
0.37167913
0.41932887
0.43334645
0.40898666
0.38384333
0.32513183
""
""
0.37427005
0.48166344
0.46763894
0.35325572
0.36039764
0.41618764
0.40956211
0.49137104
""
0.47103852
0.55955982
0.28782901
0.33235413
""
0.65595812
0.37205669
0.45371544
0.3959527
0.30033198
0.43133709
0.43592653
0.50963068
0.48141026
0.36041224
0.26717338
0.4535518
""
0.39339161
0.46935543
0.48205355
0.50876528
0.46510118
0.43482339
0.54048538
0.46277431
0.53039467
0.42049178
0.49921769
0.4086996
0.47765401
0.51593417
0.54864472
0.44053316
0.38076749
0.31881088
0.36286905
0.37590808
0.56851453
0.35906026
0.38694155
0.39106596
0.28626713
0.44165584
0.43592197
0.47433043
0.44754928
0.38803279
0.55613887
0.26673684
0.4103342
0.41228184
0.39124814
0.40743631
0.61278266
0.5618341
0.54036057
0.49485022
0.32710651
0.3823266
0.40516874
0.63015997
0.41991913
0.41035807
""
0.39655051
0.42087764
0.32484949
0.41630235
""
0.36041573
""
""
0.35786277
0.43102926
""
""
""
""
""
0.52059734
""
""
""
""
""
0.37549269
0.45241615
""
""
""
""
""
""
0.50097018
""
""
""
0.49390033
0.52261817
0.49214751
0.28859249
""
0.43430105
0.46743774
""
0.55804497
""
""
0.33758596
0.42612299
""
0.48488447
0.47118509
0.41328764
""
0.53438586
""
0.54878247
0.44773889
""
""
""
""
0.32087687
""
""
""
""
""
0.56113929
""
0.56562078
0.50330746
0.55007523
0.23622438
0.63310063
""
0.36459091
0.46925032
0.44165909
""
""
0.28594169
0.42638123
0.36636749
""
""
""
0.42596519
0.44786632
""
""
0.44076845
0.42316121
""
""
0.47102657
0.27451065
0.3250424
0.45292494
0.39465642
0.66912591
0.44418752
0.59101647
""
""
""
""
0.35190615
0.43529788
""
""
0.41740546
0.60343903
""
""
""
""
""
""
""
""
0.68400156
""
""
0.39084214
""
0.46323499
0.51117599
0.45378768
""
""
0.35921866
0.57224983
0.54147816
""
""
""
""
""
""
0.36445969
0.74068487
""
0.44745535
0.40912732
0.40596074
0.3844313
0.51512039
0.4510659
0.23460148
0.52026296
0.41976327
0.39387634
0.45312175
0.46759489
""
""
0.43786183
0.4205609
0.45681196
0.53259557
0.47933945
0.42939821
0.61777347
0.47421619
0.49249488
0.54961264
0.52396709
0.47582576
0.43660107
0.60825688
0.48060253
0.47226933
0.56999326
""
0.48293257
""
0.40238985
""
0.55369598
0.42135081
0.43308458
""
0.41550571
0.38493982
""
""
""
0.49452108
0.54297733
""
""
0.54665774
""
0.3614184
""
0.35680887
0.24179649
""
0.41200677
0.42822045
0.44387278
0.47810239
0.36351892
""
0.39429617
0.47378582
""
""
""
""
0.44006482
0.44159371
0.44354263
0.51601094
0.52276433
0.45895672
0.41561168
0.47854033
0.24257635
0.40539569
""
""
""
0.57313997
""
0.49194852
""
""
0.42013657
""
""
0.44374958
""
""
0.56005591
0.28331295
0.67344117
0.42303747
0.27266827
0.44956273
0.40203208
0.44871157
0.44782948
0.4181456
0.44596168
0.41605946
0.46663544
0.53108686
""
0.49894306
0.51223785
0.4874703
0.45256332
0.45074925
0.4193435
0.38910121
0.44358149
""
0.30667964
""
""
""
0.12636279
""
0.26281106
0.3305555
0.21822424
0.40540117
0.29141554
""
""
0.27451238
0.43212333
0.59578663
0.4142288
""
0.64656693
""
0.48547786
0.63706124
""
""
""
0.39845496
""
""
0.40488204
0.38412032
0.50706851
""
""
0.48518839
0.44774613
0.57440406
""
0.42160028
""
0.47948447
0.42306271
0.45166606
0.30043879
0.33100429
""
""
0.64989811
0.43300331
""
0.4261106
""
0.42336291
0.54912907
""
0.48109087
0.48047853
0.68969494
0.42257464
0.42351943
0.44586861
0.63870257
0.54010087
0.56245983
""
0.66833776
0.58840877
""
0.78394711
""
0.63540083
0.5220325
0.53384185
0.49501252
""
""
0.63645321
0.47442237
""
0.49970728
0.47099581
""
""
0.45680928
0.39905789
0.46415037
0.55216926
0.46594843
0.47188988
0.47073156
0.4324581
0.43246979
0.45720667
0.46714333
0.47694221
""
0.60794371
0.43658176
0.47090107
0.43424118
0.39040703
""
0.44263369
0.47913948
0.48493603
0.44742408
0.43690977
0.56833565
0.42504922
0.4122043
0.37464863
0.44884169
0.554497
0.41445586
0.44548422
0.55898583
0.44541422
0.46932256
0.4316127
0.45851845
0.36508921
""
0.48424959
""
""
""
0.39702666
0.41195616
0.44232219
