kfr_stycz_natam_pooled_p75_se
0.057058357
0.1221036
""
0.05185343
0.067888536
""
0.031369686
""
""
0.074080728
0.055810153
0.024495993
""
0.12428202
0.076365918
""
0.044551719
0.060594324
0.13427821
0.061754663
0.053999797
0.0098173162
0.042599857
0.12367446
0.028518142
0.09200383
0.05588384
0.04734889
0.03381877
""
""
0.083238795
0.027721245
0.046143956
0.062802419
0.046424687
0.21393655
""
""
""
0.049880452
""
""
""
""
""
0.034176033
0.023889013
0.0427127
0.057214174
0.039087247
0.057716269
0.10222449
""
""
0.044359151
""
0.067310296
""
""
""
0.039441146
""
""
""
""
""
""
""
""
""
""
""
""
0.15795749
""
""
""
""
0.040901776
""
0.12034877
""
0.065931015
0.03275222
""
""
0.066018172
0.018616723
0.040724143
0.076710135
""
""
0.074779548
""
""
0.080820829
0.091622628
0.02979316
0.053151477
0.047873151
0.031988449
0.041248802
0.051977232
0.045708291
0.032140747
0.053725604
0.029571617
0.10446709
0.081340931
0.091000453
0.08420299
0.044679116
""
0.046827838
0.050886963
0.063107699
""
""
""
0.1062137
""
""
""
""
0.070804276
0.063883446
""
""
""
0.020923223
""
""
""
0.096549816
""
0.063079566
0.058575507
""
""
0.060407463
0.070709541
""
""
0.12480342
""
0.066042393
0.033856127
""
""
0.088468865
0.041698635
0.06669692
""
0.030368662
0.03426509
0.076385513
0.052147642
""
""
""
""
0.046035074
0.024048651
""
0.015689334
0.034524571
0.056840241
0.024858942
0.050724823
0.012014532
0.034169339
0.033447195
0.038548689
0.11444715
0.081790186
0.043056797
0.026135566
0.053324215
0.041090034
0.12156145
0.096756443
0.044045862
""
""
0.032182541
""
""
0.063116357
""
""
0.10182878
0.036780853
""
""
""
0.083632961
0.11319051
0.039643567
""
0.037616689
0.070426151
0.074850529
0.068376243
0.059944149
0.048192676
0.032033689
""
0.085018933
0.063098952
""
0.057220224
""
""
0.047743034
0.059625179
0.066408202
0.031749189
0.13030401
0.099371642
""
""
0.070638418
""
0.030082166
0.098316722
""
""
0.044779241
0.075701118
0.062632889
0.077306487
""
0.1032516
""
""
""
0.11594477
""
""
0.10647025
""
0.10147834
0.085297324
""
""
0.091921523
0.031308956
""
0.12577815
0.020309666
0.081080981
0.048583847
""
0.058217071
0.044480529
""
0.05122789
""
0.087899819
""
0.072552785
0.050046705
0.046112135
0.05371511
0.020012833
0.058283336
0.028319985
0.022671543
0.058607046
0.049168188
0.11168575
""
0.05925484
0.076815695
0.086538605
0.043134432
0.053338535
""
0.10174932
0.028184999
""
""
0.023908585
0.036746297
""
0.081394516
0.021435564
""
0.048472993
0.072318316
""
0.066430941
0.044940088
0.064819641
""
0.077746287
0.096249208
""
0.053740118
0.016673593
0.095598243
0.032778941
0.053906638
""
""
""
0.038358886
""
""
""
0.077745572
""
0.066108972
0.02497524
0.025209824
0.028919188
0.043576717
0.047645759
0.058440212
""
0.037646752
""
""
""
""
0.078162476
""
""
0.054011296
""
0.060040757
0.038097467
0.019749159
""
0.017493922
0.049874622
0.11543594
""
0.023057269
""
""
0.067256451
0.056639593
""
0.13996945
0.14475852
