stayhome_natam_male_p75
0.24176784
""
""
0.051971585
0.10222221
""
0.19027406
""
""
0.13120651
0.19097833
0.27726799
""
""
0.061917771
""
0.22411457
-0.021783916
""
0.29223186
0.10844089
0.24944584
0.21251343
""
0.12593763
0.30913493
0.16312903
0.28678292
0.070967577
""
""
0.21855871
0.16799982
0.15162645
-0.0019367805
0.18882762
""
""
""
""
0.15939079
""
""
""
""
""
0.12541181
0.11438002
0.15637189
0.24413519
0.26623124
0.37032747
0.030644156
""
""
0.28930914
""
0.23756094
""
""
""
0.13768764
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.073853321
""
""
""
0.080086753
0.21470299
""
""
0.18500672
0.14230026
0.021042708
0.12392542
""
""
0.42365116
""
""
""
0.061001867
0.17044388
0.14350626
0.23182797
0.29722849
0.20287469
0.11717606
0.1746138
0.19443387
0.15609561
0.21007124
0.17242266
-0.005863565
0.1149138
0.063292742
0.17342089
""
0.18271829
0.15410979
0.086084515
""
""
""
-0.06841705
""
""
""
""
0.28597537
0.1958591
""
""
""
0.20644423
""
""
""
0.82625747
""
0.052364651
0.23093618
""
""
0.32554424
0.48324424
""
""
""
""
0.018089969
0.19103305
""
""
""
0.040109366
""
""
0.087249793
0.11128921
0.094332948
0.12906231
""
""
""
""
0.1434616
0.25383362
""
0.24064849
0.18695958
0.18316244
0.086523414
0.26992062
0.20496209
0.19063358
0.19416943
0.066672951
""
0.10312947
0.20664626
0.18715708
0.14406274
0.3213228
0.04005716
""
0.17239019
""
""
0.094567843
""
""
0.36585906
""
""
0.10011456
0.12163772
""
""
""
""
""
0.17226698
""
0.092536487
0.24612072
""
0.14911737
0.30894509
0.094798148
0.086326696
""
-0.054152966
0.24339941
-0.0086211702
0.4320218
""
""
0.12618494
0.2009352
0.081984803
0.18131368
""
""
""
""
0.1775095
""
0.082618676
0.088672236
""
""
0.13741553
0.056261785
0.13287063
0.50265831
""
""
""
""
""
""
""
""
""
""
""
0.42775691
""
""
0.12733161
0.2731519
""
""
0.22146048
0.18599428
0.098074026
""
0.080836579
0.25071028
""
0.15392064
""
""
""
0.36208892
0.20638481
0.13139655
0.26280046
0.31269065
0.1205022
0.25924948
0.27231804
0.067355908
0.28344327
""
""
0.091656856
""
""
0.098094024
0.092255145
""
-0.010765418
0.27368748
""
""
0.16639952
0.064396143
""
0.28529093
0.19500114
""
0.29756665
0.022911651
""
0.2538439
0.21617554
0.13563085
""
""
""
""
0.091221966
0.23480392
0.28674841
0.40636832
0.27508351
""
""
""
0.35328367
""
""
""
0.2975243
""
0.090233028
0.22916818
0.24778606
0.17052071
0.12611614
-0.010008386
0.07295078
""
0.1864334
""
""
""
""
0.14765406
""
""
0.20899314
""
0.19336119
0.15033972
0.15753752
""
0.19838829
0.018663
0.25768948
""
0.085871987
""
""
0.19733979
0.35542554
""
""
-0.067886762
-0.0051357243
""
""
""
""
""
""
