coll_other_female_p25_se
0.16175315
""
""
0.080827259
0.13482183
""
0.060112868
""
""
""
""
0.064066626
""
""
0.16950397
""
""
""
""
""
0.1416503
0.056230795
0.12777402
""
0.067678206
""
0.14312936
0.074871443
0.043988973
""
""
""
0.073054038
0.074820563
""
0.094082959
""
""
""
""
0.15114279
""
""
""
""
""
0.062337678
""
0.1141075
""
0.087970875
0.12060948
""
""
""
0.079224467
""
""
""
""
""
0.089038581
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.087156966
""
""
""
""
0.064817362
""
""
0.081359185
0.059901875
0.1072577
""
""
""
0.098537058
""
""
""
0.1018433
0.048165251
0.10501188
0.069299154
0.046061918
0.057570782
0.12374525
0.082533814
0.044713937
0.10896212
0.056560621
""
0.06662868
0.13761447
""
0.089705557
""
0.051371843
0.11183334
0.082925253
""
""
""
0.1486339
""
""
0.082202509
""
0.12230653
0.11160451
""
""
""
0.041133627
""
""
""
""
""
0.10871967
0.10410494
""
""
""
0.066623673
""
""
""
""
0.11090386
""
""
""
""
0.069797084
""
""
0.05792588
0.12690212
""
0.11939518
""
""
""
""
0.11576411
0.043902628
""
0.029811403
""
""
""
0.090830877
0.031742916
0.090867601
""
0.073445551
""
""
0.073935822
0.051475927
""
""
""
""
0.059155717
""
""
0.055989075
""
""
0.10536602
""
""
0.10462853
0.076718479
""
""
""
""
0.083212502
0.063813701
""
0.066899046
0.08554922
""
""
0.096098222
0.083100632
0.062814713
""
""
0.13712181
0.092964314
0.12377921
""
""
0.087342463
0.073419742
0.093081839
0.041215081
""
""
""
""
0.13023868
""
0.053936429
0.13819903
0.12846647
0.15757225
0.052954435
0.074004114
0.076018907
0.15051785
""
""
""
""
""
0.13508756
""
""
""
""
""
0.063243024
""
""
0.12693426
0.083813071
""
0.1171746
0.053871933
0.069214933
""
""
0.14339446
""
""
0.080953047
""
0.096119948
""
0.090070337
0.063323259
0.077201709
0.066337489
0.021360442
0.068002872
0.037417985
0.032625195
0.081731156
0.071202323
""
""
0.089623779
""
""
0.070228696
0.13739274
""
0.15285869
0.04628345
""
""
0.036036853
0.07192909
""
0.081631385
0.045578763
""
""
""
""
""
""
""
""
""
""
""
0.13373272
0.030895248
""
0.11730245
0.16001183
""
""
""
""
0.094287485
""
""
0.1395043
""
""
0.098283194
0.089548714
""
0.10383844
0.16045055
0.11618526
""
0.08753629
""
""
""
0.17859273
0.097223088
""
""
0.077123933
""
0.10372669
0.077609681
0.044867322
""
0.030679032
0.096171029
0.091661766
""
0.050156698
""
""
0.15706801
0.093976855
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11915679
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16642781
""
""
""
""
""
""
0.098166369
""
""
""
0.15408546
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.087217458
""
""
""
0.074322119
""
""
""
""
""
0.11778919
""
""
""
""
""
""
""
""
""
0.11022428
""
""
0.062937006
""
""
""
""
""
""
0.048204098
""
""
0.14851648
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1076884
0.040437777
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.070993468
0.090026617
0.087130956
""
""
""
""
0.088367619
0.12532379
0.044354204
0.12493619
""
""
""
0.10101768
""
0.088634782
""
0.055793174
""
""
0.046104897
0.046409994
0.059043832
0.14934914
0.030362533
0.075256243
""
0.12726013
0.07863389
""
""
""
""
""
""
""
0.14748019
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.062161162
""
0.053146217
""
""
""
""
""
""
""
""
""
""
""
0.11214363
""
0.16115479
0.043912411
0.145384
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11799023
""
0.052596562
0.050451525
0.043552857
""
0.094817385
0.12896626
0.12713161
0.059001539
""
""
0.073381454
""
0.081066526
0.034418408
0.04818828
0.081631564
""
0.10886112
""
0.043209542
""
""
""
""
""
""
0.099669643
""
""
""
""
""
0.08862593
""
""
0.071359754
""
""
""
""
""
""
""
""
0.10539045
""
""
""
""
""
""
""
0.11356445
""
""
""
""
""
0.0166707
0.085952915
0.040978137
""
0.1158794
""
""
""
0.059249029
""
0.030566262
""
0.057496767
0.12584087
""
""
0.098812349
""
0.14927028
0.039187532
""
""
0.099627614
""
""
""
""
""
""
""
0.082187027
0.043564387
""
0.13823089
""
""
""
""
""
""
0.11848732
""
""
0.08598201
0.14753814
0.088614278
""
0.11822687
0.049976114
0.068824433
0.05380208
0.06464757
0.028542286
0.039068829
""
""
""
0.071469784
0.069470018
0.024415061
0.030730432
""
""
0.030410951
0.14817572
0.076938815
0.015512488
""
""
""
""
0.069575772
""
0.092465043
0.036789589
""
0.04979901
""
0.13849425
0.062277351
""
""
""
""
""
""
0.083096914
0.14568463
0.021087006
