proginc_hisp_pooled_p50
0.022880664
0.050573744
""
0.039623044
0.0021882451
""
0.011498967
""
""
0.15800986
0.0014133006
0.011885125
""
0.064872533
0.014533476
""
""
0.026625616
""
""
0.0099733369
0.046499856
0.0026816148
-0.0021465407
0.023453861
""
-0.0044895927
0.025874145
0.043277182
""
""
0.0012989789
0.038626298
0.055775661
""
0.021763211
""
""
""
""
0.0011269058
""
""
""
""
""
0.024624715
0.0015842008
0.014861025
""
0.0054127006
0.011343958
-0.0058446471
""
""
-0.0032142154
""
""
""
0.049594816
""
0.015923684
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.015993048
""
0.011063343
""
0.0044693048
0.019343959
""
""
0.0021404803
0.022707576
0.0036713863
0.082970165
""
""
-0.011551775
""
""
-0.00056761375
0.013747015
0.019265722
0.01439172
0.021311052
0.012416341
0.018551502
0.017586255
0.021671176
0.01130176
0.027286667
0.022229539
0.038545236
0.012650036
0.026615173
0.010802811
0.015255569
""
0.0051985066
0.054204885
0.0211503
""
""
""
-0.0049896995
""
""
0.002584334
""
0.0036173498
0.018948462
""
""
""
0.015556247
""
0.0073117414
""
0.0085531594
""
0.0031382432
0.013152523
""
""
0.025405189
0.01663436
""
""
0.011887205
""
0.023377988
""
""
""
""
0.0062232087
""
""
0.01523497
0.0022703279
""
-0.0012915906
""
""
""
""
0.038991373
0.027963903
""
0.0097236698
""
""
""
0.018602557
0.033762719
0.025042418
0.13714553
0.027862504
""
0.018899914
0.027181176
0.052147426
0.1341114
""
""
""
0.020201596
""
""
0.043915454
""
""
8.5915981e-06
""
""
0.0010827796
0.0068770056
""
""
""
0.01102075
0.023303838
0.032032009
0.043951005
0.048009206
0.055926099
0.051319294
-0.008482229
0.024265846
0.036312953
0.027121872
""
-0.0016510232
0.0037007546
-0.0053143664
0.0049608331
""
""
0.025079114
0.058760047
0.02322397
0.019166643
""
""
""
""
""
""
0.050115112
-0.0044279825
0.056627914
0.021461146
0.019104218
0.046663851
0.076789998
-0.0052979575
""
""
""
""
""
""
""
""
""
0.0027013337
""
0.016964678
""
""
-0.012630668
0.0069957199
0.16538914
0.061583627
0.053093273
0.0021914723
-0.0018646958
""
0.045359835
""
-0.019274473
0.027035115
""
0.045928054
-0.014276172
0.033049528
0.061851408
0.027230499
0.035668477
0.027006874
0.026745399
0.022940872
0.040777747
0.012195623
0.068746358
0.11778053
""
-0.0072558471
""
""
0.10943912
0.0035339673
""
0.068724491
0.051440459
""
""
0.031461418
0.02908339
""
0.03088627
0.040856414
-0.00090675481
""
""
""
""
""
""
0.053633939
""
6.632509e-05
-0.0021182529
0.045136526
0.048949581
""
""
0.033819608
0.038954306
-0.0061648046
""
0.012475503
0.0014484262
""
0.010606085
0.078926191
""
0.049468692
0.043996792
0.013863015
""
0.037422653
0.012265689
-0.0043752501
""
0.063659072
""
""
""
0.049739126
0.05326511
0.0033424683
0.017736852
0.028931538
""
0.0020219013
0.030739339
0.044715151
-0.0015023748
0.026026495
0.04626555
0.011364953
""
0.034099139
""
-0.016280958
-0.0020971131
0.058439888
""
""
""
""
""
""
""
""
""
""
""
-0.0062790248
""
""
""
0.01642669
-0.014976677
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.070834816
""
""
""
""
""
""
""
""
""
0.07183677
0.060297247
""
""
""
0.12987357
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.014983656
""
""
0.033918414
""
-0.011863261
-0.06721662
