kfr_native_hisp_female_p75_se
""
0.078451402
""
""
""
""
""
0.089095771
""
""
""
""
""
""
""
0.086175747
""
""
""
""
""
""
0.092884801
""
""
""
""
""
""
""
""
""
""
""
0.071431033
""
0.055579744
""
""
""
""
""
""
""
0.046981126
""
""
""
0.062529728
""
0.055218771
0.076635025
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02778706
""
""
""
""
0.04949959
""
""
0.08631251
""
""
""
""
""
0.077625111
""
""
""
""
""
""
""
""
""
""
""
""
0.099218868
0.030980365
0.031977434
0.045067485
0.041273251
0.054106798
0.068761349
0.0064845658
0.050673988
0.045528125
0.009536366
0.025005898
0.056749269
0.045390859
0.034966838
""
""
""
0.09398286
""
""
""
""
""
""
""
""
""
""
""
""
0.11045659
""
""
""
""
""
0.098476321
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052869536
""
""
0.084295012
""
""
0.099702865
""
""
""
""
""
0.079017848
""
""
""
0.010935294
""
0.077022888
0.031959228
0.075359732
0.090375639
0.011667439
0.08604826
0.028711248
0.010671025
0.090039998
0.046378143
0.030279333
0.067135021
0.012979096
0.028990442
0.093763113
0.06119588
0.0047200513
0.029160161
0.052320953
""
0.047955506
0.022165015
""
""
0.020069661
0.040054064
0.050248563
0.0085073998
0.022376426
""
0.0074726124
0.0096615795
0.032179493
0.0066911769
0.008054479
0.030017713
0.013774842
0.02373079
0.014934863
0.017355449
0.0093491757
0.027760867
0.043266509
""
0.055050734
0.018088115
0.019737339
0.015668424
0.047727957
0.066331126
""
0.016756501
0.057240345
0.012597876
0.026441885
0.052917499
0.013214641
0.057359941
0.015348038
""
""
0.098517239
0.028313532
0.045797803
""
""
""
0.090776123
""
0.098849773
""
0.082562387
0.014889667
""
0.028873036
""
0.06588044
0.013120801
0.058501981
0.075427234
""
""
""
""
0.10800169
""
0.014814139
""
""
""
0.045503348
0.027870547
0.051457819
""
0.087351531
0.037728015
""
""
0.074975125
0.071437478
0.053114966
0.057085365
""
""
""
""
0.082841285
0.018525202
""
0.05833637
""
0.1077572
""
""
""
""
""
""
0.023945311
""
0.022401502
0.025489399
0.055298142
0.058792274
0.026677208
0.043929555
0.056258138
0.070877314
0.051506657
0.038339987
0.083273388
0.053251311
0.046765033
""
0.059195656
""
0.024902852
0.014437241
""
0.065924443
0.068555422
0.046065394
0.046074018
""
""
""
0.022453822
0.046929989
0.073232293
""
""
""
""
""
""
0.11788291
0.12166303
0.056710552
0.09197332
0.015450832
""
0.087725304
""
""
""
0.042200863
0.037512511
0.046136346
""
""
""
0.050096974
0.040019676
0.068172418
0.012456827
0.075416848
""
0.035519339
0.15317473
0.018833164
0.035044763
0.02027557
0.031594854
0.029473472
0.035103165
""
0.05710401
0.04357525
0.064075239
0.05288494
0.024994928
""
""
""
""
0.041159522
""
""
""
""
""
""
""
""
""
""
0.083826885
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.054050554
0.087132119
""
0.062440157
""
""
0.064623199
""
0.031647995
""
""
0.054707456
""
""
""
""
""
""
""
0.041457061
""
""
0.090563715
0.080506675
""
""
""
""
""
""
""
0.056176092
""
0.077609226
""
0.039962132
""
""
""
""
""
""
0.040409744
""
0.11190949
""
""
""
""
""
0.086810447
0.048434518
""
""
""
""
""
""
""
""
""
""
""
""
0.075013034
""
""
0.082134493
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055341717
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.060483899
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13212699
""
""
""
""
0.036768164
0.013293969
0.057390604
0.039803699
0.03370145
""
0.054716308
""
""
0.070179716
""
""
""
0.059613839
""
""
""
0.037841745
""
0.059867486
""
""
""
0.077655382
""
""
""
""
""
""
0.17856999
0.055574544
""
""
""
""
""
0.095102854
0.072809361
""
""
0.08859425
""
""
""
0.064223215
""
""
""
""
""
""
""
0.061831888
""
""
""
0.072525896
""
""
""
""
""
0.0080313068
""
""
0.053472318
""
""
0.016728567
""
""
""
""
""
""
""
""
""
0.086553812
""
""
""
""
0.073744975
""
""
""
""
""
""
""
0.019331124
0.058069527
0.043978773
0.069667026
0.021436932
0.04311366
""
0.070757769
""
""
""
0.031233504
0.057501689
""
""
0.048466574
""
""
""
""
""
""
""
""
""
""
0.058523327
0.047884155
""
""
""
""
""
""
""
""
0.032188121
0.036133029
""
0.075374052
""
""
""
""
""
0.060265008
""
0.086462513
""
""
""
""
""
0.040131643
0.018141773
""
0.032283217
""
""
0.037348848
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058096111
""
""
""
""
""
""
0.086351082
""
0.052216284
""
""
""
""
0.062532745
""
""
""
""
""
""
0.07607165
""
0.078467488
""
0.016663915
0.071093172
""
0.077929705
0.029904557
0.092425592
""
""
""
""
""
""
0.083457202
""
""
""
""
""
""
0.028148642
""
""
""
""
""
""
0.040834982
""
""
""
""
""
""
""
0.063487813
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.071707331
""
""
""
""
""
""
""
""
""
0.091243744
""
""
""
""
""
""
""
""
""
""
