kfr_asian_pooled_p1
0.45697197
0.54429054
0.51293325
0.50400698
0.42787543
0.41414708
0.36016679
0.67412412
""
0.40492645
0.44436258
0.44843376
""
0.31152201
0.34522399
0.26333216
""
0.5707832
""
0.365843
0.51010716
0.40766084
0.41159847
0.47656125
0.50401628
0.42125508
0.42964497
0.44123876
0.47662145
0.39666489
0.38114786
0.52083212
0.4935917
0.47308254
0.37844813
0.41233778
0.64453632
0.3574208
""
""
0.4579936
0.37501535
""
""
""
0.32945189
0.4913303
0.46539733
0.48761874
0.36396468
0.46859154
0.46624848
0.43717733
""
""
0.37848237
0.36850038
""
""
0.26979876
0.73006701
0.44020483
""
0.54666758
0.54405177
0.57726175
""
0.6520462
0.4074783
0.44894561
0.39576903
0.34115234
0.45757824
0.57883698
0.29362631
""
0.40418303
0.59312737
""
0.46685275
0.43175462
0.30674651
0.38464555
0.4106513
0.44493127
0.46357843
0.50848889
0.47126988
0.51034176
0.52621698
0.44369251
0.61139798
0.44093648
0.47082448
0.54408252
""
0.54351854
0.49790975
0.44235808
0.46397144
0.43474379
0.49815282
0.51384515
0.46015802
0.44844785
0.4936333
0.48049283
0.42152417
0.44037133
0.5238688
0.51085943
0.4782286
0.51523244
""
0.47118619
0.46996751
0.56402868
""
""
0.27175203
0.50149304
0.49188176
0.43222317
0.48902687
0.45407143
0.52011192
0.43208659
0.43627042
0.64130169
0.57717037
0.47748438
0.61419022
0.40842253
0.52012151
0.39591178
0.47698796
0.43451181
0.37944615
0.62146676
0.56750983
0.53013152
0.44017264
""
0.26417521
0.46566737
""
0.45108914
0.45095885
0.50883394
0.48841634
0.39100802
0.55200803
0.52355421
""
0.41480869
0.47950062
0.32329848
0.41975501
0.62362057
0.46979585
""
0.27817792
0.48254886
0.54005808
""
0.57312012
0.47021481
0.42604104
0.06202339
0.3973352
0.50476563
0.50234896
0.44170448
0.45821264
0.49148515
0.55451101
0.48412821
0.48007748
0.39163956
0.62812793
0.44202822
0.390964
0.47842526
0.22828199
0.35948694
0.50708729
""
0.52528977
0.54331023
""
0.33317411
0.43103114
0.44465029
""
0.55254048
0.36372456
0.39943144
0.47049573
0.46238682
0.45936114
0.49753621
0.40864846
0.54021692
0.4195798
0.47961503
