work_32_asian_pooled_n
30.0
54.0
""
""
""
""
""
105.0
""
""
""
""
""
""
""
72.0
27.0
""
""
""
""
""
79.0
25.0
""
30.0
""
48.0
""
""
""
""
""
""
87.0
20.0
499.0
""
40.0
""
147.0
36.0
""
""
509.0
""
""
32.0
562.0
""
273.0
70.0
""
""
""
""
""
31.0
170.0
""
34.0
""
106.0
""
""
""
""
28.0
22.0
1403.0
""
""
""
""
200.0
""
""
131.0
25.0
65.0
177.0
""
""
39.0
""
""
""
""
""
37.0
""
""
""
""
""
""
""
197.0
81.0
36.0
""
""
""
5245.0
116.0
38.0
1244.0
128.0
31.0
90.0
163.0
""
""
""
189.0
""
""
""
""
""
""
""
""
""
""
""
29.0
94.0
26.0
""
""
""
""
40.0
""
""
62.0
""
""
""
""
""
23.0
""
""
49.0
""
""
""
""
""
""
""
57.0
""
""
25.0
25.0
""
""
""
""
""
""
""
""
""
""
61.0
""
430.0
""
""
69.0
27.0
""
545.0
""
""
""
31.0
""
235.0
33.0
""
23.0
21271.0
""
23.0
470.0
31.0
22.0
10185.0
56.0
280.0
5299.0
83.0
209.0
196.0
""
2502.0
507.0
49.0
32.0
86208.0
207.0
819.0
""
79.0
1399.0
""
""
2099.0
527.0
71.0
31281.0
815.0
""
6681.0
10804.0
129.0
9119.0
20615.0
17416.0
5774.0
486.0
12394.0
1266.0
29173.0
581.0
306.0
""
56.0
5821.0
1224.0
2076.0
858.0
67.0
""
1116.0
49.0
4046.0
876.0
370.0
1289.0
""
2093.0
""
""
""
615.0
205.0
""
""
""
""
""
""
""
""
1302.0
""
423.0
""
""
1184.0
25.0
31.0
""
""
""
""
""
""
1394.0
""
""
""
21.0
314.0
""
""
""
103.0
""
""
""
24.0
21.0
""
""
""
""
""
""
91.0
""
""
""
""
""
""
""
""
""
""
170.0
""
2363.0
1849.0
249.0
246.0
1438.0
598.0
227.0
99.0
223.0
1132.0
156.0
938.0
418.0
""
328.0
""
796.0
3475.0
""
142.0
122.0
437.0
155.0
38.0
23.0
""
2255.0
764.0
94.0
""
22.0
""
""
""
""
20.0
20.0
119.0
109.0
2048.0
""
103.0
29.0
""
""
271.0
439.0
341.0
""
""
""
275.0
241.0
121.0
2858.0
92.0
37.0
485.0
31.0
3101.0
456.0
1711.0
502.0
1833.0
577.0
47.0
142.0
249.0
207.0
310.0
1066.0
25.0
""
""
""
488.0
""
28.0
""
""
""
""
""
45.0
""
151.0
66.0
""
""
164.0
""
""
""
24.0
30.0
""
""
""
66.0
""
74.0
59.0
""
376.0
45.0
""
166.0
149.0
""
1344.0
""
1638.0
""
23.0
477.0
""
84.0
""
24.0
""
""
""
2633.0
""
""
65.0
129.0
""
""
24.0
""
""
""
""
265.0
77.0
132.0
""
1823.0
""
""
53.0
39.0
""
""
4178.0
89.0
207.0
""
""
""
22.0
""
320.0
212.0
""
63.0
""
""
""
""
""
""
""
""
42.0
24.0
133.0
""
""
114.0
""
""
""
""
""
""
""
""
""
""
""
""
""
331.0
36.0
38.0
""
61.0
""
""
""
""
""
""
""
""
""
""
309.0
133.0
""
""
""
53.0
""
""
31.0
""
""
""
""
""
""
36.0
31.0
32.0
""
""
41.0
""
""
""
21.0
32.0
67.0
28.0
""
""
""
""
""
""
90.0
""
""
""
""
1497.0
22034.0
793.0
2391.0
460.0
""
77.0
""
""
33.0
""
""
""
80.0
""
""
""
103.0
""
""
""
""
""
56.0
""
""
""
""
""
""
""
64.0
38.0
""
""
""
20.0
""
27.0
""
""
20.0
""
""
""
78.0
""
""
47.0
""
""
37.0
""
21.0
""
""
""
435.0
24.0
""
""
""
42.0
20458.0
""
""
100.0
""
""
7508.0
""
""
23.0
""
""
""
22.0
""
""
21.0
""
""
""
""
22.0
""
64.0
""
23.0
""
""
""
1105.0
98.0
94.0
47.0
2810.0
114.0
""
29.0
30.0
20.0
38.0
443.0
169.0
57.0
22.0
175.0
40.0
""
""
""
""
""
""
""
26.0
""
27.0
268.0
""
""
""
""
""
""
""
""
152.0
318.0
""
216.0
""
""
""
""
60.0
83.0
""
98.0
""
""
""
""
""
50.0
1532.0
48.0
569.0
""
""
456.0
108.0
""
""
27.0
""
""
29.0
75.0
""
""
""
""
""
""
22.0
76.0
22.0
221.0
""
53.0
""
""
""
""
50.0
""
459.0
41.0
""
120.0
""
65.0
26.0
36.0
""
""
""
""
109.0
21.0
60.0
""
509.0
75.0
""
68.0
1106.0
27.0
""
""
117.0
""
""
""
24.0
""
""
""
""
""
""
170.0
""
""
""
""
""
""
312.0
""
27.0
""
""
""
""
""
205.0
""
""
131.0
""
115.0
24.0
""
37.0
""
54.0
""
""
""
""
""
""
""
""
""
177.0
20.0
""
""
127.0
""
""
""
""
""
46.0
""
""
""
""
""
38.0
""
56.0
""
""
""
48.0
""
63.0
""
""
""
""
""
""
""
""
24.0
""
""
""
43.0
""
""
""
""
""
30.0
""
256.0
""
""
""
36.0
239.0
""
""
""
""
34.0
52.0
49.0
""
""
""
""
""
62.0
""
""
""
""
""
""
1024.0
50.0
31.0
""
""
266.0
""
27.0
195.0
""
""
""
""
37.0
34.0
""
""
35.0
""
24.0
299.0
""
""
""
""
""
""
""
""
""
41.0
""
""
""
""
""
""
""
""
""
80.0
22.0
""
""
""
159.0
""
""
25.0
""
193.0
104.0
""
102.0
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
1187.0
""
""
""
""
""
102.0
""
""
""
85.0
22.0
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.0
""
""
117.0
""
""
""
151.0
""
1309.0
95.0
168.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
328.0
""
""
""
""
20.0
""
""
86.0
""
29.0
""
""
""
""
27.0
""
""
""
42.0
""
""
""
""
66.0
""
""
""
""
""
59.0
""
""
""
370.0
""
""
43.0
""
""
""
""
""
""
""
26.0
""
235.0
""
""
""
31.0
""
""
30.0
""
819.0
25.0
""
85.0
""
""
""
""
""
""
""
""
""
""
""
""
""
56.0
""
""
48.0
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
43.0
""
""
""
""
23.0
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
117.0
""
""
""
""
""
""
22.0
""
65.0
""
""
""
""
147.0
204.0
152.0
""
""
""
""
""
""
874.0
""
""
""
""
""
229.0
""
""
1804.0
""
222.0
104.0
""
31.0
28.0
""
""
""
1445.0
99.0
60.0
""
155.0
""
""
""
121.0
60.0
""
""
37.0
42.0
62.0
126.0
215.0
61.0
""
159.0
""
154.0
97.0
20.0
""
""
""
""
""
67.0
36.0
333.0
""
""
77.0
""
""
""
82.0
""
33.0
32.0
""
""
173.0
58.0
1299.0
2419.0
77.0
""
175.0
90.0
288.0
26.0
375.0
""
446.0
2014.0
""
8358.0
3364.0
35.0
158.0
20.0
55.0
161.0
204.0
58.0
788.0
158.0
138.0
672.0
""
1582.0
79.0
579.0
254.0
6040.0
""
2624.0
472.0
2978.0
1634.0
""
""
110.0
""
""
""
""
29.0
79.0
""
240.0
""
140.0
42.0
""
""
""
""
72.0
""
""
20.0
164.0
""
442.0
25.0
""
50.0
""
23.0
30.0
20.0
742.0
44.0
""
""
60.0
94.0
327.0
""
979.0
""
""
62.0
""
65.0
142.0
""
""
1936.0
""
44.0
20.0
23.0
""
103.0
""
103.0
31.0
""
91.0
21.0
3836.0
""
""
""
""
""
""
543.0
""
""
199.0
105.0
56.0
20.0
""
44.0
35.0
42.0
954.0
3286.0
""
""
968.0
""
37.0
49.0
""
81.0
""
""
159.0
""
""
50.0
41.0
""
""
39.0
47.0
1202.0
""
33.0
""
""
30.0
41.0
""
4775.0
""
""
34.0
""
26.0
""
23.0
""
""
""
""
""
21.0
""
49.0
31.0
""
""
25.0
""
""
""
66.0
""
31.0
133.0
""
509.0
29.0
""
""
""
""
""
3668.0
""
21.0
""
101.0
""
31.0
172.0
327.0
86.0
""
195.0
47.0
""
""
21.0
""
""
""
23.0
708.0
""
""
84.0
120.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
85.0
43.0
""
""
""
""
37.0
619.0
226.0
""
""
""
""
305.0
""
""
""
23.0
""
20.0
32.0
42.0
""
""
29.0
33.0
""
45.0
95.0
""
""
""
""
""
""
""
46.0
""
25.0
""
""
""
""
""
103.0
""
""
""
""
""
""
""
""
""
""
""
""
""
42.0
49.0
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
297.0
59.0
22.0
""
23.0
""
58.0
""
""
68.0
""
""
22.0
""
301.0
""
51.0
""
""
""
""
""
""
""
""
""
39.0
""
""
271.0
""
""
""
""
""
""
""
""
902.0
75.0
107.0
64.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
60.0
""
""
""
""
""
""
34.0
55.0
""
155.0
""
88.0
""
""
""
""
""
""
326.0
""
""
23.0
2026.0
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
508.0
""
""
""
""
""
""
99.0
""
""
""
""
""
""
""
40.0
22.0
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
79.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
74.0
42.0
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
71.0
""
""
""
""
36.0
620.0
""
""
""
""
""
""
""
""
""
""
""
115.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
616.0
21.0
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
281.0
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
89.0
6851.0
36.0
42.0
""
""
""
""
""
44.0
""
""
""
""
1240.0
""
102.0
52.0
""
52.0
""
56.0
625.0
112.0
365.0
142.0
24.0
1182.0
8207.0
1328.0
2133.0
82.0
149.0
3125.0
578.0
4413.0
297.0
1721.0
8251.0
2469.0
2938.0
830.0
1983.0
69.0
2152.0
221.0
2187.0
163.0
976.0
""
38.0
""
""
102.0
""
108.0
32.0
""
""
""
""
24.0
""
29.0
""
33.0
""
97.0
""
""
""
92.0
45.0
""
101.0
""
""
""
""
""
35.0
635.0
28.0
3665.0
392.0
68.0
54.0
90.0
83.0
25.0
49.0
57.0
33.0
34.0
709.0
1135.0
""
29.0
36.0
48.0
31.0
""
45.0
131.0
14295.0
""
50.0
45.0
1683.0
34.0
7826.0
11847.0
144.0
285.0
902.0
97.0
562.0
34.0
78.0
42.0
109.0
28993.0
161.0
2566.0
1909.0
46.0
262.0
309.0
""
""
36.0
95.0
3794.0
102.0
52.0
205.0
205.0
50.0
37.0
81.0
3465.0
32.0
""
143.0
31.0
""
24.0
""
""
24.0
""
""
34.0
152.0
327.0
154.0
34.0
""
41.0
""
467.0
25.0
""
""
""
85.0
""
135.0
576.0
""
""
172.0
22.0
""
427.0
""
327.0
20.0
222.0
""
""
26.0
""
1048.0
30.0
57.0
""
64.0
""
25.0
""
168.0
""
50.0
""
33.0
25.0
29.0
39.0
""
""
""
2232.0
""
57.0
39.0
52.0
140.0
""
253.0
276.0
""
43.0
""
""
""
120.0
""
120.0
55.0
54.0
50.0
156.0
23.0
21.0
24.0
124.0
""
33.0
""
""
""
121.0
""
1675.0
""
""
""
148.0
23.0
31.0
""
""
""
""
""
""
""
""
""
35.0
110.0
""
""
""
""
""
""
""
""
79.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
72.0
""
""
""
99.0
38.0
58.0
58.0
28.0
25.0
""
562.0
""
""
87.0
119.0
""
27.0
24.0
27.0
2209.0
23.0
31.0
222.0
52.0
112.0
""
2175.0
22.0
""
57.0
316.0
32.0
1138.0
91.0
""
""
""
""
""
""
25.0
""
""
31.0
242.0
""
99.0
22.0
205.0
535.0
30.0
130.0
57.0
145.0
""
""
87.0
""
756.0
""
""
41.0
""
21.0
""
""
23.0
""
116.0
23.0
""
108.0
34.0
38.0
21.0
39.0
47.0
251.0
738.0
137.0
40.0
43.0
""
""
194.0
37.0
63.0
27.0
134.0
21.0
""
""
""
""
""
""
""
""
311.0
33.0
""
""
""
613.0
""
280.0
""
""
22.0
24.0
""
""
""
61.0
""
22.0
""
""
""
""
""
""
52.0
""
""
42.0
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
67.0
""
""
""
1726.0
""
""
""
""
77.0
""
""
23.0
""
""
44.0
""
""
27.0
""
""
930.0
58.0
77.0
""
""
""
""
196.0
945.0
48.0
36.0
72.0
""
20.0
104.0
84.0
""
""
""
""
176.0
""
60.0
46.0
""
467.0
51.0
107.0
38.0
509.0
""
3486.0
103.0
""
""
83.0
28.0
""
27.0
2290.0
""
99.0
78.0
1493.0
""
58.0
""
452.0
75.0
29.0
1637.0
98.0
75.0
""
32.0
200.0
829.0
""
40.0
22.0
41.0
42.0
462.0
524.0
1693.0
20.0
242.0
34.0
""
124.0
""
""
""
36.0
""
""
241.0
772.0
54.0
155.0
701.0
263.0
69.0
22.0
82.0
23.0
167.0
3074.0
23.0
460.0
32.0
""
5265.0
28.0
""
71.0
24.0
29.0
""
""
""
20.0
26.0
27.0
101.0
31.0
291.0
""
460.0
47.0
248.0
101.0
1577.0
137.0
""
106.0
""
89.0
""
""
84.0
333.0
""
359.0
31.0
""
""
""
""
23.0
""
140.0
""
""
88.0
21.0
497.0
46.0
""
168.0
""
28.0
29.0
""
""
272.0
""
24.0
""
""
30.0
57.0
67.0
484.0
""
482.0
123.0
""
""
214.0
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
177.0
""
""
99.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
64.0
""
""
""
71.0
59.0
""
""
""
""
20.0
""
""
""
""
53.0
""
""
1197.0
""
""
27.0
""
""
""
""
""
""
""
""
""
31.0
491.0
""
""
""
""
""
""
""
""
""
""
""
29.0
""
502.0
""
""
""
""
""
22.0
49.0
""
""
53.0
""
""
30.0
""
""
220.0
""
""
""
""
""
""
""
41.0
""
24.0
25.0
471.0
""
""
44.0
1267.0
""
""
103.0
114.0
26.0
""
""
""
""
""
69.0
""
23.0
""
159.0
62.0
""
20.0
65.0
65.0
""
""
""
""
""
""
26.0
""
""
581.0
1978.0
""
""
""
61.0
594.0
235.0
""
""
""
26.0
""
""
""
69.0
""
208.0
""
""
""
""
24.0
25.0
""
""
""
""
""
2812.0
""
""
41.0
""
""
33.0
165.0
""
""
""
""
""
""
7951.0
""
""
""
1727.0
""
""
""
""
""
""
109.0
""
64.0
691.0
21.0
""
""
""
""
""
""
5251.0
""
""
""
""
640.0
""
""
""
""
""
""
73.0
109.0
""
124.0
""
""
""
""
""
""
16626.0
28.0
""
""
54.0
""
21.0
372.0
""
""
30.0
""
""
28.0
""
42.0
""
""
""
""
""
""
870.0
""
""
101.0
""
""
65.0
""
""
""
33.0
""
""
""
39.0
""
27.0
""
23.0
""
""
""
""
41.0
""
""
""
""
""
267.0
""
""
195.0
""
""
""
""
""
136.0
32.0
""
""
170.0
""
""
""
""
425.0
44.0
""
""
40.0
20.0
""
""
436.0
""
""
103.0
32.0
""
60.0
""
""
""
381.0
""
""
132.0
""
""
""
""
""
""
""
95.0
""
""
""
""
""
48.0
""
""
""
""
""
""
145.0
""
21.0
""
""
""
""
""
5208.0
198.0
""
""
""
22.0
121.0
2074.0
""
""
""
""
""
21.0
""
99.0
29.0
""
""
40.0
77.0
25.0
""
276.0
""
""
666.0
""
""
""
21.0
""
""
""
""
""
52.0
124.0
""
""
427.0
""
""
""
""
""
""
""
""
""
""
""
1872.0
""
""
""
""
34.0
""
299.0
""
48.0
""
253.0
""
20.0
""
233.0
""
23.0
""
""
""
""
25.0
39.0
35.0
42.0
""
169.0
""
""
""
""
1164.0
39.0
""
49.0
""
""
""
""
""
36.0
""
""
""
""
833.0
""
""
34.0
""
""
""
""
10808.0
40.0
""
""
""
63.0
""
23.0
""
""
""
""
""
92.0
872.0
23.0
""
26.0
96.0
""
23.0
""
""
""
1043.0
""
""
""
""
""
""
106.0
""
""
""
""
""
""
""
""
25.0
""
""
85.0
1587.0
23.0
""
""
148.0
""
31.0
""
""
21.0
""
""
156.0
230.0
""
""
42.0
26.0
""
""
""
""
282.0
655.0
""
""
75.0
481.0
93.0
""
38.0
""
352.0
76.0
""
37.0
""
327.0
88.0
42.0
""
91.0
131.0
60.0
""
470.0
666.0
""
