frac_below_median_black_female
0.82356089
0.83461213
0.89543462
0.87871069
0.73156041
0.94793451
0.92958206
0.80402994
0.8667357
0.77957946
0.81707144
0.82368642
0.86012447
0.82970232
0.84271073
0.78149682
0.65831298
0.90879315
0.8800301
0.91791701
0.98384839
0.70668161
0.80740505
0.88978469
0.85084569
0.84393656
0.89483058
0.7896226
0.79774076
0.89370519
0.85843468
0.93394929
0.92755002
0.82208788
0.83685619
0.68742251
0.7757892
0.85663038
0.75350451
0.68154812
0.80274385
0.67563963
0.91599137
0.84197462
0.63930607
0.87533712
0.62179738
0.69666249
0.82895505
0.84392017
0.81856549
0.72894239
0.94080597
0.9468683
0.91971952
0.92134583
0.80688161
0.82134837
0.490949
0.92072779
0.86300617
0.91909194
0.80344963
0.82991266
0.7717284
0.92593902
""
""
""
0.53508586
""
""
""
""
0.64980686
""
""
""
""
""
""
""
""
0.50315911
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54057682
0.60000873
""
""
""
""
0.66633683
0.73810548
0.75101537
0.66433251
0.69314772
""
0.61610651
0.55701125
0.8609581
0.78719002
""
0.52895951
""
0.83608079
0.86706179
""
0.93259639
0.77028435
""
""
0.90569997
0.81171763
0.80395925
0.791825
0.77353525
0.90107036
0.90551072
0.80683917
0.87589258
0.81566
0.7336275
""
""
0.85097343
0.62568587
""
0.87983394
0.71570325
0.88141334
0.74063414
""
0.87113106
0.78228205
0.98467082
0.83903092
""
0.93804741
0.92905742
0.78556252
""
0.79461104
""
""
0.80270135
0.90007383
0.94544238
""
0.90153164
""
0.83704287
""
0.91113275
""
0.90887642
""
0.76973814
0.90264386
0.76951975
""
0.86950505
0.66330534
""
""
0.79377866
0.77517641
""
""
0.8321417
""
0.64194494
0.7924481
0.90242422
""
0.61189872
""
""
0.59731412
""
""
0.53774858
""
0.26806501
0.74173552
""
0.52050447
0.68775302
""
0.70265061
0.63065743
0.73035967
""
0.66936845
0.71695954
0.59735727
""
""
0.69492644
""
""
0.60485172
0.39019078
0.38884971
0.50818431
0.32146886
""
0.58648801
0.6415267
0.14512211
0.59371042
0.638143
0.65297025
0.60812438
0.55899733
0.55490351
0.54227692
0.44766146
0.48233873
0.65090418
""
0.54164851
0.4854027
0.57382441
0.64089346
0.55708909
0.7722857
""
0.676184
""
0.45491946
0.64629024
0.66755122
0.74520802
""
0.5930438
""
""
""
0.28980529
0.5989697
""
""
""
""
""
""
""
""
0.72477794
""
0.21670611
""
""
0.61329949
0.6830858
""
""
""
""
""
""
""
0.43006864
""
""
""
""
0.54567862
""
""
""
0.44472745
""
""
""
""
""
""
""
""
""
""
""
0.75441629
""
""
""
""
""
""
""
""
""
""
0.50810051
""
0.62968248
0.61016506
0.44228452
0.55010962
0.61690515
0.62838197
0.45785764
0.62505567
0.74126911
0.63317347
0.82580328
0.74311054
0.8267498
0.87891912
0.79995877
0.86559331
0.74146122
0.77042204
0.88260436
0.75226206
0.70360976
0.63239455
0.82814258
0.87997299
0.83570945
0.99591213
0.75912815
0.81830364
0.65974063
0.88510692
0.91039431
""
0.78539014
0.87756795
0.87110901
0.89935279
0.77989918
0.73619097
0.85078758
0.76894957
0.7468372
0.85648805
0.78588313
0.89518589
""
0.81457794
0.82371527
0.76211661
0.84197903
0.89219892
0.93671429
0.82141429
0.85048693
0.78876078
0.81046474
0.81547558
0.66002375
0.68529737
0.80048418
0.80328143
0.76478899
0.82223248
0.68162531
0.81385803
0.80583584
0.8309893
0.78618467
0.84057319
0.74543774
0.82132584
0.72321534
0.85119683
0.84333563
0.79873031
0.91792005
0.82217103
0.75129932
0.90213752
0.88597757
0.83627224
0.9070614
0.95403314
0.94565684
0.80813247
0.81397939
0.84695017
0.76574147
0.89279205
0.8446449
0.79221612
0.88460648
0.85110307
0.9236455
0.64895129
0.85684323
0.90735942
0.82187098
0.88727856
0.65368372
0.85998797
0.79432416
0.48535377
0.83536434
0.77101874
0.70768523
0.84709102
0.4952231
0.82337654
0.96247733
0.71006304
0.90420258
0.64789879
0.87048709
0.92961168
0.48377672
0.89026207
0.71783811
0.82666183
0.91425902
""
""
0.90224785
0.67344791
0.91242832
0.92924869
0.80888551
0.65987623
0.9126749
""
0.60509461
0.8903473
0.93402708
0.92936671
""
0.34026256
0.80201751
0.47260746
0.91826963
0.74902999
""
""
0.78407866
0.79830909
0.89833176
0.89122885
0.63538033
0.69389176
0.74991477
0.90234792
0.74277055
0.70462972
0.78738898
0.93060601
0.57798505
0.67825449
0.88211519
0.83471471
0.82681024
0.90854037
0.86614364
0.91908157
0.87449223
0.58070254
0.84031636
0.83207208
0.84986359
0.61491573
0.71426994
0.84242207
0.93225747
0.84263748
""
0.88512778
0.82267684
0.83665431
0.71343106
0.8323822
0.83717114
0.79600036
0.95146799
0.73551828
0.91354537
0.80105394
""
0.78744
0.7671895
0.6330747
0.87056762
0.66701889
0.83981109
""
0.7723161
0.77095246
0.82188123
0.86595976
0.81805581
0.97571117
""
0.96687871
0.7555235
0.61922663
0.85279423
0.84049809
0.85392183
0.83888066
0.85537595
0.94160175
0.80841017
0.88275373
0.86384076
0.84485328
0.84751874
0.89651352
0.91965699
0.89315593
0.89803618
0.89697456
""
0.91358066
0.84798175
0.96646321
0.76948285
""
0.86483383
0.80420649
0.80292326
0.83358902
0.88183594
0.8382532
0.83175796
0.84415412
0.86059535
0.76358259
0.76381296
0.9085207
0.89051133
0.78319377
0.87156415
0.53632641
0.57636893
""
0.45625329
0.59374785
""
0.41443509
""
""
""
""
""
""
0.34964979
""
""
""
0.77836335
""
""
""
""
""
0.7102651
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64753169
0.88106585
0.67264611
0.31868047
""
""
""
""
""
0.76819211
""
""
""
0.76740074
0.54426914
0.72654098
""
""
0.53378373
""
""
0.49037901
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.76298356
""
0.73316681
""
0.79017788
""
""
""
0.65607351
0.76541781
0.30576435
0.82557511
0.64103729
0.54452109
""
0.57437831
0.38338727
0.422207
0.90562481
0.39055875
0.57323843
0.74172807
0.6217671
0.73841035
0.66794443
""
""
0.70771378
""
""
""
""
0.7897473
""
0.46584406
0.74402106
0.7536757
""
""
""
0.74539852
""
0.6612668
""
0.76376516
0.79627711
0.74173093
0.75497448
""
""
""
""
0.74471766
0.30457586
""
0.65159702
""
""
""
""
""
0.63024503
0.53363633
0.68383092
0.7222296
""
""
0.71550226
0.53922242
""
""
0.36001465
""
""
""
0.71575391
""
""
""
""
0.47433248
""
""
0.65915465
""
0.73518085
0.51716012
0.74712676
""
""
""
0.75349873
0.62874675
""
0.30146688
0.51764566
""
0.44854289
0.56188643
0.42417419
""
""
""
""
0.67213821
""
0.44935679
0.68086338
0.33581284
""
0.6467343
0.69422662
""
0.64405411
0.71736938
""
""
0.5165686
0.59020716
""
""
""
""
""
""
""
""
""
""
0.42122719
0.65494913
""
0.60933208
""
""
""
0.76691532
""
0.61031979
""
""
""
""
""
0.50388497
""
""
0.70985907
""
0.61286575
""
""
0.27062735
""
0.73044288
""
""
""
""
""
""
""
""
""
0.76645058
""
""
""
""
""
""
""
""
""
0.45938498
""
""
""
""
""
0.70153582
""
0.5432744
""
""
""
0.68022311
""
0.96122646
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65605962
""
""
""
0.74301082
0.60388368
""
""
""
""
""
""
""
""
""
""
""
""
0.78413761
""
""
""
""
""
""
0.7347278
0.85160667
""
""
""
0.68773454
""
""
0.41594321
""
""
""
""
""
""
""
""
0.72794467
""
""
0.74370629
""
""
""
""
0.76029742
""
""
0.866826
""
0.84778887
""
""
""
""
""
""
""
""
""
0.58877766
0.68418586
""
""
""
0.57871169
""
""
""
""
0.81990451
0.43418595
""
0.69786507
""
""
""
""
""
""
""
""
0.52619123
""
""
""
""
""
0.46134669
""
""
""
0.83576
""
0.59226274
""
""
""
0.81487948
""
""
""
""
0.64037865
""
0.81111354
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65921235
""
""
0.60912091
""
""
""
0.72996783
""
0.69157374
0.82508707
0.74573457
""
""
""
""
""
""
0.70799714
""
""
""
""
""
""
""
""
0.73247522
""
""
0.73935372
""
0.68594223
""
""
0.53829044
0.77138251
0.76250827
0.64728659
""
""
0.91997224
0.58761388
""
0.73758554
0.77396017
0.78092343
""
""
""
""
0.87053382
0.69651687
""
""
""
""
0.81301254
""
""
""
0.7585355
""
""
0.67259794
0.84316182
""
""
""
0.81390738
""
""
""
""
0.6352976
0.95214421
""
0.69105399
0.73552108
0.63156223
""
0.72624636
""
0.74790466
0.67310888
""
0.78836232
""
""
0.4333308
0.65900397
""
""
""
""
""
""
""
0.64855272
""
0.75721806
""
""
0.67541355
""
0.80368006
""
""
0.73474801
0.70199531
""
0.65390527
""
""
0.50746036
""
0.7835077
0.64164329
""
""
0.51430953
""
""
""
0.4512876
""
""
0.58562392
""
""
""
""
0.55496204
0.61584765
0.65243202
""
0.63384318
0.71080714
0.66050982
""
0.71164584
0.6918146
0.79239243
""
0.52244288
""
""
0.5723539
0.88606453
0.80906481
0.76088113
0.85875988
0.93886667
0.71371853
0.87773395
0.82055992
0.8338207
0.74020803
0.88027161
""
0.94103879
0.92776185
0.90779018
0.86452872
0.78625137
0.97710955
0.82408363
0.90610033
0.92628437
0.86411822
0.83368528
0.86211175
0.85754693
0.81239623
0.84055054
0.81631815
0.88288713
0.89990383
0.8695417
0.85301
0.92062652
0.85984784
0.87110823
0.83459109
0.85325158
0.78806633
0.85643244
0.86603755
0.94629532
0.93574291
0.85709083
0.82466137
0.70579207
0.92586273
0.77923107
0.75981694
0.86744916
0.86029303
0.86394221
0.73489672
0.90783912
0.97191209
0.82469499
0.90787876
0.85336435
0.73111093
0.88219261
0.86775661
0.76069206
0.99703252
0.79569399
0.85215926
0.67351025
""
0.69954115
""
""
0.30084011
""
""
""
0.54928982
""
0.64757204
""
""
""
0.58789963
0.67335665
0.55419159
0.57684904
0.53336418
0.86069882
0.51074111
0.62359697
0.50577766
0.86125642
0.54045039
""
0.55361623
0.43185478
0.69780171
0.58903188
0.4987067
0.68620449
0.65901726
0.8225764
0.81901985
0.69575143
0.79158843
0.86862558
0.81774068
0.67941827
0.653355
0.57567441
""
0.59357405
0.76775461
0.67737889
0.54046196
0.62471306
""
0.43895891
0.62491798
0.72343403
0.64604962
""
""
0.58447874
""
""
""
""
""
0.67867702
""
0.79258913
""
0.68422294
0.78229064
""
""
""
""
0.40982091
""
""
""
0.4484399
""
0.56602639
""
""
0.70991284
""
""
""
""
0.60938388
0.66135132
""
""
0.68143195
0.69498158
0.71698189
""
0.71758866
""
0.8349942
0.44667804
""
0.51005083
0.26405296
""
""
0.53508836
""
""
""
0.54317355
""
0.39283538
""
0.46600753
0.51473761
""
0.79285759
0.72425121
0.42226002
""
""
""
""
""
""
0.59223497
""
""
0.65224767
0.64217508
0.77914274
""
""
0.36107349
0.46972746
0.83506542
0.55543733
0.68316478
""
""
0.66043043
""
