singleparent_share2000
0.25098041
0.39252338
0.24485597
0.19072165
0.168
0.28893444
0.39303482
0.20363507
0.19957983
0.23774146
0.26158038
0.39947781
0.25585938
0.24064171
0.23349057
0.17628706
0.20790021
0.47359154
0.10466439
0.14901048
0.15899582
0.26314873
0.18592298
0.2300885
0.2300885
0.25382262
0.25382262
0.25404519
0.22709551
0.22709551
0.23811983
0.2688356
0.17155756
0.24822696
0.22248244
0.30434781
0.30434781
0.30434781
0.30434781
0.34681582
0.34681582
0.23316583
0.23316583
""
0.36254981
0.50125945
0.38132295
0.2911641
0.28510639
0.43354431
0.40528634
0.38162544
0.4792285
0.20214844
0.20214844
0.19601838
0.35005701
0.17267862
0.18325663
0.14519906
0.17397882
0.17723577
0.21461187
0.16593567
0.16594017
0.15245737
0.56398106
0.65535247
0.43814981
0.41311476
0.25274727
0.48387095
0.29680365
0.57457215
0.3419244
0.18106996
0.46556473
0.25568181
0.47017545
0.66925067
0.38541666
0.73786408
0.80124223
0.55677658
0.55645162
0.280597
0.19370079
0.21457455
0.33076924
0.33067918
0.35135135
0.30710658
0.24536377
0.2972973
0.24133663
0.27450982
0.17971759
0.54022986
0.18947369
0.34391534
0.22632794
0.34563106
0.17513135
0.20483193
0.1852552
0.19266056
0.24536377
0.24536377
""
0.28238341
0.4368687
0.40854472
0.31
0.33514494
0.4296875
0.46285716
0.3084577
0.3419773
0.24779874
0.24779874
0.1996616
0.23333333
0.20396601
0.17939609
0.34394905
0.31839257
0.17934783
0.18717949
0.17440225
0.18568665
0.22776572
0.13636364
0.21890548
0.4831683
0.38335809
0.21564886
0.25
0.20068027
0.34601739
0.34655532
0.32960895
0.34580645
0.24421053
0.31772575
0.28633407
0.28633407
0.28525642
0.30513605
0.17149758
0.234375
0.13422818
0.23788546
0.2145749
0.19491525
0.1953125
0.18421052
0.19641489
0.25423729
0.37265918
0.21546961
0.14556962
0.13220339
0.42412451
0.35344827
0.281106
0.13217624
0.32415903
0.54244304
0.39361703
0.36250001
0.67615658
0.13017751
0.27537438
0.40594059
0.23255815
0.24046434
0.24046434
0.18485916
0.26725474
0.15750916
0.15750916
0.22884615
0.37288135
0.22007722
0.33333334
0.39108911
0.4675926
0.414
0.18714556
0.28342247
0.18647541
0.24050634
0.34818941
0.2027972
0.33325899
0.37404579
0.17480719
0.17307693
0.27325583
0.41269842
0.53974897
0.21658987
0.15714286
0.31343284
0.34782609
0.23809524
