hs_natam_female_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028031228
""
""
""
""
0.15223148
""
""
""
0.092914447
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047053568
0.030036604
""
""
0.070828058
0.082740463
""
""
0.079204932
""
""
""
0.10050228
""
""
0.046515536
0.11933108
0.056420438
""
""
""
""
""
""
""
""
0.073040962
0.033179954
""
0.035963282
0.10556579
0.075350672
""
""
0.030747138
0.10964014
0.029426284
0.042512957
0.072351187
""
""
0.10462847
""
""
""
0.093376018
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043298203
""
""
""
""
""
0.1443512
""
""
""
0.056619301
""
""
0.049091775
""
""
0.19120678
""
""
0.071814239
""
0.082606025
""
0.039882854
0.10251726
0.11598691
""
""
0.050556917
""
""
""
0.12959623
""
""
""
""
""
""
0.018457621
""
""
0.088576742
0.081848346
""
0.075021081
0.065476
""
""
""
""
""
0.10453705
""
0.11375292
""
""
0.17207091
""
0.12944552
""
""
""
0.10161984
""
0.16113405
0.15630604
""
0.065778241
""
0.14716382
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10223182
""
""
""
""
0.11272426
""
""
""
""
""
""
""
""
0.12311394
""
""
""
""
""
""
""
""
""
""
""
0.093562618
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11931553
""
""
""
""
""
""
""
""
0.039772436
0.13391913
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10013265
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037658419
""
""
0.18776312
""
0.10569385
""
""
0.094689585
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.073015481
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
