coll_pooled_female_mean
0.39232716
0.2878359
0.27801472
0.39789474
0.43438989
0.30964336
0.38692698
0.31265247
0.37971842
0.37496394
0.31696343
0.41676927
0.42199346
0.33790746
0.33315381
0.34374639
0.33772504
0.43908983
0.3553521
0.2445531
0.34052667
0.33794534
0.41969052
0.35992733
0.51756424
0.27518505
0.36329395
0.36930349
0.38758686
0.355322
0.39571249
0.42569453
0.46763101
0.44022891
0.34410188
0.330405
0.28858492
0.37538093
0.2434307
0.29933628
0.40037575
0.28977159
0.32359987
0.33381444
0.36606297
0.32616502
0.42345345
0.32895935
0.43208987
0.30948114
0.32005447
0.36826605
0.30422437
0.2002594
0.41077107
0.32039118
0.34719333
0.28241426
0.33899483
0.33677649
0.33319187
0.38794231
0.3321003
0.31312048
0.35031226
0.36099431
0.27322146
0.28578642
0.37418368
0.30502862
0.27045909
0.34020439
0.30804425
0.34035563
0.26517862
0.27045426
0.31422853
0.28207296
0.31437132
0.36953244
0.27278513
0.38744059
0.32385194
0.30430466
0.41598517
0.32980341
0.28316706
0.31743875
0.4047032
0.30180216
0.34323367
0.26911196
0.3207249
0.37571296
0.27836064
0.25321287
0.27841604
0.28048104
0.37446132
0.29578289
0.39082754
0.42656797
0.40354961
0.38174775
0.41605878
0.39871311
0.34486893
0.35685876
0.26114863
0.29055217
0.42393148
0.3012926
0.42899403
0.30779722
0.37742275
0.38432634
0.39500052
0.23594369
0.22075027
0.27817079
0.33497134
0.29650423
0.33410797
0.31937197
0.28484249
0.38391182
0.3580904
0.30617824
0.29008394
0.28469324
0.48885185
0.2883099
0.41042036
0.28843489
0.34294248
0.31596735
0.33219364
0.32333684
0.3066355
0.3922011
0.41885632
0.31854922
0.24548841
0.35716641
0.27940324
0.2533305
0.33975494
0.3273671
0.3746101
0.34679541
0.27365887
0.41148996
0.3523846
0.33441111
0.36132848
0.35727099
0.29403147
0.35597798
0.29511988
0.37991393
0.35808608
0.29974017
0.45522299
0.47183201
0.31536886
0.56800824
0.42959541
0.37223271
0.28495309
0.34923178
0.44685069
0.45062539
0.31793988
0.38424346
0.29001486
0.34594399
0.39016682
0.38309386
0.37761685
0.35821101
0.29031923
0.30918387
0.37956622
0.31611466
0.27332741
0.45507514
0.33287394
0.37857381
0.43992472
0.29656839
0.37629363
0.28789675
0.43643048
0.30773836
0.37164092
0.34744692
0.38027886
0.40064856
0.41205481
0.33333516
0.38268921
0.290811
0.32613042
0.34703773
0.32259095
0.38845256
0.43349928
0.35043961
0.3377921
0.38136542
0.33436668
0.42391601
0.3296254
0.33087027
0.42147434
0.37686235
0.38521516
0.4742727
0.37328979
0.30861831
0.43529236
0.43186817
0.31323907
0.34358701
0.42269036
0.34586686
0.37815592
0.3979404
0.52719867
0.43977714
0.42487934
0.46305296
0.40275511
0.45577997
0.39318287
0.401651
0.33822185
0.43459579
0.28789604
0.29636821
0.36173493
0.40007639
0.37416211
0.34967688
0.34952876
0.41991118
0.45197982
0.49515375
0.44338074
0.47327828
0.51801729
0.41005415
0.37449348
0.46849287
0.40968063
0.42063096
0.37622252
0.54760021
0.38394123
0.49172759
0.37929559
0.50784445
0.40836278
0.4110564
0.54318577
0.55879557
0.58087671
0.62508899
0.53882867
0.46232668
0.3785415
0.38890707
0.33918744
0.40103033
0.34838888
0.37676948
0.46304777
0.51078308
0.39613068
0.47243175
0.50602025
0.84009475
0.47578171
0.606776
0.52061403
0.47200668
0.49989355
0.58628762
0.518812
0.37161568
0.43187228
0.36657351
0.38732314
0.32174641
0.32711446
0.37270632
0.4554731
0.43689829
0.44915009
0.38628852
0.49588057
0.28116116
0.33646357
0.45502815
0.40767932
0.41194344
0.48618275
0.39692342
0.45713666
0.450515
0.49042225
0.43120703
0.39953193
0.43736252
0.42386314
0.4224095
0.28712672
0.39581183
0.40052482
0.38628188
0.37511122
0.47228163
0.49267685
0.38228038
0.39644399
0.47046775
0.4267925
0.40993351
0.40221265
0.45410824
0.46117964
0.41434875
0.40645385
0.47812021
0.35357589
0.52400446
0.40604678
0.36853784
0.34191501
0.4853161
0.41154182
0.39372963
0.42033863
0.39971486
0.38589615
0.28574336
0.28250375
0.25732172
0.25894955
0.29569659
0.28407434
0.36640283
0.38482016
0.49322116
0.37178937
0.33750382
0.33054093
0.39554676
0.28371871
0.26478621
0.29737964
0.28479534
0.41629693
""
0.34644634
0.37566012
0.41263273
0.33495811
0.34281114
0.31619939
0.38785669
0.40792102
0.55538213
0.40013292
0.45173591
0.61132056
0.46335036
0.49184358
0.49273533
0.48303723
0.42663962
""
""
0.51923972
0.62103927
""
0.28887731
0.34738228
0.50280768
0.40899679
0.49983889
0.41773739
0.38807485
0.47747192
0.48453754
0.4722214
0.4135637
0.32971033
0.36402112
0.18266927
0.48207912
0.44009122
0.32137877
0.45468226
0.38992891
0.46686831
0.47781092
0.42739064
0.49387226
0.50206947
0.40627548
0.32555529
0.49232858
0.44223994
0.33188
0.35288671
0.41268805
0.42010498
0.39841914
0.42297772
0.41382426
0.4548271
0.49068135
0.46295094
0.42020845
0.46067396
0.43059409
0.47588
0.47170833
0.45930937
0.48095059
0.41534856
0.46556604
0.41835302
0.47349164
0.48558104
0.41495848
0.1123549
0.28018093
""
0.23711869
0.41248062
0.39159247
0.34884965
0.45261461
0.44655353
0.43819121
0.43090272
0.49179643
0.37329882
0.41630381
0.3951202
0.47170094
0.43847129
0.39112073
0.46413285
0.43960437
0.46816009
""
0.48889199
0.43492085
0.34877548
0.40844268
0.44531235
0.46505913
0.3177278
0.311582
0.43229008
0.60498363
0.5495972
0.4124915
0.42204976
0.3708545
0.43105677
0.36613166
0.43340954
0.39775977
0.47856766
0.4645128
""
0.50735593
0.43646014
0.46362221
0.46993405
""
0.35066417
0.41197217
0.33194733
0.51083982
0.463112
0.59328699
0.56670648
0.39030963
0.53052396
0.4297424
0.42938063
0.44782254
0.40877905
0.4860943
0.42161712
0.4236213
0.35712582
0.32307249
0.42502087
0.35783315
0.39242905
0.43861958
0.33781752
0.30023089
0.4799276
0.36274815
0.50127453
0.32650518
0.34076306
0.26877055
0.3282502
0.32424724
0.31054837
0.28163838
0.28484634
0.30206856
0.4244357
0.36269426
0.25559825
0.41293728
0.37305236
0.37148568
0.30910799
0.33099875
0.29351571
""
0.32644153
0.25654125
0.30545643
0.36705729
0.305217
0.34121817
0.32417265
0.3448287
0.3605651
0.30376068
""
0.30320543
0.38538226
0.32668215
0.50330037
0.41450092
0.4182415
0.35164973
0.36761892
0.32417592
0.44872752
0.25803822
0.42643309
0.28932086
0.35071275
0.29019329
0.39523545
""
0.34728149
0.13495742
0.31409889
0.35548821
0.26223436
0.065045469
0.32365602
0.30633265
0.31169319
0.4104805
0.36359477
0.42530209
0.33384821
0.33006358
0.25745973
0.33887079
0.3533842
0.23942322
0.28519475
0.2948499
0.27283731
0.31040806
0.30352631
0.28950107
0.37234029
0.35129702
0.37369865
0.36908108
0.32907659
0.55717796
0.34012207
0.33208406
0.40705657
0.31834474
0.30360827
0.31820294
0.3902401
0.41658533
0.27947849
0.32418448
0.35177952
0.31155661
0.3252627
0.36779466
0.21406351
0.30660453
0.38539678
0.29704142
0.36102796
0.3073822
0.27490979
0.32659841
0.25863227
""
0.39280513
0.16733356
""
0.038151037
0.093503624
0.11528166
0.33528844
0.43358859
0.3147504
0.30151045
0.02060782
0.037276544
""
0.35689795
0.39500245
0.3408004
0.396806
0.51685596
0.40974316
0.34750831
0.37488914
0.43992203
0.40104762
""
0.2913669
0.43882552
""
0.49660599
0.50863755
0.52874166
0.46973863
0.30743372
0.28156114
0.39370543
0.44999415
0.36129859
0.21143144
0.37645084
""
0.45496169
0.39845705
0.36391398
0.27823111
0.44080287
0.31645748
0.35111645
0.44856566
0.38448799
0.39757869
0.37085301
0.16090722
0.34950894
0.34744745
0.54828191
0.32157511
0.3560811
0.33553764
0.22251351
0.38871896
0.30827478
0.32052705
0.35759431
0.26008028
0.42979684
0.31665978
0.33882284
0.25536698
0.2732093
""
0.33575395
0.34222567
0.34437543
0.33353749
0.2224559
0.51514006
0.31243521
0.23016395
0.35494977
0.33113772
0.33348334
0.39911473
0.44280949
0.32956061
0.39271066
0.37284008
0.31608909
0.31597188
0.30325654
0.29735011
0.30746323
0.33538526
0.39162925
0.48916554
0.29053953
0.20894042
0.32594666
0.32672477
0.43775329
0.5197286
0.26742736
""
0.35540873
0.42697647
0.27008495
0.43885279
0.39524499
0.37133703
0.57337147
0.32819635
0.41430432
0.37407291
0.30593383
0.29458332
0.41871729
0.37346733
0.37475276
0.29508162
0.33886409
0.34870696
0.33546665
0.53226191
0.33763772
""
0.31834257
0.45538878
0.37369663
0.35553509
0.42222306
