wgflx_rk_white_pooled_p75_se
0.023639143
0.016457362
0.040781736
0.057662271
0.030160418
""
0.052669447
0.020602718
0.037492838
0.060122304
0.03831077
0.057368502
0.041866221
0.071275011
0.062215064
0.024073696
0.029891564
0.084405534
0.10796992
0.036730606
0.066475406
0.025696635
0.024945294
0.039938759
0.033489164
0.023437763
0.040029194
0.022843298
0.058361262
0.044150144
0.045021527
""
0.067007661
0.041257132
0.015034896
0.030197788
0.0077420408
0.069589041
0.021442577
0.037379745
0.019474037
0.02433998
""
""
0.011166341
0.054830812
0.050540633
0.022195186
0.011279717
0.043656297
0.012701908
0.016308846
""
0.056392662
0.043402333
0.060421374
0.040518507
0.026741158
0.011916119
""
0.02752959
0.034199644
0.015914464
0.030018779
0.066268541
""
0.055336423
""
""
0.0099745439
""
""
""
""
0.017127778
""
""
0.025039436
0.026402006
0.041238211
0.055902455
""
""
0.023177663
""
""
""
""
""
0.052765075
""
""
""
""
""
""
0.065762974
0.022226278
0.019011265
0.036337614
0.041027285
0.061551522
0.097234778
0.0035331803
0.021140797
0.033175062
0.0077650421
0.022643724
0.074722014
0.017270112
0.022532685
0.045812983
0.041077685
0.039076023
0.015723463
0.034512669
0.067626432
""
0.061135735
0.076874785
0.046381608
0.065436311
0.051777437
0.067459576
0.042536981
0.046476409
0.022678431
0.030292809
0.02979508
0.0631845
0.065857232
0.062993772
0.055281077
0.018896464
0.054821786
0.084022909
0.026698716
0.040999562
0.041648179
0.054481987
0.04174808
0.078511536
0.032350492
0.092945181
0.059231155
0.025903014
0.05247144
0.12077675
0.057730455
0.10564905
0.099850111
0.059136514
0.050923832
0.023931805
0.069783889
0.088824138
0.033696882
0.031371288
0.085179955
0.097268425
0.099975087
0.10623562
0.048346698
0.079017289
0.074363388
0.086205766
0.050354499
0.067355551
0.029389674
0.093815982
0.010398208
0.054590344
0.058799606
0.019121198
0.099334091
0.12256508
0.018798349
0.069491886
0.072902128
0.089585498
0.027733922
0.066900037
0.017409984
0.026865982
0.10988759
0.069151737
0.00618876
""
0.03245293
0.014297542
0.034631908
0.059365727
0.006239485
0.041803114
0.012335261
