marr_32_hisp_male_p10
0.23627859
0.13939923
0.44770944
0.368642
0.29929438
0.34018043
0.25150135
0.24519449
0.14371717
0.24369174
0.28694788
0.27254519
0.47194964
0.34142983
0.25795341
0.54620558
0.74863958
0.27119246
0.24088782
0.3944836
0.19253954
0.25758678
0.33824959
0.27751949
0.27710742
0.27743837
0.28567699
0.24061291
0.28495809
0.18834612
0.18384348
0.34237888
0.24685128
0.25937873
0.30755255
0.30674371
0.27701858
0.23653975
0.070778579
""
0.1906683
0.17647925
0.12796216
""
0.27485061
0.2200347
0.26174283
0.28521368
0.30271009
0.33568913
0.30175906
0.30518919
0.24127702
0.34208241
0.40754607
0.24663305
0.38856229
0.24910197
0.23540869
0.2533837
0.28810611
0.34339246
0.19697008
0.43305168
0.23577297
0.32032123
""
""
0.098821014
0.39973643
0.21920647
0.053079206
0.16212055
0.12994057
0.33197063
0.48075449
0.26854181
0.33836848
0.25854474
0.20680822
0.30874464
0.306528
0.40293846
0.24766695
0.28532493
0.35937124
0.20405306
0.24746186
0.3171463
0.31292805
0.30589122
0.37511286
0.29503024
0.33004579
0.42147091
0.30480325
0.39116156
0.38577569
0.25842762
0.30048066
0.21163285
0.25870249
0.26557168
0.26026747
0.27992398
0.25873595
0.28915527
0.28268456
0.32809955
0.25646394
0.2877081
0.19897956
0.29099002
0.2974163
0.28342733
0.27056712
0.28750592
0.36053514
0.26868421
0.28511316
0.29499859
0.40349829
0.21736921
0.37850714
0.19134362
0.28187248
0.31051651
0.25555623
0.24974708
0.18941097
0.29484051
0.36073714
0.22058287
0.24354124
0.34775969
0.21907865
0.30680478
0.25518656
0.048670929
0.073734492
0.28953993
0.29395142
0.18666586
0.089848414
0.27439031
-0.021827362
0.31765813
0.28661728
0.55437732
0.30132157
0.26113248
0.32214567
0.27614462
0.16020568
0.3032209
0.228434
-0.063820593
0.16586468
0.43640938
0.41100624
""
""
0.31974095
0.22493495
0.62615138
0.30858684
0.2873975
0.45426759
0.35148233
0.27509764
0.2600446
0.24794635
0.23937139
0.25086874
0.30792624
0.26253545
0.28625441
0.29968756
0.27261668
0.1101931
0.25631997
0.26982731
0.24633862
0.028328333
0.2286835
0.23766403
0.36306971
0.3571558
0.30777994
""
0.10199291
0.35904023
0.27421999
0.59047407
0.40724421
0.41664755
0.25740725
0.23836823
0.27112108
0.42140642
0.26511493
0.28166196
0.27838337
0.43283656
0.24991202
0.27070621
0.24455121
0.18724069
0.11530285
0.38507512
0.30432272
0.23573358
0.44014174
0.17904845
0.28338495
0.33485773
0.26770315
0.21204841
0.3094627
0.25495118
0.25038728
0.26177472
0.28203958
0.20181879
0.27208486
0.39758453
0.41649467
0.43714565
0.2878339
0.23000085
0.26262915
0.34319532
""
0.17465299
""
0.43240941
""
0.21701548
""
0.012101888
0.37771547
0.26047695
0.29368743
0.22482379
0.37677348
0.27127442
0.19250579
0.25576219
0.24385141
0.21624132
0.22618484
0.29181609
0.20956105
""
0.27677846
0.27419734
0.24843481
0.18544564
0.37980235
0.24540943
0.22181623
0.20959193
0.21330838
0.18335707
0.24337311
0.20897892
0.26589042
0.24092121
0.188186
0.21415071
0.21747854
0.31676731
0.25741091
0.49965829
""
0.14304958
0.24574248
0.17780159
0.58011913
0.18314335
0.20978464
""
""
0.201194
0.21243355
0.17887847
0.15464954
0.19318861
-0.0007609757
0.22438157
0.35878032
""
0.14968608
0.54492182
0.4596681
0.13730715
0.30405962
0.28217432
