frac_years_xw_other_female
0.66526157
0.7093603
""
""
""
""
""
0.67365777
""
""
""
""
""
""
""
0.66140735
0.6995675
""
""
""
""
0.68799627
0.56912732
0.70469552
0.55556917
0.65130609
0.58134693
0.74684131
""
""
""
""
""
""
0.74020797
0.67002183
0.76023608
""
0.71737778
0.84617752
0.63922888
0.70547128
""
""
0.65335935
""
""
0.7143597
0.76410109
""
0.72371864
0.67124796
""
""
""
""
0.63828576
0.59557968
0.69018739
""
0.65055501
0.74366063
0.70144087
0.55450666
""
""
""
""
""
0.71418804
0.35010317
""
""
""
0.70153183
""
""
0.68261313
0.60184479
0.64229059
0.58347374
""
""
0.44828206
0.40724158
""
""
""
0.41648045
0.65608382
""
""
""
""
""
0.36696374
0.37296996
0.64047813
0.58946687
0.46446222
""
""
0.69415569
0.75597328
0.55540162
0.55879289
0.74388558
0.37692365
""
0.53723425
0.65584403
""
""
0.46922815
0.65641171
""
""
""
0.54714829
""
""
""
""
""
""
""
0.69893849
0.73641211
0.69868803
""
""
""
""
0.62107092
""
""
0.73885131
""
""
""
0.70022225
""
""
""
""
0.68515617
""
""
""
""
""
""
""
0.65069759
""
""
0.51593256
0.69637811
""
""
""
""
0.63713801
""
""
""
""
""
0.56874466
""
0.72862005
""
""
0.7534492
""
""
0.76420343
""
""
""
0.73539013
""
0.65557599
0.6321606
""
""
0.78622204
""
0.66012967
0.74240184
0.59908563
""
0.79411191
0.69806445
0.71861196
0.76722497
0.73218328
0.7059679
0.66567487
0.72634923
0.76680219
0.71787041
0.66568345
0.70644158
0.79269916
0.70014155
0.77483737
0.66083086
0.73880845
0.6920408
""
""
0.78287584
0.72263128
0.76035744
0.73101836
0.72531772
""
0.68809539
0.79122454
0.70313877
0.72685283
0.79446542
0.78122097
0.76867437
0.75786006
0.79718989
0.76318377
0.81957346
0.79144037
0.72371858
""
0.6481865
0.77714729
0.80067897
0.77934152
0.77203172
0.71145803
""
0.73397446
0.65195417
0.78422546
0.71064126
0.62182373
0.65337455
""
0.73059398
""
""
""
0.71908665
0.64277351
""
""
""
""
""
""
""
0.60155284
0.69604862
""
0.56645733
""
0.6535967
0.76340902
0.67976844
0.59756106
""
""
""
""
""
""
0.73565668
""
""
""
0.51169437
0.7509501
""
""
""
0.74874401
""
""
0.54037702
0.68814111
0.75724572
""
""
""
""
""
""
0.79287738
""
""
""
""
""
""
""
""
0.59070843
""
0.65346259
""
0.76216817
0.80797338
0.77548212
0.75420284
0.76813114
0.77292091
0.77848756
0.7355063
0.68078637
0.79069477
0.66900444
0.69532722
0.73313171
""
0.72748703
""
0.76270872
0.74777651
""
0.69235766
0.63185215
0.71657163
0.51002949
0.4861868
""
""
0.72956175
0.7335335
0.56293082
""
0.58506423
""
""
""
""
""
""
0.60146731
0.6460771
0.67054802
""
0.76341623
0.6793409
""
""
0.61823618
0.6431604
0.64544696
0.60288054
""
""
0.73086768
0.64283901
0.70468485
0.77765948
0.62940663
0.61326164
0.7173056
0.74633694
0.7193144
0.6336292
0.72401929
0.66201675
0.67123681
0.67539614
0.53777194
0.56010383
0.68060803
0.6747402
0.71339339
0.71855754
0.5692845
0.54211301
""
""
0.7098127
0.64251918
0.54573029
""
""
""
""
""
""
""
0.63601214
0.53144294
""
""
0.63503993
""
""
""
0.55991441
0.61336875
""
""
""
0.66725796
""
0.63359147
0.6642071
""
0.72205156
0.23170942
0.61218435
0.62760192
0.68469512
""
0.67290711
""
0.55537188
0.46953577
""
0.709719
""
0.55963933
""
""
""
""
""
0.65362638
""
""
0.49772665
0.68156397
""
""
0.6157378
""
""
""
""
0.70824039
0.51358318
0.50587583
""
0.59380543
""
""
0.69417006
""
""
""
0.56137711
""
0.70814025
""
""
""
""
""
0.59127349
0.71761733
""
0.58233768
""
""
""
""
""
""
""
""
""
0.54655039
0.63730347
""
""
0.64992118
""
""
""
""
""
""
""
""
""
""
""
""
""
0.76480633
0.47007138
""
""
0.52731884
""
""
""
""
0.7548461
""
""
""
""
""
0.74382555
0.41456845
""
""
""
0.67167842
""
""
""
""
""
""
""
""
""
0.58080155
""
""
""
""
0.6743145
""
""
""
""
0.62188834
0.55360693
0.69780475
""
""
""
""
""
""
0.68117839
""
""
""
""
0.72262871
0.79999882
0.76266694
0.7557202
0.60255641
""
0.77796996
""
""
0.81192553
""
""
0.63600445
0.70505345
""
""
""
0.71638018
""
0.72951835
""
""
""
0.47941595
""
""
""
""
""
""
0.72666806
0.57410407
0.70003045
""
""
""
""
0.59627253
0.74758363
""
""
0.64517611
""
0.37285337
""
0.60662317
""
""
0.75661433
""
""
0.75937778
""
0.70050532
""
""
""
0.76782143
""
""
""
""
0.68372059
0.75037122
""
""
0.79884565
""
""
0.74688578
""
""
""
""
""
""
""
""
""
0.64561301
""
""
""
""
0.68396765
""
0.68619353
""
0.79699236
""
""
""
0.73935348
0.73357892
0.71757305
0.80077296
0.74149746
0.79136187
""
0.7347405
""
""
0.753416
0.6905694
0.74797308
0.74671376
0.6646511
0.75225806
0.70206583
""
""
""
""
""
""
""
0.75482321
""
0.71611613
0.7658115
""
""
""
""
""
""
""
""
0.76172924
0.71035194
""
0.78072268
""
""
""
""
0.73399764
0.74781609
""
0.77183604
""
""
""
""
""
0.80160761
0.68360895
0.75628966
0.81077743
0.71865964
""
0.84031695
0.76870537
""
""
0.63575673
""
""
""
0.74093932
""
""
""
""
0.81727505
""
""
0.79713219
""
0.7341578
""
0.66763341
""
""
""
""
0.79383087
""
0.65798223
0.76964396
""
0.67059243
0.81096631
0.78733867
""
0.77888095
""
""
""
""
0.73319268
0.67489702
0.64819473
""
0.78695786
0.76572752
0.7179358
0.77024531
0.76859903
0.67375869
""
0.72809553
0.59746599
""
0.6648227
""
0.55287772
""
""
""
""
""
""
0.73436505
""
""
""
""
""
""
0.79033023
""
0.81933749
""
0.60377657
""
""
""
0.71015221
""
""
0.73869991
""
0.77208549
0.77134192
""
0.77394468
""
0.78503096
""
""
0.77745682
""
""
""
""
""
""
0.7738629
""
""
""
""
""
""
""
""
""
0.77486014
""
""
""
""
""
0.67058438
""
0.52380627
""
""
""
0.83422774
""
0.78955299
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75875473
""
""
""
0.70667267
0.79877388
""
""
""
""
""
""
0.74050522
""
""
""
""
""
0.86084265
""
""
""
""
""
""
0.75695509
0.72606027
""
""
""
0.77386689
""
""
0.73643041
""
""
""
""
0.65567374
0.7870577
""
""
0.70632845
""
""
0.79156733
""
""
""
""
""
""
0.68676549
""
""
0.72887099
""
""
0.67773193
""
""
""
""
""
""
0.76260865
0.70693117
""
0.67929339
""
0.76257962
""
""
""
""
0.73960364
0.73350668
0.59891683
0.71156508
""
""
""
""
""
""
""
""
0.73823661
""
""
""
""
""
0.74293888
""
""
""
0.7136243
""
0.6793009
""
""
""
0.69612145
""
""
""
""
0.6593281
""
0.76694489
""
""
""
""
""
""
""
""
""
""
""
0.64145499
""
""
0.81011593
""
""
0.66528064
""
""
""
0.80973864
""
0.70240164
0.69002783
0.7134313
""
""
""
""
""
""
0.59012783
""
""
""
""
""
""
""
""
0.77392942
""
""
""
""
""
""
""
0.68582112
""
0.75074196
0.67929602
""
""
""
0.72915488
""
""
0.69841903
0.77187461
""
""
""
""
0.6384474
0.7261138
""
""
""
""
0.79911882
""
""
""
0.74956995
""
""
0.74133831
""
""
""
""
""
""
""
0.71709371
""
0.73111671
""
""
""
0.77004504
""
""
0.74010283
""
0.79752135
0.61736721
""
0.74595284
""
""
""
0.6209048
""
""
""
""
""
""
""
0.75086731
""
0.75604653
""
""
0.77930874
""
""
""
""
""
0.54156756
""
""
""
""
""
""
0.66784018
""
""
""
0.74788737
""
""
""
""
""
""
0.68187517
""
""
""
""
""
0.6332531
""
""
""
""
""
""
""
0.69869143
""
""
""
""
""
""
0.7371614
""
0.71585375
""
0.67324734
0.64311582
""
0.62576252
0.74261248
0.74494553
""
""
""
""
""
""
0.77003121
""
""
""
""
""
0.68461317
""
""
0.78259844
""
0.76428312
0.72947139
""
""
0.63448268
""
""
0.72902244
0.74204135
0.77028435
0.48857048
""
0.76308256
""
""
0.65908712
0.75921136
0.77173746
""
""
0.70261407
0.68143135
0.77003574
0.7066046
0.73643106
0.64550108
""
0.75584656
""
0.7131241
0.60242939
0.71774298
0.60424656
""
""
""
""
0.7354219
0.73526722
0.73860335
""
0.60929698
0.71343344
0.65241337
0.55941349
0.67300397
0.69163913
""
0.66519278
0.63329858
""
0.60764718
0.67296708
0.6941607
0.72911114
0.75709379
0.67157781
""
0.76090437
0.77493995
0.68275136
0.66409618
0.73303258
""
0.78225964
0.74359912
""
0.79936957
0.76862681
0.72777915
0.63152683
""
""
0.71437806
0.67198825
0.67171031
0.72273207
0.75504893
0.7436679
0.76091033
""
0.75528902
0.75751108
0.79521596
0.73837596
0.74333912
""
0.74527085
0.67864311
0.68341202
0.73652858
""
""
0.73662388
""
""
""
""
0.78823417
0.83579695
""
0.77149594
0.78094959
0.68100941
0.75125825
0.74296826
0.77433473
0.71227479
""
0.73446655
""
0.83122629
""
0.67201662
0.73345703
0.80443674
0.59658456
""
0.62146914
0.81580025
0.65405422
""
0.77782071
0.79579705
0.7567969
0.72715163
""
0.76618624
0.78989381
0.70723659
""
0.77077991
""
""
0.74309319
""
0.74263531
0.69083482
""
0.71898711
0.76301908
0.69203472
0.79375553
0.78122395
0.69841117
""
0.72154492
""
0.77400899
0.68239981
""
0.79531854
0.67692137
0.75010079
""
0.66689581
""
0.60912323
""
""
0.78131336
""
""
0.78741586
0.78704858
0.77638674
0.71761024
""
0.69661891
0.81988651
0.71013558
0.78350824
0.77556849
0.6737715
""
0.71778965
0.69400114
0.6501447
0.60811144
""
0.66871136
""
0.70923698
0.75058377
0.54712355
""
0.7121681
0.70772958
""
""
""
0.72111344
0.72788328
""
""
""
""
""
0.66788018
""
0.76149219
""
""
0.59115434
0.72741252
""
0.66189432
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58428097
0.53461957
0.79148
""
""
""
""
0.76348054
0.7295751
""
""
""
0.67496091
""
0.73648036
""
""
""
0.77893382
""
""
0.77181423
0.65434772
0.65597653
""
0.72644156
""
""
""
""
""
""
""
""
0.73509222
""
""
0.72595888
0.65571201
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62493742
0.71227187
""
""
""
""
0.53982574
0.70263696
0.69679672
""
""
""
""
0.71709883
""
""
""
""
""
""
""
0.7206319
""
""
0.49894041
0.66675079
""
0.72400296
0.61897057
""
""
""
""
""
""
""
""
""
0.69611454
""
0.64501429
""
""
""
0.73911011
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63734156
0.64536917
""
""
""
""
""
""
""
""
""
""
0.62258285
""
""
""
""
0.76494282
0.78036243
0.67008257
""
0.6757217
0.61553353
0.72945553
""
""
0.68581295
""
""
0.5896228
""
0.71775478
""
0.70554346
""
""
""
""
""
""
""
""
""
0.71625084
""
""
0.78027076
""
""
0.73294848
""
""
""
0.65094447
""
0.74781382
0.6970861
0.73767513
0.66160268
""
0.6295439
0.68719697
0.46900919
""
0.66343087
""
""
0.59511948
""
""
""
0.74150455
""
""
""
""
""
""
""
""
0.64582366
""
""
""
""
""
""
0.73975879
0.69012451
""
0.63208461
""
0.53680491
""
""
0.67073238
""
""
""
0.72827697
""
""
0.67564231
0.79290771
0.71526009
""
""
""
""
""
""
0.63685191
""
0.57606709
0.61887419
""
""
""
""
0.57637781
""
""
0.71911061
""
""
""
""
""
""
0.74392956
""
""
""
""
""
""
""
0.6577844
0.69758308
""
""
""
""
0.62441117
""
""
0.74288106
0.72685343
""
""
""
""
""
""
0.69814217
""
""
""
""
""
""
""
""
0.6998266
""
0.79656368
""
""
""
0.69869441
""
""
""
""
""
""
""
""
0.76483852
""
""
""
""
""
""
""
""
""
0.59237593
""
""
0.74676317
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71051162
0.78851408
""
""
""
""
""
""
""
""
""
""
""
0.72696549
""
""
""
""
""
