coll_natam_female_p75_se
""
""
""
""
""
""
""
""
""
""
""
0.11266709
""
""
""
""
""
""
""
""
""
0.082955495
""
""
0.24881855
""
""
""
0.20376089
""
""
""
0.11560787
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14838827
0.065240324
""
""
0.17925456
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.08316841
""
""
""
""
""
""
""
""
""
0.12497561
""
""
0.15299705
0.18161443
""
""
0.1266946
""
0.14130069
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14375091
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10073165
""
""
""
""
""
""
0.24944036
0.18151656
""
""
""
""
""
""
""
0.13089356
""
0.087697148
""
""
0.1124246
""
0.064821266
""
""
""
""
""
""
0.1674594
""
0.11895707
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.20767748
""
""
""
""
""
""
0.17339557
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.094342187
""
0.23699732
""
""
""
""
""
""
""
""
""
""
""
""
0.14509042
""
0.12707455
0.13443327
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.073491141
""
""
""
0.10335234
""
0.20308328
""
""
""
0.080649666
""
""
""
""
""
""
0.089568965
""
0.067231685
""
""
""
""
""
""
""
""
""
""
""
0.11517932
0.10640172
0.14424528
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11383789
""
0.099895738
""
""
""
0.13346517
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16841567
""
""
""
""
""
""
""
""
""
""
""
""
""
0.26478881
""
0.2006745
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16606706
""
""
0.14721441
0.76196188
""
""
0.14485736
""
""
""
0.20301585
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50215685
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14862749
""
""
""
0.11757147
""
""
""
0.42629874
""
""
""
""
""
0.46830228
0.12609884
""
""
""
0.1713064
""
""
""
""
""
""
0.11776731
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.069776408
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1317568
0.097278126
""
""
""
""
0.085866235
""
0.0926231
""
""
""
""
""
""
""
""
0.11867091
""
""
0.076204337
0.07670892
0.091981314
0.21090339
0.035797618
0.1503775
""
0.19632299
0.16467577
0.15879871
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.089603133
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.083935566
0.075370014
""
""
""
""
0.12273789
""
""
0.10378653
""
0.13279276
0.060345486
0.1033227
0.19380151
""
0.28579426
""
0.052928641
""
""
0.079065643
0.11226354
0.43091542
""
""
""
""
0.039003406
0.040520869
""
0.14913356
0.16020855
0.56327301
""
""
""
""
0.14371452
0.4183057
""
""
""
0.13822459
""
""
""
""
""
""
""
0.33106902
""
""
""
""
""
""
""
""
""
0.16716763
""
""
""
0.085427001
""
0.060548369
0.09200462
0.12721941
""
""
0.07259357
0.062199071
0.40745091
0.060551129
""
""
""
0.14413886
""
""
""
""
""
""
""
""
0.077171624
""
0.16696261
""
""
""
""
""
""
0.093917094
""
""
""
0.10843196
""
""
0.11627439
0.16185649
0.11030844
0.10707366
0.2392534
0.089547515
0.12781462
0.094368704
""
""
0.083781727
0.12755142
0.083294846
0.14344387
""
0.089341864
0.076117203
0.20768823
""
0.047274679
""
""
""
""
0.1188169
0.040379681
""
0.082477413
""
0.10914905
""
0.076042205
0.12197185
""
""
""
""
""
""
0.16032939
0.14028399
0.038686745
