teenbrth_hisp_female_p75
0.12303432
0.13288416
""
""
0.11153094
""
""
0.2042229
""
""
0.17005621
""
""
""
""
0.10569385
0.0064699072
""
""
""
""
-0.07003653
0.045335937
""
0.25440302
0.070247404
0.058203686
0.10331304
""
-0.16190201
0.42163879
""
""
""
0.085762501
0.32853329
0.18867964
""
0.21650273
""
0.16800977
0.27477196
""
""
0.13057339
""
""
0.095359161
0.13225086
""
0.14252698
0.15941426
""
""
""
""
0.48226622
0.31813219
0.16528767
""
0.12163972
0.091294296
0.13536997
0.34479481
""
""
""
""
""
0.13535663
""
""
""
""
0.087562293
""
""
0.095623851
0.23931025
0.043605912
0.11346555
""
""
0.12373433
""
""
""
""
""
""
""
""
""
""
""
""
0.29739553
0.15142131
0.16665487
0.28493842
0.23726623
0.11859211
0.22149125
0.22302492
0.16284956
0.26046798
0.16705525
0.27401733
0.13016105
0.20146464
0.21037655
""
0.26426584
0.23418978
0.25574222
0.60873538
""
""
0.094679087
0.18138343
0.013467273
""
0.27815109
""
""
-0.10165439
0.16841061
0.2325535
0.064137958
""
""
-0.19177549
""
0.19622366
0.084097765
""
0.20446436
""
0.62399846
0.78619796
0.53280503
0.23002145
0.60207403
""
""
0.0067679998
0.40405342
""
""
""
""
""
-0.34334621
0.34909979
""
""
0.12327561
0.063007511
""
""
""
""
0.53269213
""
""
""
""
0.16811819
0.20636252
""
0.18848027
""
0.11797377
0.083401747
0.057405043
""
0.098733194
0.38344282
0.13043086
""
0.27983433
""
0.15312579
0.16626458
""
0.51194417
0.1455048
""
0.12300863
0.15123548
0.093323842
0.17250891
0.13708542
0.19922854
0.13240385
0.17481598
0.07848978
0.050469816
0.1523851
0.16266383
0.21155009
0.26445732
0.11463799
0.22717743
0.14585052
0.16653176
0.076268911
0.11860456
0.10329508
0.16489632
-0.036399879
""
0.18505137
0.14297789
0.10016823
0.13620804
0.13323925
0.050028011
0.1854009
0.14175639
0.18676409
0.18763383
0.13040631
0.11746595
0.20150957
0.13088405
0.12528116
0.15664098
0.17630088
0.14530966
0.12541682
""
0.1683692
0.15702011
0.13043301
0.166896
0.14296183
0.10016851
""
0.17543803
0.093186222
0.15982962
0.14630137
0.068221189
0.24340077
0.16286115
0.15612224
-0.016197486
""
0.13105087
0.19489266
0.13009945
0.19817542
""
""
0.32937944
0.4092178
0.271328
""
0.29626223
0.24202698
""
0.13885854
0.29610518
0.20832191
0.20106865
0.10195605
0.25307277
""
""
-0.021667624
""
0.17098172
""
0.19427805
""
0.30432597
0.21071503
0.23464747
0.15180869
0.33322087
""
0.07729096
0.13096632
""
0.3538492
0.31710911
0.15215977
0.15516166
0.13272285
""
0.14970876
-0.16403447
0.12399215
0.16529535
0.2070391
0.20282991
0.18648043
""
0.18633334
""
""
""
""
0.16238351
0.28082237
0.23541781
0.20476225
0.14186159
0.19912447
0.12747857
0.11413628
0.14347324
0.18403161
0.15466581
0.21426883
0.10299639
0.17554243
0.22838487
0.15533479
0.097695723
""
0.15550543
0.29349923
0.12455003
0.091524377
0.24619314
0.19303459
0.1237205
0.14797729
0.15748656
0.20846656
0.28698236
""
0.12785463
0.12269448
0.077973701
""
-0.20685123
-0.15118557
0.22392929
""
""
0.45280078
0.098869473
0.077354826
0.15054172
0.10465743
""
0.064444534
0.095348932
-0.0099951113
""
0.13849676
0.15401822
0.089906715
0.057711702
""
""
0.12761448
0.11692236
0.14383672
0.073051475
0.09220162
0.14985116
0.10193583
0.2324075
0.11712569
0.15369323
0.11239427
0.12174763
0.10878821
0.14307316
0.085013911
0.097430982
0.13617346
0.16047129
0.12352341
0.091176182
0.2307795
-0.10806814
0.35036901
""
0.11250819
0.11302653
0.078082889
""
0.76226115
0.55509895
""
""
0.1456331
""
0.16879758
0.24502349
-0.20349725
1.0175233
0.081098489
""
""
""
-0.014601722
0.25515556
0.29978904
""
""
0.17983164
""
0.26260644
0.23250689
""
0.12012857
0.090231553
0.99656588
0.14427035
0.18009515
""
0.14208655
""
0.13195957
0.12088919
0.37281728
0.096044704
0.07881771
0.16691713
""
""
""
""
-0.17879927
0.13944431
""
""
0.15557392
0.14104573
""
""
0.15195815
""
""
""
""
0.09085165
0.1316516
0.16134003
-0.057449233
0.14630504
0.14713271
""
0.17333493
0.55753249
0.2698116
""
0.1217948
0.23803464
0.28947082
""
0.70356947
0.29806161
""
0.51667517
0.10413028
0.18726802
""
0.17708595
""
""
""
""
""
""
""
""
0.15645528
0.057098497
0.20248495
""
0.016485782
0.12788242
0.42444792
""
""
""
""
""
""
""
0.081548244
""
""
""
0.21999253
0.1827337
0.1267726
0.087901384
""
0.19287099
0.1150557
0.12249985
""
""
0.49395838
""
""
""
""
""
0.12260017
0.17158584
""
""
""
0.091284752
0.49344069
""
0.32688686
""
""
0.013314703
""
""
""
0.2500715
0.28172988
0.30826956
""
""
0.15474063
""
""
""
0.17514813
0.34894291
0.31290153
0.35461265
""
""
0.037073549
""
""
""
0.35126367
""
""
""
""
0.19606443
0.17132823
0.07261993
0.15868911
0.18688335
""
0.21474692
-0.034755934
""
0.28304455
""
""
0.048345886
0.20651379
""
""
""
0.28287041
""
0.1908883
""
""
""
0.089200631
-0.02202064
0.25512508
-0.07663209
-0.16819182
-0.1925998
-0.018059919
-0.17034937
0.16293222
0.086614825
""
""
-0.14234094
0.023380363
0.22796774
0.19226143
""
0.41081563
0.15357505
0.082565032
-0.0087561533
""
0.12950988
""
0.15909114
0.18619561
""
""
0.30501819
""
0.019489342
""
0.044349644
0.20042562
0.14565296
""
""
""
0.20697331
0.13829435
0.17204034
""
""
0.23220029
""
0.40338209
0.1439102
""
""
""
""
0.11104839
0.11302761
""
""
""
0.27229613
""
""
""
""
0.14265937
0.14976256
0.0830696
""
-0.0032851116
""
""
""
0.22833149
0.14935972
0.21623242
0.16909391
0.19798182
0.19073573
""
0.1447909
0.22586162
0.15373823
""
0.16217509
0.16304812
0.18098396
0.27069712
0.17324468
0.05469957
-0.0079401527
""
""
""
0.021185663
""
-0.025646167
0.32926545
""
0.32249895
0.1267568
""
""
""
""
""
""
0.14870849
""
0.18419017
0.17146575
0.28470722
0.19181524
""
""
""
""
0.26108459
0.15380602
-0.19159442
0.2114033
""
0.38926321
""
""
""
0.20457892
0.17221287
0.29041055
0.21365093
0.17265007
0.24794316
0.24245413
0.10633655
0.034329738
""
0.25931761
""
0.35969147
0.0077504218
0.34535474
0.080875739
0.1791883
""
0.28724462
0.20471798
""
0.12693948
0.12802674
0.38558048
0.28047106
""
0.24040864
-0.16467264
""
-0.14895679
""
0.29768202
""
0.14137682
0.10679422
""
0.19503573
