kfr_29_hisp_pooled_mean
""
""
""
0.5493567
0.43699095
""
""
""
0.51396537
""
""
""
""
""
""
""
""
""
""
""
0.61521465
0.49621922
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47478226
0.49408185
0.45348892
0.42596367
""
0.29446739
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47291136
""
""
0.63211805
0.43823591
""
""
""
""
""
""
0.57643276
0.46883574
""
""
""
0.49829113
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47665492
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44386896
0.6112721
0.57119071
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47050971
""
""
""
""
""
""
0.54837996
0.47626016
0.47508803
0.44752878
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38736019
""
""
""
0.46108991
""
""
""
""
""
0.37367687
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4287203
""
0.37482718
0.29295886
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51740623
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39711788
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4684411
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4178203
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42331529
""
""
0.46670687
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51175761
""
""
""
""
""
""
""
""
""
""
""
""
0.41982245
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45488831
""
""
""
""
""
""
""
""
""
0.34722766
0.48573524
""
""
""
""
""
0.58820266
""
0.40666258
""
""
""
0.53724253
""
""
""
""
""
""
""
""
""
""
""
""
0.4571754
""
""
""
