two_par_other_pooled_p50
0.81155735
0.78418386
0.7326265
0.76137245
0.68053323
0.76380646
0.69994742
0.84722269
0.86820811
0.7405737
0.74161112
0.67479408
0.76128936
0.77605784
0.73347133
0.76813209
0.79167163
0.72281492
0.80257452
0.75160927
0.68802118
0.78886318
0.7528525
0.67157096
0.67532861
0.50333798
0.80730069
0.80280352
0.77227122
0.62555408
0.77246112
0.71485019
0.6921156
0.77179456
0.75166345
0.7599408
0.78738827
0.66723788
0.66162097
0.66149747
0.63190192
0.74314624
0.72678936
""
0.69938684
0.63237643
0.70367831
0.7877726
0.70743859
0.75553882
0.80066329
0.76140147
0.60064256
""
0.72841311
0.7431128
0.69920373
0.93578744
0.70998901
0.78828424
0.77260441
0.71148235
0.66447836
0.83598179
0.87712777
0.79947555
0.87888974
0.80536884
0.82740444
0.79453689
0.63405085
0.75781244
0.62054861
0.72492754
0.73217076
0.91295016
0.79076934
0.77983242
0.8635596
0.65793693
0.69903934
0.7145977
0.88814783
0.77648062
0.72583288
0.82775891
0.66661483
0.84265292
0.77864969
0.81492871
0.69424456
0.81013954
0.87362671
0.72239506
0.87668496
0.63611382
0.82362247
0.75998366
0.70477396
0.72836983
0.72053176
0.67216295
0.67420113
0.70783079
0.76288009
0.72173977
0.70646572
0.755234
0.72373039
0.78461128
0.72859585
0.80519605
0.73951983
0.77868325
0.74143195
0.73053867
0.76457536
0.72679985
0.82204849
0.73006248
0.76879692
0.68725836
0.71316475
0.86393535
0.71073419
0.72133756
0.76887965
0.7648744
0.76948249
0.76357174
0.67260092
0.73602301
0.73606348
0.78663713
0.75918198
0.7108478
0.76062745
0.80120438
0.75054371
0.64958274
0.68776029
0.76613224
0.69352877
0.6969251
0.70915788
0.72332323
0.83924395
0.78819561
0.74959385
0.6963141
0.82919604
0.71804023
0.66103888
0.34918928
0.81411201
0.7369259
0.6263454
0.72200918
0.84234315
0.8277353
0.90317094
0.74466521
0.73438859
0.64478952
0.80084902
0.67087948
0.8292194
0.8132202
0.795223
0.71559668
0.65194249
0.62535578
0.74189425
0.71733856
0.80373555
0.78950638
0.7013579
0.69744784
0.78504169
0.78518921
0.79472595
0.8712846
0.6907568
0.79905874
0.68987548
0.67367321
0.8891229
0.80761772
0.69529545
0.69457543
0.7246511
0.88211608
0.68646061
0.83104795
0.66115361
0.76297003
0.75493348
0.69817632
0.68760312
0.69465142
0.69703645
0.73282027
0.74298483
0.70472914
0.73522502
0.6494751
0.65015113
0.72016531
0.75412518
0.74209857
0.72983819
0.73132962
0.88904947
0.80383539
0.6919626
0.74416625
0.70921534
0.67839724
0.76828462
0.81765711
0.76133996
0.77866834
0.77419364
0.74971306
0.66187143
0.75402093
0.79949313
0.74236035
0.71864158
0.74324942
0.72759241
0.68856454
0.75786883
0.79526162
0.82546467
0.8369059
0.92540193
0.71708095
""
0.76877129
0.78243291
0.79570287
0.76923734
0.73066622
0.86158669
0.74707967
0.70425183
0.69169104
0.84473169
0.69747663
