jail_asian_pooled_mean
0.0049149096
0.0021126952
""
""
""
""
""
-0.0011987849
""
""
""
""
""
""
""
-0.00061698596
0.0065011689
""
""
""
""
""
-0.00095801294
0.002883964
""
-0.0080631617
""
0.0059182607
""
""
""
""
""
""
-0.001630753
""
0.00014631476
""
-0.0051597273
""
0.0022309371
0.0046149516
""
""
0.0013039004
""
""
0.0044975062
0.0021921948
""
0.0023427568
-0.0016863286
""
""
""
""
""
-0.0007363403
-0.00078646088
""
-0.00069904071
""
0.012907259
""
""
""
""
-0.0024290609
""
0.0059574903
""
""
""
""
0.0094283856
""
""
0.0072022439
""
0.025495434
0.021190828
""
""
-0.00077830988
""
""
""
""
""
-0.003082884
""
""
""
""
""
""
""
0.0052688317
-0.00047604472
-0.002913764
""
""
""
0.0048756725
0.0047457442
0.005440162
0.0031056751
0.0020596213
-0.0097583355
0.0021563554
-0.00074874097
""
""
""
0.017794013
""
""
""
""
""
""
""
""
""
""
""
-0.0061376514
0.0027054143
0.0026141719
""
""
""
""
-0.0010429434
""
""
-0.0015193748
""
""
""
""
""
""
""
""
-0.00068139541
""
""
""
""
""
""
""
-0.0012468807
""
""
0.0085667912
""
""
""
""
""
""
""
""
""
""
""
0.0075578587
""
0.0039406572
""
""
-0.0018419343
-0.0095102191
""
0.018273506
""
""
""
0.0014940009
""
0.00057184382
0.00092310994
""
""
0.0010332862
""
""
0.0040181219
-0.0021641538
0.011073444
0.0017281835
0.00049595878
-0.00025584025
0.0060986546
0.0017666389
0.012563672
-0.0011868592
""
0.0046593323
-2.0316354e-05
0.015187679
-0.010139409
0.0013666416
0.00033655984
0.00089591288
""
0.0017714093
0.0025464583
""
""
0.0037217671
0.00025953652
0.0019953509
0.0020627719
0.0085579492
""
0.0012129027
0.0040516602
-0.0007712848
0.0015807704
0.0028968502
0.0011697367
0.0031185793
0.00043030648
0.001996398
0.0035160079
0.0018323157
0.0047186064
0.00061171822
""
0.0083444556
0.00075148611
0.0029904174
0.0019898326
0.0042918869
-0.0005497064
""
0.00188577
0.0011899176
0.0030423596
-0.00020955771
0.011059044
0.015400832
""
0.0096592754
""
""
""
0.0067203925
0.017217815
""
""
""
""
""
""
""
""
0.015864514
""
0.0086403443
""
""
0.01095476
-0.0036957343
-0.0043481989
""
""
""
""
""
""
0.0067982753
""
""
""
""
0.00016948931
""
""
""
0.019926257
""
""
""
-0.0051742774
""
""
""
""
""
""
""
0.00061846711
""
""
""
""
""
""
""
""
""
""
0.010351479
""
0.00055997464
0.00062688562
0.0005820794
-0.000610138
0.0041304706
0.0041881027
0.00021156576
0.00036883698
0.0010794072
0.0018608776
0.012070046
1.4079103e-05
0.00039594684
""
0.0037207401
""
-0.00021755396
0.0010633847
""
-0.00043191607
0.0021215475
5.0126058e-05
0.0074563138
-0.0014920179
""
""
0.0003984666
0.0025225652
2.6763197e-05
""
-0.0095224474
""
""
""
""
""
""
-0.00033811413
-0.00055233174
0.00074199983
""
-6.8490415e-05
""
""
""
0.00065266812
0.0014571757
-0.00021859542
""
""
""
0.0055898442
0.0055901855
0.00176932
0.00035470142
-0.0025935101
0.0055379919
0.0059956932
-0.0011992564
0.0030367489
0.004860912
2.8236618e-05
0.00040298724
0.0081635872
0.0016769769
5.0657007e-05
0.00036871756
0.0011582935
0.013071773
-0.00021792967
0.0004747065
-0.002577554
""
""
""
-0.00039462312
""
0.0065152231
""
""
""
""
""
-0.00082611962
""
-0.0016163308
-0.00097132486
""
""
0.0032525584
""
""
""
""
-0.0068440717
""
""
""
0.0011689643
""
0.0006114234
0.0026517853
""
7.2007197e-06
-0.0023649365
""
0.00032152495
-0.0014625407
""
0.0074322242
""
0.003937765
""
""
-0.00021019994
""
0.025700022
""
0.0070160287
""
""
""
0.0019056421
""
""
-0.0012616391
0.00021737012
""
""
-0.0026222679
""
""
""
""
-0.00045444665
-0.00065210229
-0.00043592745
""
0.0024409718
""
""
0.0055121412
0.0014284941
""
""
0.0028319072
0.007046686
0.00013922884
""
""
""
""
""
-9.4564581e-05
0.00033454722
""
-0.0017459751
""
""
""
""
""
""
""
""
0.00076972297
""
0.0024187814
""
""
0.00080463215
""
""
""
""
""
""
""
""
""
""
""
""
""
0.00051119126
-0.0022701148
-0.0023097598
""
0.0019019755
""
""
""
""
""
""
""
""
""
""
0.00091159984
0.00050175126
""
""
""
0.0050820513
""
""
-0.00041149679
""
""
""
""
""
""
0.0038151657
-0.0052362126
0.0040972284
""
""
-0.00064740784
""
""
""
""
0.0056847511
0.014898449
0.0030835792
""
""
""
""
""
""
0.00032531552
""
""
""
""
0.0072921342
0.0053762873
0.0092749223
0.0094308918
0.0031778826
""
0.0321224
""
""
0.009475274
""
""
""
-0.0020926476
""
""
""
0.014154008
""
""
""
""
""
0.027454825
""
""
""
""
""
""
""
0.004867089
0.0030611125
""
""
""
0.0028596653
""
-0.0051828935
""
""
-0.00061941327
""
""
""
-0.00019629141
""
""
0.0040516364
""
""
-0.0013174791
""
""
""
""
""
0.0001375827
0.0060034259
""
""
""
0.00072823028
0.0013794064
""
""
0.0022305427
""
""
0.00081665366
""
""
-0.0006403703
""
""
""
0.018041393
""
""
-0.0042285356
""
""
""
""
-0.0032846972
""
-0.0014730995
""
0.0026964615
""
""
""
0.0055822292
-0.00027728287
-0.00112103
-0.0049276291
0.0010603475
0.001015994
""
0.0041877409
-0.00191261
""
0.00098699925
