proginc_other_pooled_p10
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.093744785
""
""
""
""
""
""
""
0.059855651
""
""
""
0.25391576
""
0.12166134
""
""
""
""
""
""
""
0.31658646
""
""
""
""
""
""
""
""
""
""
0.040729232
""
""
""
""
0.037103463
""
""
""
""
""
""
""
""
-0.2484211
""
""
""
""
""
""
""
""
""
""
""
""
""
0.080251411
""
""
""
""
""
0.10559525
""
""
0.044643868
""
""
0.00084972038
""
""
""
""
0.017460635
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.005961346
""
""
""
""
""
0.0099472757
""
""
""
""
""
0.0048847985
""
""
""
0.053575262
""
""
0.062929615
""
""
0.0069232672
""
-0.028294332
0.061849158
""
0.13956372
""
""
0.085923515
""
""
""
0.042159937
""
0.02523151
""
""
0.063276336
""
""
0.022053726
0.01614696
-0.026163358
0.045901671
-0.0021026733
""
0.11136278
0.060381278
""
0.068968266
0.074297957
0.058679592
0.10588838
0.77049911
-0.017663404
0.066058539
0.11005131
0.024698788
0.031776313
""
""
0.088892423
0.09305568
0.14694849
0.0072764191
""
""
0.054919366
""
0.056408275
0.18403658
0.026695276
0.027242374
""
0.12102452
""
""
""
0.25746295
""
""
""
""
""
""
""
""
""
0.034632146
""
0.0095680356
""
""
0.049038399
""
""
""
""
""
""
""
""
-7.1313734e-05
""
""
""
""
-0.016445665
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0050898967
""
0.088617578
0.055757072
""
""
0.045996226
0.083082035
""
""
0.022559268
-0.049905643
0.0052585928
0.10373319
""
""
-0.021783914
""
0.010515948
0.065298416
""
""
""
0.003921811
""
""
""
""
0.049936064
0.1415443
""
""
""
""
""
""
""
""
""
""
""
0.089227408
""
""
""
""
""
""
-0.023975063
""
""
""
""
-0.05433191
""
""
0.025837135
""
""
0.017843759
""
0.032821104
0.0056315232
-0.0077201542
0.10320082
0.0080729602
-0.01575966
""
""
0.0083037913
0.23317926
0.016447261
0.079467162
""
""
""
""
-0.0054084542
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0083061391
""
""
""
""
""
0.079294562
""
0.13441199
""
""
""
""
""
""
""
""
""
""
0.0064996579
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15276171
""
""
""
""
""
""
0.0075901137
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17737688
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.012870614
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021117933
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13973738
0.074460052
0.043052908
0.077673025
0.25386778
""
""
""
""
""
""
""
""
""
""
""
""
0.035724867
""
""
""
""
""
""
