two_par_white_female_p25_se
0.073132597
0.10749398
0.075298466
0.061403178
0.069501743
0.061442986
0.05493385
0.098206125
0.039403483
0.061979547
0.06599094
0.10549682
0.080961093
0.076784357
0.057938986
0.054943338
0.069612138
0.073059998
0.075716436
0.065774426
0.069127329
0.056476191
0.090694055
0.069133639
0.04409093
0.054842912
0.059741862
0.056127839
0.065095879
0.092523679
0.084530883
0.076745808
0.072533205
0.044993564
0.053339824
0.083170965
0.081223585
0.065642163
0.28516155
0.055333622
0.045376439
0.05076161
0.070921287
0.10367362
0.17055818
0.12995818
0.10299836
0.065072946
0.067241818
0.12912385
0.11612166
0.09382908
0.067877896
0.053197686
0.069083512
0.049510736
0.050718136
0.051708356
0.0719584
0.044746757
0.047732808
0.047620025
0.058370236
0.056846786
0.041148763
""
0.13397139
0.12650453
0.10491522
0.10127962
0.12514485
0.10446753
0.08846876
0.068018228
0.074995108
0.1466549
0.11375062
0.083820075
0.10615163
0.06327644
0.23767766
0.15845513
0.055119853
0.13903864
0.097421616
0.067008212
0.044966474
0.060106765
0.056925785
0.053428981
0.061921544
0.0449153
0.046680421
0.04972931
0.043647014
0.048563115
0.095360026
0.090428196
0.054394297
0.054441072
0.051510807
0.047254279
0.047850978
0.047872644
0.045192689
""
0.080139831
0.08983577
0.079601027
0.074014597
0.067778714
0.15281866
0.063754655
0.064367011
0.0626195
0.079215221
0.069800913
0.054526024
0.059400566
0.069488056
0.057533957
0.050451793
0.052013464
0.066036232
0.067703761
0.066989586
0.049706031
0.067776665
0.047565207
0.053549785
0.2008653
0.087248638
0.072219178
0.12108848
0.12348749
0.1579276
0.07716658
0.17053457
0.070800968
0.088375889
0.071672596
""
""
0.075695246
0.085644886
0.059589673
0.076839931
0.082801759
0.068062544
0.058215804
0.053360082
0.08598534
0.089330338
0.065263622
0.067985341
0.064203307
0.092838489
0.075355522
0.092015572
0.068147823
0.067176998
0.08236707
0.062514663
0.051289219
0.10453314
0.057077929
0.064101994
0.093542427
0.16518366
0.058922574
0.072534382
0.055423055
0.067868799
0.063937478
0.052308295
0.049466986
0.053688642
0.044933952
0.047915339
0.13467126
0.096065849
0.092610575
0.1132132
0.063356385
0.085993484
0.068373211
0.15189725
0.060174968
0.04519197
0.064927615
0.097037882
0.068681486
0.078913607
0.062955938
0.060263369
0.078933738
0.078953497
0.079439893
0.097661026
0.081550494
0.061077457
0.10173259
0.073435903
0.086567372
0.069557704
0.12123681
0.11936056
0.045421068
0.043180894
0.043586399
0.048884947
0.044780146
0.041826949
0.048285414
0.056489617
0.048674822
0.044868849
0.052567087
0.073555253
0.048004739
0.070196576
0.054988015
0.045183834
0.069139309
0.071446769
0.04268935
0.067407995
0.075502478
0.11050826
0.10095614
0.087918445
0.074887216
0.062492087
0.063233651
0.059016097
0.066064581
0.066838309
0.073527493
0.064876594
0.062390514
0.07493753
0.080362372
0.10080443
""
""
0.10928112
0.094023243
0.13422903
0.11733232
""
""
0.21961401
""
0.12151494
0.051178653
0.069328353
0.047116596
0.046447165
0.04339283
0.050705101
0.042128574
0.068258204
0.064259663
0.053258944
0.063581638
0.093638361
0.057879392
0.055936135
0.046888988
0.063494369
0.085806914
0.051582605
0.050715119
0.062358547
0.07687965
0.083816528
0.061412342
0.060507122
0.07230217
0.061985243
0.069014937
0.11059254
0.072341159
0.049207777
0.058191188
0.085599869
0.24038516
0.077470317
0.077971764
0.062897474
0.13378315
0.076015867
0.058601655
""
0.07900019
0.057889767
0.059480477
0.083291896
0.08399833
0.050111044
0.089548469
0.07770668
0.072774254
0.06751585
0.079340599
0.098436199
0.054925609
0.043383107
0.064442128
0.055011626
0.058225483
0.053979587
0.05088567
0.062021989
0.048959274
0.052130766
0.052678987
0.072790638
0.051574171
0.038040925
0.037671547
0.070678234
0.080338977
0.055528346
0.066118382
0.060021587
0.057455845
0.051854946
0.062145941
0.064502381
0.067320548
0.059663866
0.085170291
0.10056461
0.064977027
0.037264988
0.04962346
0.065714374
0.04338517
0.054898202
0.069218211
0.06013903
""
0.18505983
""
0.11353689
0.20955987
0.17724019
0.18186823
0.095391721
""
0.091104209
0.10226239
0.07967107
0.16434607
0.064788036
0.086034171
0.067184165
0.060041282
0.086771235
0.072542451
0.066510774
0.098873705
0.082758233
0.10879547
0.063483611
0.050071716
0.066888317
0.051167652
0.051917125
0.088551797
""
0.10983676
0.056255896
0.11117839
0.076864325
0.053097062
0.050920803
0.043605775
0.04378831
0.078499466
0.044505421
0.057198077
0.04514477
0.042540748
0.055556264
0.054885134
0.062604494
0.063278206
0.03414638
0.05804408
0.15913063
0.085192233
""
""
""
0.1739859
""
""
""
0.19595715
0.1144903
0.094780482
0.080898106
0.10650295
""
0.12754105
0.1179799
0.13981514
0.22816549
""
""
""
""
""
""
""
0.084897198
0.13689518
0.15600681
0.097384244
""
""
""
""
""
0.14667624
0.15931067
0.15378182
0.2273633
0.099082179
0.08451467
""
""
0.099965267
""
0.097480766
0.098631203
0.090433463
""
""
0.12033623
0.063060872
0.060159557
0.16209081
0.056705106
0.1090863
0.076502249
0.054815568
0.055201724
""
0.082678095
0.085570224
""
0.072042324
0.15187672
0.11308716
0.13944952
""
0.10640439
0.085517846
0.15442887
0.11587089
0.090865895
0.090509579
0.11683234
0.091322355
0.072656073
0.20070639
0.087452635
0.044180207
0.061499372
0.092146069
0.054590844
0.064194262
0.08421649
0.092028171
0.060983796
0.061379697
0.090239815
0.061590515
0.06203283
0.071319617
0.076352067
0.075578563
0.062653035
0.074736945
0.043802917
0.045766458
0.05096345
0.058568235
0.075993039
0.05008943
0.057464529
0.049702536
0.060571305
0.083718285
0.058244362
0.15607555
0.064736731
0.055677664
0.05104417
0.062907845
0.072397381
0.059798788
0.093734905
0.075644329
0.13265358
0.072731607
0.079897605
0.044468198
0.076183215
0.070768908
