staytract_other_female_mean
0.17987479
0.24641497
0.44765151
0.16639079
0.15980899
0.20670709
0.17865871
0.18284355
0.290194
0.2181899
0.19370797
0.17531255
0.30060744
0.17364332
0.2179331
""
0.33511907
0.2140293
0.36372069
0.36807287
0.22853701
0.17858453
0.16816966
0.11872882
0.13407204
0.154029
0.19792658
0.15713955
0.14856316
0.22374681
0.1722793
0.16130136
0.16616011
0.15472037
0.20842765
0.21100602
0.23022738
0.15840319
""
""
0.25845152
0.20977047
""
""
0.3027983
0.13522564
0.18329705
0.20990406
0.19963352
0.2055646
0.21682325
0.24320652
0.20738494
""
""
0.21242678
0.35100439
0.46162778
""
0.19457011
0.20961598
0.16438574
""
0.37579298
0.25894022
0.20862544
""
""
0.23762432
0.23259147
0.030763378
0.20949064
0.20776501
0.21939951
0.14391851
""
0.28135002
0.37588575
0.16347626
0.15203385
0.25897372
0.20831041
0.24305774
0.15848665
0.20886408
0.19156326
0.34516609
0.22200923
0.24125169
0.22854418
0.19204327
0.23038863
0.086425178
0.17263101
0.33997598
0.32111591
0.25177154
0.28362024
0.16084704
0.18026075
0.14734343
0.19387794
0.15409438
0.16723883
0.17425673
0.20230222
0.13532141
0.16537786
0.17762077
0.20305702
0.16241468
0.14461389
0.16576409
0.43808308
0.18698168
0.17534143
0.17218381
0.21800362
""
""
0.19221044
0.24772471
0.1858709
0.1256343
0.20575064
0.16144961
0.20667146
0.292317
0.20973885
0.099853724
0.13517778
0.14812881
0.13411964
0.3314212
0.17663842
0.30127129
0.20866743
0.19678523
0.14263818
0.078983262
0.19643028
0.14692645
""
0.22802074
0.11706772
""
0.18746948
0.29256153
0.32405573
0.2555317
0.25293446
0.18517213
0.17126471
0.16007116
0.17167628
0.21208195
0.32818717
0.15871252
0.25781906
0.18512216
""
""
0.14538395
0.19131419
0.19439289
0.16347457
0.27392614
0.24256371
0.25472784
0.14947218
0.14012621
0.11987386
0.1834034
0.1640065
0.19015804
0.24395359
0.15953343
0.17952088
0.17464368
0.18691757
0.18739688
0.12375694
0.16726665
0.27732664
0.22947396
0.16127571
0.44742543
0.17420892
0.17535706
""
0.25370854
0.19727863
0.20809262
0.18626794
0.35788396
0.24818346
0.21599482
0.21544181
0.13069589
0.22258283
0.16565526
0.17045094
0.19632855
0.17611906
0.21409953
0.16862844
0.15814003
0.14062032
0.22996731
0.10836634
0.16386501
0.15636548
""
0.223998
0.16051434
0.17381123
0.17761809
0.13884559
0.19586647
0.23612846
0.17151743
0.077037655
0.27880549
0.084137648
0.14785755
0.1970191
0.25048712
0.17115708
0.20298457
0.17789227
0.22033933
0.21359898
""
0.29733309
0.40535718
0.29596287
0.13675222
0.18715388
""
0.097274266
0.26682958
0.27068374
0.23855074
0.22895423
0.22298606
0.16350423
0.12253993
0.19809659
0.1931923
0.21269028
0.18058929
0.22420709
0.14947468
""
0.16472672
0.16473147
0.19087157
0.21065059
0.24033393
0.1725872
0.10927153
0.16942254
0.18096785
0.12045296
0.2108188
0.23939835
0.18242966
0.20117526
0.19352189
0.18316323
0.20794609
0.205319
0.2054989
0.19921967
0.24772444
0.22613917
0.18429606
0.21340375
0.22250031
0.21932435
0.22145674
""
""
0.19566254
0.15770124
0.22780274
0.15193158
0.20604178
0.17371953
0.25601158
0.37703156
""
0.047513191
0.17822285
0.22121695
0.13112922
""
0.14347079
0.18519908
0.074894704
0.11918077
0.25747114
0.15849352
0.11333864
0.087772928
0.24646696
0.055153988
0.25593206
0.1419367
""
0.14930971
0.14900783
0.13488549
0.16733441
0.16756038
0.11683544
0.14312157
0.15043117
0.14445475
0.20493178
0.20602499
0.15108734
0.13437651
0.18990098
0.1868192
0.13082549
0.14988996
0.23298915
0.24575143
0.18329491
0.1740855
0.19462816
0.15561773
0.12425177
0.18044721
0.15350774
0.12008663
0.18792452
0.3111791
0.14827895
0.064032502
0.11920733
0.12935409
0.14225064
0.24609864
0.14930706
0.22768851
0.24473299
0.26823202
0.16019265
0.39929032
0.20475222
0.22087251
0.20635341
0.30949438
0.25131646
""
0.20923176
0.23409085
0.23488034
0.24507809
""
0.15793391
""
""
0.26672441
0.21937399
""
""
""
""
""
0.18192604
""
""
""
""
""
0.34027624
0.13595447
""
""
""
""
""
""
