marr_24_white_female_p10
0.50523072
0.4767085
0.42257977
0.47369459
0.4413245
0.44582301
0.39939693
0.46910214
0.52756441
0.39696312
0.52523357
0.50391215
0.51668072
0.55048162
0.40941557
0.47209641
0.38200727
0.46490219
0.41478282
0.39617416
0.32477078
0.29179299
0.24328227
0.44292217
0.46559975
0.3835997
0.54011291
0.32025933
0.4264752
0.28874815
0.29213887
0.29487541
0.35597846
0.42059669
0.39619932
0.24070889
0.30572292
0.41528174
0.26520401
0.3323864
0.32009146
0.39154294
0.41860479
0.34247199
0.27334866
0.47985992
0.57039076
0.34865212
0.54454815
0.44811684
0.35994244
0.42811567
0.75432152
0.50970346
0.34835443
0.45082703
0.47060019
0.49747652
0.52531528
0.55755752
0.60655892
0.46749109
0.53999966
0.48614937
0.49036726
""
0.39522034
0.38890946
0.55540788
0.36329004
0.40486154
0.58135951
0.30191833
0.36266702
0.42897093
0.314614
0.49542341
0.38702768
0.22727951
0.25887948
0.27549669
0.2162742
0.40207791
0.41346249
0.25247565
0.37015954
0.41774541
0.4441382
0.38495582
0.3457908
0.54688245
0.50035161
0.50810552
0.49711275
0.41283089
0.38693261
0.46089473
0.43203223
0.441434
0.36762956
0.40334973
0.46343979
0.51336598
0.50847083
0.51804858
""
0.28899747
0.4391377
0.38636014
0.37497717
0.43215835
0.12627743
0.42916673
0.38560688
0.50851583
0.44099039
0.50085837
0.40382388
0.57206577
0.45422861
0.37978324
0.44926327
0.46666321
0.53934664
0.56655967
0.52456695
0.51376927
0.48707014
0.60098654
0.48211369
0.34631947
0.51623845
0.71076804
0.52390945
0.60383785
0.61423838
0.42926136
0.74852735
0.47746876
0.46416914
0.45276329
""
""
0.52915895
0.65513116
0.67663097
0.61621648
0.27622509
0.37688839
0.48036239
0.45473453
0.41099486
0.58917207
0.49253586
0.45886111
0.45420021
0.66773927
0.53510541
0.44318497
0.42488125
0.26610175
0.45206028
0.36779448
0.35199946
0.42822838
0.4452714
0.33576745
0.22198689
0.29534015
0.39073604
0.37375656
0.4386895
0.48928365
0.4248586
0.37269059
0.46260661
0.58116513
0.50473422
0.50959402
0.46838325
0.46799502
0.44619176
0.4049131
0.46494585
0.46562502
0.46627203
0.34921101
0.40921274
0.45438635
0.39373499
0.30703831
0.41506499
0.32277566
0.40655461
0.42551008
0.45878884
0.19997372
0.36818147
0.54130304
0.52467048
0.43215305
0.33429042
0.49513727
0.45905972
0.31218532
0.62238824
0.29704201
0.46597034
0.53378069
0.50063789
0.56603557
0.58089656
0.56667948
0.44077927
0.43649754
0.45996073
0.46911141
0.4444125
0.48859158
0.51140398
0.43492916
0.51483297
0.57304311
0.4896808
0.58626068
0.39424944
0.50539541
0.30470818
0.39783379
0.51411295
0.48419875
0.3303116
0.38737854
0.47392362
0.44471151
0.41579202
0.39694896
0.5522657
0.42293879
0.45615548
0.34568071
0.46871758
0.38209245
""
""
0.43337539
0.26377308
0.36976305
0.45301443
""
""
0.50869393
""
0.55278647
0.49406695
0.33737633
0.50302756
0.55932659
0.48073605
0.38361093
0.46879444
0.4857327
0.48359802
0.44185436
0.23245807
0.51747638
0.50209188
0.45311335
0.47120395
0.45801717
0.45422032
0.44335088
0.4477222
0.52008688
0.47410312
0.37806168
0.39107198
0.46257749
0.41170254
0.46781385
0.45129159
0.52114725
0.42785162
0.40999123
0.37918267
0.48180717
0.176292
0.42384848
0.55521554
0.34669733
0.11694933
0.41016051
0.56695718
""
0.41160151
0.34264213
0.48140103
0.59646821
0.28830171
0.34492782
0.300082
0.43079647
0.41195855
0.26108599
0.52298254
0.40331537
0.45053127
0.53416651
0.46476212
0.47780898
0.45178759
0.43500313
0.47280729
0.44788408
0.54119718
0.58060634
0.50066376
0.40189582
0.5122903
0.50838655
0.47819513
0.28438842
