lpov_nbh_natam_female_mean
""
0.41294765
""
""
""
""
""
0.12583929
""
""
""
""
""
""
""
0.31157807
""
""
""
""
""
""
""
""
0.070235811
""
0.14902879
""
""
""
""
""
""
""
""
0.16090378
0.39834803
""
""
0.23564169
""
""
""
""
0.42591274
""
""
0.07617341
0.296644
""
0.18876255
0.37572122
""
""
""
""
""
""
""
""
""
""
""
""
0.037956189
""
""
0.24992387
""
0.54374725
0.23648442
""
""
0.17513393
0.52866501
""
""
0.69373095
0.53642094
0.22662528
0.43215427
0.31992644
0.29257292
0.63358963
0.31957126
0.74306029
0.19088729
""
0.55315948
0.64411008
""
""
0.4517138
""
""
0.32293621
0.15334788
0.20433806
0.22600837
0.23003812
0.078230359
""
0.11063842
0.26183411
0.17749985
0.14613466
0.14436576
0.14268549
""
0.38347366
0.11259844
""
""
""
0.21093732
""
""
""
""
""
""
""
""
""
""
""
""
0.065375246
""
""
""
""
""
0.11145739
""
""
0.16032457
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.28936979
""
""
0.43714988
""
""
0.26690224
""
""
""
""
""
0.32457018
""
""
""
0.40843388
""
0.43194667
0.32477337
""
""
0.50585526
0.093575351
0.6250211
0.33254221
""
0.19028205
0.18847363
0.13656966
0.31300625
0.28015131
0.16928145
0.09911482
0.40545949
0.37015772
0.56075293
""
0.22310336
0.36130601
""
""
0.40611571
0.5887211
0.40209886
0.53294587
0.60594374
""
0.38421458
0.40553364
""
0.3855232
0.48776811
0.3640568
0.35216087
0.48859033
0.75053257
0.40063927
0.50081408
0.45753154
0.1966324
""
0.13054922
0.45727327
0.41350618
0.37007308
0.54332346
0.3734068
""
0.18984833
""
0.55467087
0.36666733
0.3227838
0.46191022
""
0.55955702
""
""
""
0.38269812
""
""
""
""
""
""
""
""
""
0.2368409
""
0.79455703
""
""
0.47664303
""
""
""
""
""
""
""
""
0.4773432
""
""
""
0.25876924
0.46930441
""
""
""
0.56480587
""
""
0.25682285
""
""
""
""
""
""
""
""
0.35263166
""
""
""
""
""
""
""
""
""
""
0.46278411
""
0.57688504
0.53540081
""
""
0.46561596
0.72166204
""
0.64744145
0.46182325
0.5708077
0.51063508
0.26938903
0.34308031
""
0.27525136
""
0.45173827
0.40867564
""
""
""
0.49262196
""
""
""
""
0.35476482
0.3124209
""
""
""
""
0.14551157
""
""
""
""
0.33687747
""
0.33342621
""
""
""
""
""
0.50354171
0.52783304
0.50327569
""
""
""
0.43547088
0.29501557
""
0.37953112
""
""
0.51174307
""
0.30855215
""
0.36313602
0.30949324
0.46859026
0.35294133
""
""
0.45277861
0.51973063
0.45224568
0.37626448
""
""
""
""
0.47093865
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51021689
""
""
0.51001889
""
""
""
""
0.55209398
""
""
""
""
""
""
""
""
""
""
0.45531955
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.24085712
""
""
""
""
""
""
0.44442287
""
""
""
""
""
""
""
""
0.66858923
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23596741
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38857839
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57477295
""
""
0.4629744
""
0.30366272
""
0.067109331
0.14453638
""
""
""
0.39534697
""
""
""
0.41689438
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36295345
""
""
""
""
""
""
0.1850372
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46751663
""
""
""
""
""
0.42426157
""
""
""
""
""
0.58985209
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52560359
""
""
""
0.43201327
""
""
""
""
""
""
""
""
""
""
0.56981379
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.099671409
0.37551683
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60971719
""
0.52422559
""
""
0.44078225
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.29943454
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.26195994
""
""
""
0.30609804
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53113538
""
""
""
""
""
""
0.30122393
""
""
""
""
""
""
""
""
""
""
0.48649433
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47456154
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.31496704
""
""
""
""
0.20265953
""
""
""
0.40717882
""
""
""
""
""
""
""
""
""
""
0.24727574
""
""
""
""
""
""
""
""
0.25839096
0.59526962
""
""
0.15909478
""
""
""
""
""
""
0.17567107
0.14587899
""
""
""
0.25701472
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39947286
""
""
0.57973051
""
""
""
0.13729005
""
""
""
""
""
""
""
""
""
""
""
""
0.36865404
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.28406534
""
""
""
""
""
0.4139379
""
0.49473959
""
""
""
""
""
""
0.40514249
""
""
""
""
""
""
""
""
0.35326776
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.29316521
""
""
""
""
""
""
""
""
0.28158414
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.017723877
""
""
0.042850286
""
""
0.42088807
0.3517153
0.27738315
""
""
""
""
""
""
0.54220259
""
""
""
""
""
""
""
""
0.30121946
""
0.37654817
0.22169133
""
""
""
""
""
""
0.34716147
""
""
""
0.18750966
""
""
0.067393437
""
""
""
""
""
""
""
0.036618467
0.37323228
""
""
0.1905341
""
""
0.1189354
""
""
""
""
""
""
""
0.12656276
0.45350647
""
""
0.49769974
""
""
""
0.24266896
""
""
""
""
0.081264451
0.37333167
""
0.50661403
0.53377014
""
""
""
""
0.88483238
""
0.74400824
""
0.75911689
0.7467044
""
0.67570448
0.61255223
""
""
""
""
""
""
""
0.2537021
0.63429791
""
0.45229807
""
0.52117836
""
""
""
0.47127908
