kir_native_hisp_female_p25_se
""
0.068052702
""
""
""
""
""
0.09045846
""
""
""
""
""
""
""
0.084227778
""
""
""
""
""
""
0.080805406
""
""
""
""
""
""
""
""
""
""
""
0.062246315
""
0.0392639
""
""
""
""
""
""
""
0.059455849
""
""
""
0.053666852
""
0.057685848
0.052921049
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037514139
""
""
""
""
0.047427032
""
""
0.10896081
""
""
""
""
""
0.062249664
""
""
""
""
""
""
""
""
""
""
""
""
0.050650358
0.020420017
0.028742624
0.036709614
0.029314019
0.071798056
0.05996903
0.0060792728
0.027217373
0.042952184
0.008069424
0.018269138
0.031156551
0.03225974
0.018661197
""
""
""
0.04240036
""
""
""
""
""
""
""
""
""
""
""
""
0.067930743
""
""
""
""
""
0.070938267
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040269729
""
""
0.063848212
""
""
0.053859409
""
""
""
""
""
0.032714669
""
""
""
0.012430279
""
0.086546756
0.024585111
0.09508507
0.050013866
0.01565438
0.07428252
0.040305052
0.0059513142
0.050786845
0.034217577
0.017158454
0.07749474
0.0085804546
0.017173447
0.060475994
0.079870038
0.0034251681
0.01784111
0.05486276
""
0.036306359
0.014618262
""
""
0.013530708
0.0375503
0.052211221
0.0075230086
0.030638875
""
0.0064872983
0.010013376
0.021716263
0.0057380134
0.0068962998
0.023429791
0.010700652
0.020567156
0.017747959
0.01500683
0.0099352617
0.021405244
0.032819774
""
0.040130779
0.019671513
0.021392347
0.01196191
0.026006671
0.038476966
""
0.008286152
0.067330949
0.011368548
0.022920627
0.03202115
0.013179285
0.041497365
0.01681933
""
""
0.054115418
0.027418492
0.074956574
""
""
""
0.041027479
""
0.067723803
""
0.051519338
0.0090381596
""
0.061898179
""
0.12507181
0.013797356
0.055039104
0.048753779
""
""
""
""
0.054100394
""
0.018136956
""
""
""
0.03365292
0.020794183
0.038322404
""
0.053022802
0.026583932
""
""
0.043995418
0.043738902
0.032229684
0.029659737
""
""
""
""
0.043070436
0.012650643
""
0.042843945
""
0.060682073
""
""
""
""
""
""
0.014527471
""
0.021154044
0.02170565
0.078181602
0.081303909
0.020397745
0.036314253
0.091512501
0.044904489
0.061108764
0.031980567
0.050025478
0.036627542
0.054460149
""
0.050095636
""
0.026771758
0.013670258
""
0.052156534
0.049844731
0.043731306
0.02546257
""
""
""
0.022233715
0.034559757
0.078782119
""
""
""
""
""
""
0.055810221
0.066052362
0.040271331
0.04544872
0.012349193
""
0.048151948
""
""
""
0.032569788
0.022614425
0.044570912
""
""
""
