staycz_black_pooled_p1
0.93821174
0.86223072
0.79521918
0.79572165
0.47425929
0.76158112
0.74865609
0.9589926
0.74596238
0.59842104
0.66496474
0.78180361
0.63576186
""
0.69617277
0.71376985
0.67765641
0.81416827
0.59186757
0.7767958
0.79758102
0.85416692
0.71651322
0.74401861
""
0.95724523
""
0.90522891
0.78535867
""
0.43043202
0.73998648
""
0.8664577
""
""
""
""
""
0.97484362
0.81360078
""
0.66125923
0.60529792
0.49069166
0.57896411
0.49879023
0.66735947
0.45361179
0.49079224
0.52278763
0.59576631
0.50034213
0.62789422
0.58509099
0.72085536
""
""
""
""
""
""
""
""
""
0.55454296
0.59372926
0.60553378
0.73336995
0.77870101
0.73683769
0.70451069
0.69853574
0.79435438
0.50717336
0.70600003
0.65461498
0.66986001
0.69563091
0.66573757
0.71287918
0.67818177
0.55631822
0.52784234
0.61682487
0.68198377
0.62469316
0.76750422
0.82016426
""
0.69331843
0.82854021
0.86149645
0.70728552
0.62527919
0.55906719
""
0.39528531
0.6812259
0.6405111
0.59246415
""
0.64049667
""
0.51144904
""
0.61215729
0.77889311
0.59503847
0.76254177
0.71346223
0.66442657
0.76321357
0.75712955
0.78219742
""
""
""
0.50515074
0.73070157
0.58912086
0.6366232
0.78968215
""
""
0.70599687
0.85684061
0.70024449
0.6902535
0.66950971
0.52093381
0.53086174
0.43915844
0.65496063
0.58778435
0.41055191
0.51907831
0.67212451
0.64845747
0.65424758
0.72065991
0.66283321
0.78404599
0.71469069
0.75442487
""
0.48056
""
0.46940178
0.48400453
""
""
""
0.65786487
0.62162882
0.54281068
""
""
""
0.64663172
0.73169893
0.51565123
0.44696364
0.43142056
0.69326961
0.77182031
0.72833914
0.82492286
""
0.56447631
0.66537285
0.65338838
0.78866738
0.65492344
0.88781285
1.013165
0.33041242
0.80831444
0.70408666
0.55372572
0.70506084
0.54671174
0.57052535
0.64482135
0.75704384
0.57291532
0.65142411
""
0.5816716
0.69351459
0.79084682
0.57053173
0.64811414
""
""
""
""
0.50316083
""
""
0.37047747
0.63554376
0.70562804
0.62064242
0.66151541
0.74738127
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.72103924
""
""
0.58181077
0.40708679
0.61190557
0.77014536
""
0.72302431
0.63367659
0.51890981
0.55370688
0.62269157
0.49667391
0.58981967
0.58835953
0.71293384
0.65812457
0.61919713
0.65467072
0.60286987
0.59072685
0.63867873
0.66343236
0.38924682
0.72921622
0.64244181
0.63201958
0.52540171
0.49466133
0.54768115
0.56602257
""
""
""
""
""
""
""
""
0.38819438
""
""
""
""
""
0.92067403
0.78803211
""
0.72130102
0.7205655
0.74816537
0.66956246
0.75641602
0.85151237
0.58756107
0.86997569
0.87390792
0.68081433
0.85429925
0.78052378
0.76569593
0.58001149
0.47670272
0.5582754
0.74824923
0.48145035
0.70039588
0.69410068
0.69358677
0.68707353
0.76923984
""
""
0.72845185
0.73895693
0.75028896
0.83075631
0.66157925
""
0.76264954
0.68506491
0.74297571
0.69688439
0.85802692
0.57913488
0.68682355
0.4233363
""
""
""
""
""
0.69939578
""
""
""
""
""
0.63652629
""
""
0.60173887
0.75686783
""
0.75158215
0.2681368
""
0.69280541
""
""
""
""
""
0.69085115
""
0.63268602
0.6400823
0.5475592
""
0.54522276
0.42512113
0.44721133
0.81991607
0.83571982
0.83247721
0.80662465
0.71747589
0.52056658
0.82593822
0.61199158
0.68414074
0.77290833
0.73792112
0.68202794
0.73721385
0.74819732
0.56685501
0.71596152
0.73640746
0.54659736
0.68657744
0.77981889
0.57565832
0.78968167
0.78718054
0.70368677
0.77252311
