kir_imm_pooled_pooled_p75
0.53798747
0.52838677
0.48480463
0.60160822
0.59829026
0.38731539
0.56515944
0.40873355
""
0.57750767
0.51483393
0.56242138
0.62183189
0.65093982
0.53933704
""
0.49380833
0.53586036
""
""
0.563465
0.51630723
0.5522449
0.48570678
0.59574521
0.71528351
0.51349938
0.54846984
0.58244836
0.42466632
0.54243839
0.62359786
0.59217608
0.57841557
0.58637762
0.52463555
0.57255244
0.57258618
""
""
0.58675975
0.67813754
""
""
""
0.54494745
0.59734094
0.6533218
0.64209473
0.58671504
0.56017017
0.54689717
0.50403321
""
""
0.58996713
0.68341047
""
""
0.56534946
0.67903537
0.57862735
""
0.73077506
0.46409023
0.52668524
""
0.53466463
""
0.40676704
0.74358779
0.69267279
0.58857471
0.64760298
0.59308243
""
0.47140351
0.52515018
""
0.56887817
0.56801236
0.49243844
0.67340595
0.50245064
0.54525495
0.60313863
0.60651749
0.55815095
0.56732798
0.54202169
0.64821225
0.4948661
0.45369118
0.56647748
0.42319283
""
0.50845456
0.49918467
0.56089997
0.57217103
0.55522501
0.58476174
0.5643214
0.55976915
0.55827278
0.55171615
0.54184067
0.55269849
0.49420601
0.54596084
0.57393515
0.50940853
0.55845141
0.30047467
0.56774426
0.56793535
0.57407993
""
""
""
0.49351874
0.4223327
0.46267417
0.56001395
0.57918423
0.5557822
0.58060539
0.68677372
0.57488555
0.59028488
0.58348113
0.4577353
0.60641217
0.49621752
0.57495242
0.5703072
0.50233459
0.51421845
0.57264453
0.56126934
0.52736354
0.4857257
""
0.48399031
0.53120083
""
0.52103645
0.53466022
0.3587476
0.55592686
0.55556923
0.56228489
0.62882912
""
0.54262555
0.58045524
""
0.56248844
0.61123407
0.58795583
""
""
0.59739208
0.63532597
0.58864176
0.64044219
0.51923525
0.57044238
0.42077336
0.536089
0.58334452
0.59147781
0.54552609
0.55807787
0.65288013
0.66482669
0.56071055
0.55359066
0.50949532
0.64474726
0.51330405
0.46624842
0.57338673
0.50738955
0.4993161
0.59715867
""
0.58189666
0.59640878
""
0.58636725
0.55173814
0.57150269
""
""
0.64679146
0.56429136
0.52793354
0.57225293
0.59858239
0.57376266
0.57222438
0.47944552
0.55030191
0.55194998
0.56124222
0.58129364
0.57691479
0.52277076
0.58092332
0.55328918
0.58803707
0.48471987
0.47388911
0.58335602
0.60005027
0.55156875
0.59215939
0.5756135
0.61656076
0.50478888
0.53455585
0.58790165
0.5754618
0.60275441
0.61993074
0.55907536
0.54076636
0.61628956
0.580706
0.57937759
0.57476854
0.70102555
0.55732828
""
0.51462919
""
0.59189063
""
0.59704161
0.49732637
0.54768544
0.54813123
0.58174449
0.4995493
0.58178324
0.59142125
0.58874494
0.57006693
0.63330358
0.58649582
0.57582754
0.55046207
0.55149961
0.6153664
0.58721733
0.54561132
0.62768507
0.56511104
0.58913946
0.58935046
0.62371242
0.60122555
0.60429871
0.59119594
0.61727339
0.62541068
0.63619357
0.60731369
0.60149431
0.61272359
0.61476779
""
0.54851842
0.47696558
0.53694952
0.59896338
0.56322575
0.57877278
0.56741863
0.60921031
""
""
0.6239109
0.58995342
0.55419368
0.59248137
0.60587972
0.58284104
0.45081827
0.60752469
""
0.67244273
0.44781142
0.53146428
0.60081899
0.58545917
0.56989223
0.63013381
0.56973183
0.59876603
0.67799532
0.58240283
0.57339615
0.59056842
0.56966615
0.55600673
0.575149
0.60863924
0.59177345
0.583148
0.56619096
0.52634889
0.53898865
0.58174258
0.55799258
0.56141716
0.58231002
0.57020736
0.54272783
0.59281057
0.59808415
0.58605707
0.5808925
0.52461815
0.58358622
0.58205092
0.51483309
0.59920681
0.56526887
0.62423021
0.60202956
0.57348347
0.57251149
0.57160026
0.61036825
0.56154227
0.59443158
0.64798158
0.60331029
0.65308529
0.53767699
0.60977441
0.57674223
0.60556918
0.52477711
0.59271711
0.4457027
0.49883261
0.51866972
0.58160263
0.62210816
0.40655929
0.49232149
0.5510022
0.5463112
""
0.51406443
0.57933974
0.5042848
0.44849452
0.71589303
0.55418736
""
0.62334526
0.54260594
0.66830057
""
""
""
0.43368909
0.51768178
0.65186322
""
""
""
""
""
""
0.63209975
""
""
""
""
""
""
""
""
""
""
""
""
0.58917773
0.7136004
""
0.52382886
""
""
""
""
""
0.52728075
0.57897145
0.51075715
0.70329612
0.59913415
0.60110277
""
""
""
0.50992531
0.61910576
""
""
""
""
0.62572813
""
""
""
""
""
""
""
0.60636139
0.64695847
0.6225782
0.51304895
0.57176983
0.44735444
0.54476959
0.60893452
0.61404747
0.16945376
""
0.69387496
0.53781921
""
""
""
""
0.49977633
0.4762297
""
""
0.49770167
0.71584225
0.48021722
""
0.58738476
0.58598953
""
0.60100484
0.58691669
0.51528603
0.55768925
0.55763835
0.5406096
""
""
""
0.57460546
0.53773808
""
""
0.61498749
0.56879699
""
""
""
""
""
""
""
""
0.62567127
0.56588119
""
0.52617276
""
0.51233709
0.57592535
0.57860881
0.28344247
""
0.68849826
0.67396617
0.54357481
""
""
""
""
""
""
0.49554691
""
""
0.52249134
0.53857303
0.54748273
0.41650704
0.56124145
0.64183378
0.42743981
0.57524687
0.57725668
0.58084929
0.57757139
0.38713247
""
""
0.55259424
0.58690196
0.53465223
0.55038035
0.58091277
0.41081038
0.54641551
0.62191987
0.48622575
0.5552901
0.55784732
0.56888735
0.46765772
0.70439976
0.55917257
0.55826819
0.60216945
""
0.50356591
0.05206931
0.59166706
""
0.62071621
0.59777993
0.58356673
0.47514802
0.53413731
0.64164209
""
""
""
0.47024634
0.64313543
0.87526423
""
0.59073359
0.42050841
0.58675987
0.72535157
0.59723777
0.47665763
0.73897719
0.58695579
0.44945705
0.57201362
0.59214932
0.53595483
""
0.64014548
0.65613198
0.48048395
0.57116371
0.67249936
