spouse_rk_other_pooled_n
167.0
79.0
""
339.0
154.0
25.0
395.0
20.0
""
105.0
137.0
599.0
20.0
53.0
127.0
""
26.0
166.0
21.0
23.0
174.0
697.0
132.0
62.0
677.0
""
114.0
456.0
1242.0
32.0
36.0
97.0
695.0
754.0
45.0
298.0
21.0
48.0
""
""
129.0
26.0
""
""
""
""
659.0
153.0
243.0
89.0
292.0
232.0
65.0
""
""
268.0
21.0
20.0
""
54.0
30.0
364.0
""
38.0
47.0
32.0
""
""
26.0
21.0
22.0
31.0
26.0
71.0
""
""
43.0
28.0
""
499.0
43.0
71.0
32.0
62.0
595.0
55.0
57.0
335.0
414.0
143.0
69.0
28.0
28.0
237.0
38.0
""
72.0
142.0
1330.0
265.0
319.0
1800.0
721.0
262.0
482.0
1258.0
312.0
984.0
52.0
180.0
150.0
144.0
381.0
""
440.0
339.0
418.0
""
""
""
125.0
38.0
48.0
161.0
31.0
242.0
212.0
23.0
""
""
2017.0
42.0
99.0
24.0
116.0
51.0
235.0
264.0
""
46.0
206.0
210.0
""
28.0
58.0
""
158.0
44.0
28.0
""
44.0
331.0
68.0
""
913.0
216.0
26.0
200.0
20.0
41.0
""
20.0
332.0
1735.0
""
4986.0
105.0
53.0
108.0
153.0
2943.0
386.0
78.0
294.0
72.0
28.0
343.0
771.0
73.0
87.0
61.0
55.0
831.0
57.0
55.0
907.0
""
49.0
211.0
""
35.0
239.0
519.0
20.0
21.0
78.0
131.0
127.0
397.0
39.0
399.0
173.0
62.0
95.0
176.0
332.0
829.0
89.0
117.0
147.0
117.0
191.0
""
25.0
321.0
337.0
266.0
1231.0
100.0
100.0
58.0
60.0
112.0
57.0
1019.0
155.0
116.0
126.0
920.0
293.0
255.0
172.0
""
99.0
""
58.0
""
134.0
""
33.0
101.0
51.0
81.0
246.0
48.0
56.0
144.0
539.0
51.0
143.0
1048.0
162.0
101.0
""
195.0
60.0
43.0
483.0
53.0
281.0
91.0
306.0
487.0
526.0
503.0
6616.0
601.0
3265.0
2807.0
326.0
279.0
72.0
""
118.0
""
33.0
336.0
145.0
48.0
105.0
1009.0
""
""
2783.0
617.0
59.0
319.0
1785.0
62.0
32.0
26.0
""
28.0
44.0
21.0
20.0
""
73.0
42.0
121.0
2051.0
29.0
96.0
136.0
35.0
29.0
""
49.0
93.0
""
90.0
141.0
56.0
102.0
252.0
157.0
50.0
159.0
114.0
100.0
39.0
336.0
62.0
37.0
46.0
113.0
217.0
55.0
63.0
230.0
30.0
219.0
338.0
888.0
54.0
4232.0
353.0
139.0
49.0
1347.0
""
25.0
116.0
172.0
88.0
25.0
65.0
55.0
""
34.0
59.0
21.0
53.0
20.0
53.0
89.0
""
62.0
35.0
40.0
76.0
""
186.0
""
""
34.0
33.0
""
""
""
""
""
57.0
""
""
""
""
""
""
78.0
""
""
""
""
""
""
""
""
""
""
""
""
24.0
21.0
""
118.0
22.0
""
""
""
""
""
98.0
""
""
100.0
98.0
""
31.0
""
54.0
33.0
""
""
""
""
""
""
""
""
""
""
22.0
""
33.0
22.0
23.0
20.0
30.0
""
21.0
42.0
294.0
""
""
""
210.0
""
""
""
""
38.0
114.0
""
""
20.0
24.0
22.0
""
37.0
101.0
""
215.0
""
28.0
678.0
""
""
""
""
""
""
1147.0
""
""
120.0
""
""
""
""
""
""
""
""
""
""
""
""
33.0
""
21.0
346.0
2080.0
""
""
27.0
29.0
75.0
""
""
""
""
""
""
46.0
24.0
""
241.0
293.0
548.0
56.0
66.0
38.0
24.0
306.0
151.0
1288.0
102.0
49.0
""
""
191.0
28.0
295.0
72.0
318.0
39.0
80.0
571.0
516.0
453.0
156.0
2221.0
158.0
26.0
155.0
626.0
128.0
""
28.0
""
66.0
""
36.0
132.0
101.0
""
144.0
21.0
""
""
""
""
40.0
""
""
26.0
""
""
""
53.0
""
""
831.0
20.0
1302.0
20.0
32.0
""
167.0
""
""
""
""
""
26.0
142.0
291.0
81.0
187.0
2820.0
231.0
75.0
32.0
96.0
""
""
""
22.0
""
20.0
""
""
190.0
""
""
150.0
""
""
""
20.0
""
132.0
30.0
779.0
1311.0
2156.0
99.0
201.0
158.0
112.0
480.0
79.0
""
226.0
79.0
159.0
2192.0
181.0
166.0
95.0
124.0
""
765.0
""
""
""
""
""
""
77.0
27.0
40.0
""
""
""
224.0
36.0
29.0
149.0
20.0
21.0
""
38.0
41.0
""
""
""
130.0
""
""
56.0
57.0
47.0
""
""
161.0
115.0
42.0
""
65.0
""
11045.0
475.0
1308.0
""
84.0
""
""
21.0
670.0
""
2451.0
""
897.0
144.0
""
141.0
208.0
37.0
126.0
1472.0
66.0
45.0
555.0
64.0
""
161.0
40.0
""
26.0
""
591.0
2043.0
131.0
229.0
""
""
""
29.0
""
66.0
195.0
""
""
297.0
153.0
303.0
53.0
203.0
1042.0
817.0
1363.0
567.0
4622.0
3789.0
46.0
""
""
567.0
759.0
8218.0
2169.0
""
22.0
4440.0
170.0
704.0
15903.0
80.0
52.0
70.0
67.0
681.0
102.0
261.0
2609.0
80.0
1151.0
88.0
259.0
377.0
43.0
""
163.0
""
""
""
197.0
125.0
7341.0
