hours_wk_natam_pooled_p75_se
""
""
""
""
""
""
7.6465244
""
""
""
""
5.2691221
""
""
""
""
8.1800003
""
""
""
""
2.202842
6.435225
""
5.8711023
""
""
""
7.3641009
""
""
""
4.0736728
""
""
""
""
""
""
""
""
""
""
""
""
""
5.6434202
4.9735255
""
""
7.8946304
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
5.528666
""
""
""
2.5186555
""
""
""
""
""
""
""
""
""
6.2356358
""
""
5.6508207
6.7595234
""
""
3.7560556
""
7.2966785
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.533792
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8.1727543
""
""
""
""
""
""
5.9738498
7.1678948
""
""
""
""
""
""
""
3.9291377
""
2.8873532
5.611053
""
3.4506195
""
2.0528791
""
6.2824864
5.1485243
""
""
5.3304424
2.9817588
""
5.4880853
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
6.5801172
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
6.1947217
""
""
3.8385441
""
6.081387
""
""
""
""
""
""
""
""
""
""
""
""
4.5225186
""
4.3734803
4.3842134
""
""
""
""
""
""
""
""
""
""
""
5.6683841
""
""
4.2431068
""
""
""
3.085614
""
6.1717649
8.7675924
""
""
5.5240521
""
""
""
""
""
8.134017
2.5080447
""
5.1882725
""
""
""
""
6.3879833
""
""
""
""
""
""
4.4413233
4.2253127
4.1018271
5.6107392
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.5757375
""
2.8887205
""
""
""
4.0426087
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.7623203
""
""
""
""
""
""
""
""
""
7.5955672
""
""
""
8.0845461
""
5.5213614
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
7.5148149
""
""
7.6543107
8.8324385
""
""
3.7283533
""
""
""
7.2276726
""
""
""
""
""
""
""
""
""
""
""
""
""
7.6500859
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.8019161
10.732476
""
""
8.6491194
""
""
""
7.3682189
""
""
""
""
""
7.8081894
6.9519696
""
""
""
6.5255556
""
""
""
""
""
""
4.6559505
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
6.8534355
3.1017361
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.4336882
4.9201317
""
""
""
""
3.0238459
""
3.8931079
""
""
""
""
""
""
""
""
3.3721654
""
""
2.0964394
1.6959537
2.9295411
5.3130231
1.0670725
3.582027
""
5.8313437
4.5621843
9.2311478
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.619168
7.1871409
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.4538374
2.4102545
""
""
""
""
2.9595976
""
""
3.8737798
""
5.2025628
1.6494166
3.2659812
5.3000646
""
5.1229043
""
2.5799584
""
""
5.0533767
3.6575654
5.5044937
""
""
7.5577455
5.6729922
3.0758321
2.7416885
""
3.514209
5.9236851
7.6174049
""
""
""
""
6.6609707
5.793468
""
""
""
6.2499547
""
""
""
""
""
""
""
5.8765731
""
""
""
""
""
""
""
""
""
4.749362
""
""
""
1.96313
""
1.7152957
7.825211
2.8258348
""
""
2.2121415
2.8280966
6.2760472
1.6836638
""
""
""
6.4459119
""
""
8.8062077
""
""
""
""
""
3.3554153
""
6.9924135
""
""
""
""
""
""
6.8406653
""
""
6.1312017
4.9036374
""
""
6.9423213
5.7704339
5.9239264
4.6856375
6.6995482
2.8250968
3.4748561
5.5413375
""
""
3.6120577
5.0681667
2.8389971
3.9796197
""
7.1989202
3.2241809
6.3654528
""
1.6555572
""
""
""
""
5.1798868
5.3650708
6.0311341
3.696147
""
4.5180817
""
5.4307652
5.0027494
""
""
""
""
""
""
5.2324896
5.6582499
2.038846
