kfr_native_hisp_female_p25
""
0.41205704
""
""
""
""
""
0.42086142
""
""
""
""
""
""
""
0.44087386
""
""
""
""
""
""
0.27151138
""
""
""
""
""
""
""
""
""
""
""
0.39126086
""
0.35458565
""
""
""
""
""
""
""
0.3888464
""
""
""
0.49364617
""
0.42650515
0.4669477
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40685627
""
""
""
""
0.48445776
""
""
0.48049006
""
""
""
""
""
0.31396627
""
""
""
""
""
""
""
""
""
""
""
""
0.38874277
0.42467883
0.39750704
0.35139075
0.41844654
0.51189649
0.40043482
0.39509377
0.4283509
0.44442585
0.39043635
0.41039243
0.44907987
0.42006111
0.3761279
""
""
""
0.45969707
""
""
""
""
""
""
""
""
""
""
""
""
0.32291928
""
""
""
""
""
0.3980343
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42492881
""
""
0.37279606
""
""
0.39930362
""
""
""
""
""
0.32769397
""
""
""
0.4516485
""
0.63618493
0.39050028
0.62806189
0.43704167
0.47349006
0.47937569
0.53489554
0.39646155
0.40958598
0.35609114
0.42027172
0.4900572
0.42903009
0.37213597
0.32785225
0.45634785
0.43068039
0.45420462
0.48714891
""
0.47559616
0.43149355
""
""
0.40024948
0.40832424
0.44108647
0.43802539
0.47994354
""
0.42621931
0.42385089
0.39208409
0.42695513
0.44792137
0.38177329
0.40755701
0.47373781
0.42368275
0.42331833
0.43264678
0.43054911
0.44600016
""
0.35431477
0.43328342
0.42523256
0.39986417
0.40762049
0.44931027
""
0.40495792
0.56802821
0.4549455
0.43959314
0.40679383
0.40266639
0.45629814
0.44795364
""
""
0.30297217
0.37845963
0.51963431
""
""
""
0.41469753
""
0.38637504
""
0.37229994
0.38500795
""
0.47559369
""
0.45154339
0.3980906
0.54290861
0.5179112
""
""
""
""
0.3291437
""
0.43407264
""
""
""
0.46660423
0.41116381
0.42746595
""
0.41405109
0.44876969
""
""
0.43251273
0.34996262
0.41510117
0.44611189
""
""
""
""
0.42349875
0.38577294
""
0.45589733
""
0.36470449
""
""
""
""
""
""
0.38785943
""
0.4101474
0.37962753
0.49405763
0.4084636
0.38147637
0.37768674
0.33183524
0.24271518
0.46569234
0.43890676
0.40208799
0.4662241
0.4626931
""
0.51328683
""
0.3899658
0.4455215
""
0.42302716
0.4730379
0.32146618
0.39276889
""
""
""
0.38698789
0.34790367
0.51672244
""
""
""
""
""
""
0.51468188
0.40695006
0.38420117
0.37395564
0.40754044
""
0.42825231
""
""
""
0.392658
0.40182972
0.39024454
""
""
""
0.38729665
0.42590067
0.37936339
0.434167
0.55024195
""
0.48005217
0.37674481
0.40980875
0.45613387
0.4147228
0.40458116
0.42804208
0.40971291
""
0.44565094
0.42732584
0.24104767
0.42674708
0.45680073
""
""
""
""
0.3830322
""
""
""
""
""
""
""
""
""
""
0.42647621
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46718842
0.43831837
""
0.44529948
""
""
0.45131007
""
0.50167775
""
""
0.23812476
""
""
""
""
""
""
""
0.36684847
""
""
0.28815359
0.485975
""
""
""
""
""
""
""
0.37018004
""
0.56072557
""
0.37855127
""
""
""
""
""
""
0.47949696
""
0.43246663
""
""
""
""
""
0.70966673
0.33734107
""
""
""
""
""
""
""
""
""
""
""
""
0.3208032
""
""
0.43156794
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43490112
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37015367
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4816843
""
""
""
""
0.39280117
0.46245769
0.56108057
0.39913163
0.49563044
""
0.41880655
""
""
0.36970562
""
""
""
0.41754413
""
""
""
0.36444706
""
0.40530857
""
""
""
0.48825154
""
""
""
""
""
""
0.36784589
0.42700744
""
""
""
""
""
0.49465454
0.47036779
""
""
0.51188892
""
""
""
0.3694925
""
""
""
""
""
""
""
0.51754302
""
""
""
0.39552826
""
""
""
""
""
0.42748713
""
""
0.39723837
""
""
0.47798026
""
""
""
""
""
""
""
""
""
0.33343726
""
""
""
""
0.42715687
""
""
""
""
""
""
""
0.39271069
0.34564126
0.42154872
0.48970222
0.47247437
0.44199452
""
0.40880978
""
""
""
0.43454298
0.47958428
""
""
0.38981161
""
""
""
""
""
""
""
""
""
""
0.36361223
0.36098933
""
""
""
""
""
""
""
""
0.43867272
0.50035381
""
0.35185179
""
""
""
""
""
0.50585604
""
0.36357844
""
""
""
""
""
0.37193641
0.42970026
""
0.38141006
""
""
0.42162907
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38954273
""
""
""
""
""
""
0.40144625
""
0.41580191
""
""
""
""
0.53104562
""
""
""
""
""
""
0.50335789
""
0.45829102
""
0.4460099
0.43881679
""
0.37706766
0.37709615
0.41336998
""
""
""
""
""
