jail_other_male_n
27.0
""
""
""
33.0
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
65.0
""
""
""
30.0
129.0
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
249.0
47.0
""
""
""
143.0
""
""
39.0
""
""
""
""
""
23.0
""
""
24.0
""
""
89.0
""
""
""
""
21.0
""
21.0
""
""
60.0
""
""
26.0
""
""
""
""
""
""
45.0
32.0
""
21.0
""
119.0
""
""
""
""
31.0
37.0
""
125.0
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
390.0
""
""
""
25.0
""
119.0
""
""
""
28.0
20.0
""
""
""
29.0
""
77.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
53.0
""
""
92.0
""
""
""
57.0
""
511.0
25.0
195.0
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
""
185.0
""
""
""
""
21.0
""
""
57.0
""
""
23.0
""
""
""
29.0
""
""
""
43.0
""
""
""
""
59.0
""
""
""
""
""
46.0
""
""
""
180.0
""
""
36.0
""
""
""
""
""
""
""
""
""
199.0
""
""
""
30.0
""
""
28.0
""
427.0
27.0
""
88.0
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
31.0
""
""
""
""
""
36.0
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
46.0
""
""
""
""
""
""
23.0
""
32.0
""
""
""
""
124.0
149.0
134.0
""
""
""
""
""
""
227.0
""
""
""
""
""
45.0
""
""
306.0
""
124.0
46.0
""
""
21.0
""
""
34.0
322.0
69.0
26.0
""
85.0
""
""
""
44.0
""
""
""
37.0
37.0
22.0
34.0
165.0
41.0
""
71.0
""
23.0
122.0
22.0
""
""
""
""
""
69.0
46.0
160.0
""
""
80.0
""
""
38.0
86.0
""
39.0
30.0
""
""
96.0
30.0
590.0
555.0
73.0
23.0
98.0
47.0
182.0
""
167.0
""
249.0
325.0
""
1198.0
1037.0
36.0
123.0
""
20.0
95.0
55.0
24.0
428.0
200.0
87.0
470.0
""
360.0
49.0
250.0
82.0
903.0
""
402.0
564.0
720.0
457.0
""
""
81.0
23.0
""
""
""
50.0
67.0
""
127.0
20.0
127.0
67.0
26.0
32.0
63.0
22.0
60.0
""
33.0
""
112.0
32.0
350.0
""
""
45.0
25.0
28.0
""
""
310.0
26.0
23.0
""
40.0
93.0
201.0
""
465.0
""
""
55.0
""
58.0
92.0
""
27.0
534.0
""
47.0
22.0
26.0
""
55.0
""
101.0
39.0
""
149.0
35.0
869.0
26.0
""
""
""
""
22.0
149.0
""
""
153.0
99.0
49.0
22.0
""
38.0
34.0
64.0
290.0
1445.0
24.0
""
271.0
42.0
41.0
25.0
""
23.0
""
46.0
45.0
21.0
""
30.0
36.0
""
""
""
30.0
335.0
""
""
""
""
23.0
36.0
""
1203.0
""
""
33.0
34.0
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
79.0
32.0
""
20.0
""
23.0
""
588.0
""
""
""
30.0
""
""
156.0
77.0
47.0
""
67.0
""
""
""
""
""
""
""
""
168.0
""
""
26.0
39.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
46.0
33.0
""
""
""
""
25.0
200.0
86.0
""
""
""
""
96.0
""
""
""
24.0
""
""
24.0
35.0
""
""
26.0
""
""
38.0
23.0
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
46.0
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
121.0
62.0
21.0
""
43.0
""
37.0
""
""
72.0
""
""
34.0
""
191.0
""
42.0
""
""
""
""
""
""
""
""
""
51.0
""
""
205.0
""
""
""
""
""
""
30.0
""
610.0
113.0
119.0
86.0
""
31.0
27.0
21.0
""
35.0
""
""
25.0
""
""
""
27.0
""
""
""
""
""
""
""
""
69.0
""
""
""
""
""
""
23.0
21.0
""
83.0
""
91.0
""
""
""
""
""
""
198.0
""
""
""
808.0
24.0
""
""
""
""
""
""
21.0
""
27.0
""
""
""
""
""
20.0
""
""
307.0
""
""
""
""
""
""
142.0
""
""
""
""
""
""
""
68.0
45.0
""
""
""
""
34.0
""
""
76.0
62.0
""
""
""
""
""
""
104.0
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
36.0
""
""
""
""
""
""
""
""
115.0
27.0
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
419.0
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
204.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
257.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
51.0
2294.0
41.0
40.0
""
""
""
""
""
46.0
""
34.0
""
""
465.0
""
66.0
30.0
""
36.0
27.0
37.0
233.0
64.0
175.0
79.0
21.0
185.0
578.0
502.0
341.0
59.0
116.0
582.0
182.0
392.0
74.0
270.0
582.0
419.0
297.0
245.0
281.0
53.0
204.0
78.0
342.0
54.0
587.0
""
37.0
21.0
""
97.0
""
101.0
42.0
""
""
""
""
33.0
""
30.0
""
56.0
""
97.0
""
""
""
101.0
125.0
""
69.0
""
""
""
""
""
72.0
185.0
25.0
1002.0
156.0
58.0
44.0
67.0
72.0
""
29.0
27.0
22.0
""
193.0
374.0
""
21.0
24.0
32.0
23.0
""
22.0
143.0
1669.0
""
39.0
32.0
445.0
22.0
811.0
810.0
132.0
157.0
360.0
59.0
274.0
37.0
52.0
22.0
43.0
2645.0
94.0
318.0
216.0
62.0
120.0
151.0
""
""
""
38.0
783.0
33.0
30.0
77.0
96.0
""
28.0
49.0
548.0
22.0
""
54.0
""
""
""
""
""
""
""
""
39.0
113.0
36.0
55.0
20.0
""
45.0
""
65.0
""
""
""
""
34.0
22.0
102.0
611.0
""
""
62.0
""
""
156.0
31.0
167.0
21.0
85.0
""
""
23.0
""
285.0
23.0
58.0
28.0
41.0
""
28.0
""
50.0
""
63.0
""
""
27.0
23.0
22.0
""
""
""
433.0
""
""
31.0
47.0
90.0
""
246.0
65.0
""
29.0
21.0
""
""
49.0
""
60.0
27.0
80.0
49.0
62.0
""
23.0
""
""
""
""
""
""
""
52.0
20.0
428.0
""
""
22.0
84.0
23.0
28.0
""
""
""
""
""
""
""
""
""
36.0
72.0
""
""
""
""
""
""
""
""
77.0
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
57.0
""
""
""
93.0
26.0
67.0
45.0
20.0
34.0
23.0
240.0
""
29.0
134.0
107.0
31.0
42.0
23.0
""
833.0
25.0
25.0
84.0
62.0
68.0
""
950.0
20.0
""
61.0
204.0
26.0
598.0
62.0
""
""
""
29.0
""
""
37.0
""
46.0
38.0
135.0
25.0
109.0
41.0
225.0
335.0
""
125.0
46.0
88.0
""
""
69.0
""
481.0
""
23.0
71.0
""
""
""
""
29.0
""
99.0
23.0
""
78.0
45.0
42.0
43.0
26.0
31.0
239.0
332.0
138.0
47.0
23.0
""
""
80.0
31.0
63.0
""
74.0
""
56.0
""
25.0
""
30.0
""
77.0
62.0
163.0
89.0
176.0
27.0
""
489.0
""
369.0
""
61.0
180.0
44.0
84.0
""
""
88.0
50.0
92.0
""
""
""
""
36.0
26.0
55.0
""
23.0
100.0
""
""
36.0
78.0
61.0
75.0
""
73.0
42.0
68.0
""
""
133.0
28.0
212.0
""
41.0
25.0
1275.0
114.0
151.0
84.0
46.0
115.0
105.0
102.0
155.0
""
""
281.0
100.0
105.0
61.0
""
""
1269.0
201.0
146.0
""
""
""
""
118.0
482.0
50.0
70.0
104.0
22.0
""
111.0
105.0
""
""
""
22.0
225.0
22.0
99.0
107.0
""
465.0
64.0
127.0
41.0
402.0
""
1200.0
101.0
""
36.0
63.0
23.0
""
38.0
746.0
""
104.0
39.0
642.0
""
77.0
""
195.0
56.0
""
316.0
63.0
53.0
""
21.0
61.0
255.0
""
22.0
""
32.0
41.0
149.0
219.0
329.0
""
143.0
34.0
""
79.0
""
""
""
27.0
""
""
79.0
266.0
42.0
49.0
190.0
83.0
55.0
21.0
61.0
""
92.0
436.0
""
167.0
""
""
911.0
22.0
""
42.0
""
""
""
""
""
""
25.0
""
88.0
""
156.0
""
213.0
23.0
115.0
89.0
623.0
78.0
""
86.0
""
58.0
""
""
74.0
185.0
""
221.0
20.0
""
21.0
""
""
31.0
""
132.0
""
""
51.0
""
195.0
34.0
""
107.0
""
37.0
30.0
25.0
""
107.0
""
""
23.0
""
""
35.0
41.0
281.0
""
90.0
97.0
""
""
90.0
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
21.0
20.0
""
""
""
""
44.0
""
""
108.0
""
""
140.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
49.0
""
""
""
56.0
41.0
""
""
""
21.0
""
""
""
""
""
22.0
""
""
399.0
""
""
29.0
""
""
""
23.0
""
""
""
20.0
""
41.0
183.0
""
""
""
20.0
""
""
21.0
""
""
""
""
20.0
""
198.0
""
""
""
""
""
21.0
""
""
""
59.0
""
""
45.0
""
""
279.0
""
""
""
""
""
""
""
29.0
""
30.0
21.0
117.0
""
""
28.0
544.0
""
""
61.0
86.0
44.0
""
""
""
""
""
55.0
""
""
""
79.0
58.0
""
""
43.0
""
""
""
""
""
""
""
47.0
""
""
560.0
1148.0
""
""
""
68.0
137.0
54.0
""
""
""
20.0
""
21.0
20.0
""
""
61.0
""
""
""
""
""
""
""
""
""
""
""
502.0
""
""
50.0
""
""
21.0
225.0
""
""
""
""
""
""
1480.0
""
""
""
437.0
""
""
""
""
""
""
75.0
""
82.0
473.0
""
""
22.0
""
""
""
""
435.0
""
""
""
""
175.0
""
""
""
""
""
21.0
98.0
67.0
""
87.0
""
""
""
""
""
25.0
2233.0
42.0
""
""
62.0
""
42.0
103.0
""
""
30.0
""
""
""
""
47.0
""
""
""
""
""
""
152.0
""
""
109.0
""
""
62.0
""
""
""
23.0
""
""
""
""
""
57.0
""
21.0
""
""
""
""
31.0
""
""
""
""
""
141.0
""
""
104.0
""
""
""
""
""
27.0
""
23.0
""
96.0
""
""
""
""
217.0
""
""
""
29.0
26.0
""
""
219.0
""
""
45.0
""
""
75.0
""
""
23.0
75.0
""
""
84.0
""
""
""
""
""
""
""
35.0
""
20.0
""
""
""
40.0
""
""
""
""
""
""
99.0
""
""
""
""
""
""
""
1251.0
168.0
""
""
""
""
111.0
586.0
""
""
20.0
""
""
20.0
23.0
36.0
21.0
""
""
""
22.0
""
""
128.0
""
""
247.0
""
""
23.0
""
""
""
""
""
""
46.0
63.0
""
""
378.0
""
""
""
""
21.0
""
""
""
""
""
""
1322.0
""
""
""
""
41.0
23.0
392.0
""
91.0
""
235.0
""
""
22.0
88.0
""
27.0
""
""
""
""
21.0
31.0
27.0
25.0
""
59.0
""
""
21.0
""
182.0
25.0
""
27.0
""
""
""
""
""
30.0
21.0
""
""
""
271.0
""
""
30.0
""
""
22.0
""
1540.0
44.0
""
""
""
41.0
""
26.0
""
""
""
""
""
44.0
237.0
25.0
""
29.0
52.0
""
25.0
""
""
""
204.0
""
""
""
""
""
""
45.0
""
""
""
""
""
27.0
""
""
29.0
""
""
74.0
573.0
""
""
""
65.0
""
25.0
""
""
""
""
""
119.0
171.0
""
""
""
24.0
""
""
""
""
148.0
171.0
""
""
21.0
243.0
""
""
29.0
""
50.0
""
""
23.0
""
275.0
22.0
31.0
""
53.0
53.0
""
""
289.0
296.0
""
36.0
""
107.0
""
150.0
58.0
""
""
82.0
754.0
24.0
""
27.0
""
26.0
191.0
62.0
96.0
623.0
""
131.0
30.0
""
46.0
""
78.0
102.0
171.0
40.0
3428.0
669.0
34.0
30.0
79.0
""
81.0
34.0
21.0
""
2336.0
""
118.0
""
1097.0
541.0
63.0
552.0
""
55.0
232.0
21.0
248.0
""
55.0
""
""
""
45.0
""
""
""
""
""
""
""
""
""
""
40.0
""
35.0
116.0
""
""
""
""
20.0
""
""
21.0
""
""
34.0
""
""
""
24.0
""
""
""
""
24.0
36.0
""
""
""
""
""
""
""
""
""
""
""
""
51.0
""
""
""
""
""
147.0
""
""
22.0
""
""
31.0
""
291.0
36.0
""
36.0
20.0
40.0
""
34.0
""
""
""
""
""
""
""
35.0
""
103.0
""
59.0
""
""
""
44.0
61.0
""
""
""
766.0
31.0
""
""
109.0
43.0
""
22.0
22.0
32.0
""
156.0
""
81.0
""
30.0
""
""
41.0
64.0
""
""
""
""
39.0
""
55.0
205.0
23.0
""
87.0
41.0
21.0
""
24.0
""
""
""
35.0
""
""
""
112.0
""
60.0
""
""
""
""
""
47.0
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
