pos_hours_other_female_mean
""
""
""
0.86257887
""
""
0.77844942
""
""
""
""
0.77759546
""
""
""
""
""
""
""
""
""
0.77054197
""
""
0.83078915
""
""
0.73825961
0.82062167
""
""
""
0.89986616
0.88121504
""
0.74979043
""
""
""
""
""
""
""
""
""
""
0.79753286
""
""
""
0.91161895
0.95527697
""
""
""
0.851816
""
""
""
""
""
0.86308575
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82774901
""
""
""
""
0.74302566
""
""
0.8408013
0.80091643
""
""
""
""
0.80358845
""
""
""
""
0.85137874
""
0.89060587
0.80250543
0.89118475
0.84382725
0.82737637
0.86455142
""
0.83785409
""
""
""
""
0.94242346
""
0.81792724
0.59943748
0.81425363
""
""
""
""
""
""
""
""
""
""
""
""
""
0.8047477
""
""
""
""
""
0.83640015
0.84163088
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77556282
""
""
0.79607749
""
""
""
""
""
""
""
0.78067648
0.80970746
""
0.89497906
""
""
""
""
0.82100767
0.86399168
""
0.90683538
""
""
0.81513274
0.75301898
""
""
""
""
0.73410219
""
""
0.72009623
""
""
0.7798149
""
""
0.90853101
0.86744821
""
""
""
""
""
0.83919638
""
0.75021923
0.63939238
""
""
""
0.8000375
0.82717961
""
""
""
""
0.72898334
""
""
0.58469802
0.81883013
0.923994
0.80809641
""
""
""
""
""
""
0.76025832
""
""
""
0.83882886
0.8710382
0.86196792
0.98215854
""
""
""
""
""
""
""
""
""
""
""
0.91555148
""
""
""
0.85756016
""
""
0.86160696
0.85979676
""
""
""
""
""
0.98364639
""
0.84826916
""
0.8748222
0.83972806
0.81376982
0.8276974
0.80109781
0.84914541
0.88159591
0.82470548
0.68843216
0.81093508
""
""
""
""
""
0.71926874
""
""
""
0.87756187
""
""
0.87527716
0.76309705
""
0.8184948
0.86579621
""
""
""
""
""
""
""
""
""
""
""
0.93469912
0.83172697
""
0.93452024
""
""
""
""
""
""
""
""
""
""
""
0.95202869
0.8000415
""
0.69626218
""
""
""
0.87957311
""
""
""
""
""
""
""
0.95281345
""
0.77194631
0.82537347
0.81691039
""
0.8215977
0.76476479
""
""
0.82853615
""
""
""
0.69422603
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83458352
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62706512
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.79849213
""
""
""
0.81694275
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.78772992
""
""
""
""
""
""
0.76298189
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.9172287
0.84345198
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82979715
0.89244759
0.83423626
""
""
""
""
0.72367865
""
0.7614736
""
""
""
""
0.74322706
""
0.73945063
""
0.71891242
""
""
0.76248944
0.80434084
0.88116968
""
0.68382823
0.70074499
""
""
0.81766611
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.86591572
""
0.78303802
""
""
""
""
""
""
""
""
""
""
""
0.59111917
""
""
0.80855048
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74747545
0.76841325
0.82377201
""
""
""
""
0.75337201
""
""
0.62424117
""
0.7287302
0.75618416
0.78486723
""
""
""
""
0.85805285
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.76273185
""
""
""
""
""
0.83049977
0.88371021
0.84092647
""
0.86131775
""
""
""
0.88944525
""
0.75282639
""
0.79968655
""
""
""
0.68367457
""
""
0.80775177
""
""
0.62874836
""
""
""
""
""
""
""
0.65620387
0.82654279
""
""
""
""
""
""
""
""
0.66354322
""
""
0.7609573
""
0.69297636
""
""
0.75064653
0.59976816
0.74630648
0.82037359
0.77198756
0.84488761
""
""
""
0.82852405
0.89222902
0.83549356
0.75975329
""
""
0.82727498
""
0.81513834
0.81604731
""
""
""
""
0.77594072
""
0.76996338
0.81315553
""
0.79491729
""
""
0.7290197
""
""
""
""
""
""
""
""
0.79892284
