work_26_black_female_n
256.0
291.0
119.0
""
752.0
526.0
65.0
84.0
16103.0
""
""
910.0
87.0
272.0
301.0
4487.0
31.0
463.0
275.0
65.0
211.0
171.0
59.0
1655.0
1567.0
155.0
152.0
123.0
86.0
329.0
142.0
100.0
307.0
205.0
78.0
699.0
179.0
1464.0
125.0
110.0
1419.0
""
379.0
114.0
249.0
105.0
105.0
335.0
73.0
503.0
220.0
47.0
215.0
""
4238.0
855.0
98.0
87.0
482.0
432.0
""
81.0
69.0
200.0
96.0
257.0
30.0
""
182.0
5053.0
921.0
31.0
266.0
120.0
933.0
115.0
99.0
615.0
134.0
47.0
138.0
100.0
142.0
263.0
708.0
515.0
326.0
""
98.0
873.0
181.0
188.0
""
352.0
101.0
425.0
470.0
173.0
468.0
274.0
47.0
37.0
21.0
162.0
62.0
201.0
144.0
333.0
22.0
1489.0
""
23.0
89.0
""
24.0
""
""
""
""
""
""
25.0
""
""
""
30.0
""
""
""
""
""
50.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
122.0
143.0
""
33.0
""
""
""
""
""
861.0
""
""
""
30.0
40.0
51011.0
""
""
94.0
""
""
1913.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
39.0
""
248.0
""
122.0
""
""
""
1376.0
805.0
90.0
112.0
2240.0
47.0
""
25.0
""
20.0
24.0
110.0
426.0
769.0
27.0
959.0
81.0
""
""
44.0
""
""
""
""
64.0
""
21.0
1428.0
27.0
""
""
""
103.0
""
62.0
""
506.0
3566.0
35.0
912.0
""
""
""
""
207.0
29.0
""
398.0
""
""
""
""
""
40.0
3034.0
64.0
1439.0
""
""
1869.0
64.0
""
""
""
""
""
""
380.0
""
""
""
""
22.0
""
""
365.0
""
518.0
20.0
187.0
""
""
""
42.0
273.0
""
209.0
38.0
""
123.0
21.0
260.0
""
""
""
""
""
""
46.0
23.0
35.0
""
5640.0
489.0
""
457.0
8893.0
""
""
45.0
85.0
""
""
""
""
""
""
""
""
""
""
137.0
23.0
""
""
""
""
""
1471.0
""
26.0
""
""
""
""
""
138.0
""
""
709.0
""
269.0
""
""
32.0
""
154.0
""
""
""
""
""
""
""
""
""
470.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
61.0
""
23.0
""
""
""
81.0
""
43.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
168.0
""
""
""
39.0
216.0
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
782.0
58.0
""
""
""
563.0
""
""
50.0
""
""
""
""
""
""
""
""
49.0
""
""
119.0
""
""
""
""
38.0
""
""
23.0
""
45.0
""
""
""
""
""
""
""
""
""
55.0
24.0
""
""
""
188.0
""
""
""
""
35.0
31.0
""
475.0
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
839.0
""
""
""
45.0
""
425.0
""
""
""
35.0
""
""
""
""
21.0
""
122.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
46.0
""
""
323.0
""
""
""
96.0
""
1877.0
73.0
663.0
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
2370.0
""
""
23.0
""
70.0
""
""
88.0
72.0
33.0
95.0
""
""
21.0
""
""
35.0
32.0
78.0
""
""
""
""
815.0
80.0
""
""
""
""
203.0
""
""
""
1513.0
""
""
183.0
93.0
""
""
""
87.0
""
""
""
""
862.0
""
""
44.0
147.0
20.0
""
144.0
""
5640.0
57.0
""
337.0
""
""
29.0
20.0
""
""
""
""
""
""
""
88.0
""
358.0
""
""
104.0
""
57.0
""
""
59.0
155.0
""
36.0
""
""
24.0
""
34.0
88.0
""
""
67.0
""
""
""
24.0
""
""
28.0
""
""
""
""
127.0
113.0
79.0
""
57.0
47.0
44.0
""
51.0
346.0
34.0
""
20.0
""
""
80.0
535.0
135.0
828.0
314.0
403.0
234.0
261.0
1333.0
5726.0
2131.0
53.0
""
113.0
322.0
311.0
477.0
7664.0
318.0
303.0
386.0
332.0
113.0
1062.0
661.0
201.0
6303.0
273.0
2243.0
643.0
45.0
643.0
185.0
379.0
694.0
668.0
14258.0
2616.0
225.0
412.0
1987.0
147.0
387.0
164.0
268.0
566.0
305.0
402.0
1083.0
1355.0
752.0
837.0
1071.0
1181.0
105.0
964.0
273.0
360.0
762.0
660.0
596.0
478.0
55.0
116.0
181.0
36.0
""
114.0
""
""
""
""
""
""
29.0
""
23.0
""
""
""
56.0
65.0
3191.0
8177.0
395.0
207.0
190.0
187.0
1653.0
361.0
586.0
""
1280.0
1728.0
103.0
6246.0
22880.0
155.0
462.0
272.0
218.0
299.0
998.0
404.0
17756.0
142.0
95.0
499.0
""
628.0
28.0
1290.0
98.0
1968.0
""
1071.0
1101.0
5604.0
781.0
""
""
94.0
""
""
""
""
""
65.0
""
1361.0
""
619.0
139.0
""
""
""
""
39.0
""
""
""
415.0
""
3776.0
""
""
22.0
""
""
""
""
1373.0
""
""
""
30.0
427.0
993.0
""
2200.0
""
""
37.0
""
69.0
44.0
""
""
1604.0
""
""
""
39.0
""
56.0
""
162.0
""
""
971.0
28.0
5699.0
""
""
""
""
""
""
136.0
""
""
1630.0
179.0
104.0
""
""
""
28.0
224.0
1539.0
28509.0
""
""
377.0
""
""
21.0
""
30.0
""
""
47.0
""
""
""
""
""
""
""
""
615.0
""
""
""
""
""
""
""
4403.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
128.0
""
""
""
""
""
""
1812.0
""
""
""
27.0
""
""
59.0
56.0
23.0
""
64.0
21.0
""
""
""
""
""
""
""
197.0
""
""
23.0
28.0
""
851.0
186.0
228.0
335.0
145.0
922.0
105.0
147.0
379.0
145.0
336.0
278.0
586.0
1028.0
715.0
259.0
899.0
1234.0
156.0
80.0
73.0
467.0
144.0
2149.0
7320.0
612.0
474.0
40.0
56.0
1530.0
367.0
277.0
336.0
846.0
238.0
368.0
332.0
1446.0
176.0
339.0
797.0
1200.0
495.0
1164.0
1424.0
420.0
738.0
551.0
271.0
261.0
284.0
390.0
699.0
673.0
333.0
84.0
973.0
203.0
152.0
249.0
1005.0
476.0
198.0
352.0
149.0
110.0
1043.0
314.0
353.0
166.0
26.0
232.0
167.0
312.0
1132.0
2266.0
374.0
80.0
163.0
440.0
208.0
760.0
""
""
""
78.0
""
""
""
""
""
570.0
132.0
116.0
""
98.0
""
237.0
""
""
151.0
""
""
""
""
391.0
28.0
238.0
55.0
""
""
""
""
""
""
""
170.0
54.0
""
""
215.0
""
""
""
""
""
23.0
""
""
6839.0
91.0
92.0
125.0
""
""
31.0
""
""
35.0
""
""
""
21.0
""
""
81.0
""
""
158.0
""
24.0
""
""
122.0
34.0
""
""
""
""
259.0
""
65.0
30.0
32.0
220.0
""
361.0
""
""
66.0
""
""
""
562.0
""
""
20.0
10625.0
57.0
""
""
232.0
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
9387.0
""
""
""
""
""
""
63.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2489.0
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
304.0
""
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
432.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
5402.0
""
""
""
""
""
""
""
20.0
""
23.0
""
""
386.0
""
""
""
""
""
""
""
208.0
33.0
127.0
39.0
""
1736.0
1804.0
3158.0
4099.0
243.0
1039.0
12273.0
1187.0
2929.0
73.0
2903.0
3068.0
2078.0
617.0
760.0
2361.0
379.0
1207.0
98.0
4773.0
121.0
685.0
""
54.0
""
""
206.0
""
124.0
41.0
""
""
""
""
119.0
""
""
""
""
""
143.0
""
""
""
86.0
41.0
""
35.0
""
""
""
""
""
31.0
1112.0
""
15466.0
276.0
43.0
89.0
91.0
165.0
""
37.0
72.0
25.0
""
929.0
3553.0
""
""
26.0
49.0
31.0
""
26.0
327.0
32123.0
""
34.0
26.0
3795.0
""
6114.0
7545.0
575.0
398.0
1698.0
100.0
1149.0
95.0
36.0
22.0
64.0
17013.0
296.0
1721.0
1366.0
29.0
158.0
378.0
""
""
24.0
75.0
4297.0
190.0
""
118.0
286.0
29.0
""
152.0
4811.0
""
""
911.0
49.0
""
403.0
""
""
526.0
476.0
414.0
408.0
602.0
185.0
830.0
173.0
62.0
188.0
299.0
467.0
291.0
""
226.0
""
871.0
632.0
1102.0
5579.0
47.0
25.0
621.0
96.0
478.0
3291.0
1606.0
2886.0
506.0
1184.0
151.0
""
549.0
342.0
4627.0
1131.0
785.0
31.0
139.0
533.0
647.0
47.0
730.0
""
812.0
129.0
487.0
1078.0
199.0
48.0
""
""
398.0
8386.0
""
155.0
403.0
1418.0
1220.0
406.0
1462.0
567.0
83.0
633.0
359.0
150.0
353.0
1748.0
27.0
326.0
576.0
1095.0
737.0
897.0
230.0
683.0
604.0
235.0
81.0
148.0
""
36.0
52.0
772.0
791.0
5018.0
359.0
289.0
""
1629.0
101.0
1089.0
43.0
""
""
""
""
""
""
""
""
""
49.0
""
""
""
""
""
""
""
""
71.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
100.0
""
""
""
612.0
20.0
141.0
48.0
""
54.0
28.0
1054.0
""
47.0
624.0
113.0
42.0
66.0
20.0
24.0
13674.0
""
58.0
174.0
351.0
224.0
24.0
7893.0
""
22.0
67.0
424.0
31.0
7924.0
65.0
""
26.0
""
32.0
""
""
37.0
""
180.0
22.0
303.0
56.0
196.0
41.0
1004.0
3139.0
45.0
1647.0
103.0
90.0
""
""
113.0
""
4577.0
""
""
144.0
""
""
""
""
20.0
""
250.0
""
""
429.0
105.0
93.0
79.0
52.0
38.0
1185.0
2958.0
826.0
37.0
""
""
""
166.0
35.0
88.0
""
90.0
""
""
""
""
""
""
23.0
""
32.0
111.0
193.0
21.0
66.0
""
412.0
""
1247.0
""
22.0
105.0
35.0
""
""
""
128.0
40.0
87.0
""
""
""
""
""
23.0
158.0
""
""
73.0
""
30.0
""
33.0
39.0
102.0
""
""
141.0
32.0
""
""
""
""
432.0
""
""
31.0
4841.0
227.0
332.0
""
""
95.0
46.0
41.0
82.0
""
""
38.0
84.0
31.0
66.0
""
44.0
3014.0
136.0
84.0
""
""
""
""
35.0
135.0
""
""
""
""
""
""
""
""
""
""
""
48.0
""
""
""
""
123.0
""
21.0
""
100.0
""
1671.0
""
""
""
""
""
""
""
274.0
""
""
66.0
5515.0
32.0
476.0
""
564.0
53.0
""
1086.0
83.0
149.0
""
""
62.0
1052.0
""
""
""
24.0
59.0
203.0
1775.0
3660.0
""
654.0
170.0
""
172.0
""
""
23.0
44.0
""
""
127.0
630.0
134.0
80.0
545.0
163.0
238.0
""
259.0
""
502.0
2394.0
""
396.0
28.0
""
22599.0
64.0
""
40.0
""
""
""
""
""
""
21.0
""
242.0
""
334.0
""
669.0
23.0
89.0
163.0
1425.0
57.0
310.0
1608.0
316.0
1178.0
427.0
411.0
1150.0
1965.0
332.0
5202.0
485.0
622.0
611.0
757.0
668.0
1206.0
565.0
1470.0
421.0
573.0
2388.0
1017.0
3058.0
924.0
354.0
1372.0
377.0
738.0
735.0
674.0
591.0
1558.0
164.0
948.0
664.0
520.0
210.0
2132.0
324.0
6572.0
311.0
2124.0
2230.0
388.0
1096.0
1527.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
107.0
""
""
70.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
167.0
146.0
""
""
143.0
150.0
""
""
123.0
31.0
27.0
76.0
""
""
22.0
99.0
96.0
""
6189.0
""
""
116.0
268.0
542.0
""
93.0
475.0
117.0
""
62.0
""
103.0
2591.0
""
414.0
38.0
48.0
517.0
76.0
124.0
25.0
""
""
""
38.0
""
1341.0
53.0
337.0
35.0
""
105.0
""
88.0
68.0
""
1434.0
62.0
82.0
536.0
""
37.0
1414.0
""
""
203.0
""
""
""
""
45.0
28.0
72.0
231.0
907.0
""
""
21.0
19236.0
""
""
160.0
462.0
494.0
""
""
""
""
59.0
181.0
""
102.0
""
387.0
261.0
299.0
""
589.0
24.0
""
""
""
136.0
""
""
227.0
""
40.0
2858.0
4687.0
""
""
""
1050.0
979.0
810.0
""
""
""
88.0
114.0
24.0
106.0
34.0
""
75.0
94.0
""
242.0
23.0
97.0
300.0
""
""
""
""
""
1651.0
""
166.0
66.0
""
""
61.0
884.0
""
""
""
""
""
""
20976.0
40.0
21.0
""
1412.0
107.0
""
""
""
""
20.0
286.0
""
547.0
1372.0
""
153.0
81.0
79.0
""
""
""
4947.0
25.0
116.0
""
24.0
2040.0
""
""
""
""
55.0
38.0
338.0
1057.0
171.0
295.0
115.0
""
""
""
""
145.0
28079.0
729.0
""
""
139.0
""
214.0
99.0
109.0
53.0
""
130.0
230.0
88.0
""
353.0
35.0
""
""
56.0
301.0
""
3787.0
""
""
154.0
37.0
""
465.0
""
""
""
35.0
""
""
""
37.0
""
349.0
47.0
53.0
""
73.0
71.0
33.0
287.0
178.0
""
""
""
""
981.0
""
""
1641.0
""
66.0
128.0
""
""
221.0
""
""
""
458.0
112.0
""
""
""
639.0
""
107.0
""
385.0
350.0
134.0
41.0
668.0
""
""
349.0
41.0
174.0
59.0
""
""
143.0
519.0
""
""
126.0
""
""
134.0
""
21.0
""
176.0
145.0
""
420.0
29.0
101.0
97.0
106.0
""
""
25.0
""
183.0
""
1590.0
""
""
""
""
""
""
""
9490.0
510.0
""
24.0
""
144.0
260.0
3376.0
47.0
106.0
184.0
""
""
44.0
73.0
232.0
305.0
211.0
""
252.0
22.0
298.0
""
650.0
64.0
""
845.0
21.0
""
26.0
88.0
""
""
""
""
""
""
""
""
""
157.0
""
""
""
""
""
""
""
""
""
""
""
315.0
""
""
""
""
""
""
59.0
""
""
""
139.0
""
""
""
70.0
""
""
""
""
""
""
""
""
""
""
260.0
371.0
37.0
136.0
219.0
102.0
904.0
73.0
""
232.0
""
40.0
358.0
""
136.0
301.0
273.0
""
190.0
109.0
2736.0
36.0
""
236.0
144.0
""
420.0
92.0
4750.0
205.0
""
135.0
156.0
104.0
""
115.0
167.0
""
43.0
248.0
524.0
385.0
3545.0
461.0
""
447.0
373.0
72.0
148.0
134.0
79.0
""
509.0
218.0
127.0
61.0
""
461.0
56.0
94.0
79.0
98.0
107.0
77.0
234.0
182.0
21.0
36.0
615.0
106.0
289.0
732.0
3204.0
66.0
""
66.0
178.0
30.0
64.0
""
""
28.0
""
318.0
711.0
772.0
161.0
192.0
29.0
95.0
30.0
169.0
""
30.0
607.0
1696.0
54.0
""
433.0
3539.0
85.0
30.0
1000.0
188.0
97.0
24.0
230.0
255.0
28.0
3251.0
68.0
478.0
34.0
868.0
238.0
70.0
331.0
3673.0
5228.0
""
1382.0
""
2936.0
36.0
5324.0
978.0
94.0
131.0
1531.0
4701.0
104.0
117.0
134.0
""
""
93.0
""
""
311.0
""
22.0
""
""
73.0
""
40.0
""
86.0
""
3768.0
280.0
""
""
23.0
""
22.0
""
""
""
2555.0
""
31.0
""
524.0
265.0
""
279.0
""
26.0
54.0
""
115.0
""
187.0
""
""
""
145.0
""
""
""
73.0
""
""
41.0
""
54.0
""
48.0
""
103.0
524.0
""
""
21.0
38.0
66.0
""
""
141.0
43.0
39.0
53.0
""
""
""
70.0
""
""
""
""
36.0
223.0
""
""
""
""
""
""
""
""
""
""
""
""
55.0
""
""
""
""
""
136.0
""
""
""
""
""
""
""
784.0
20.0
""
""
""
33.0
""
31.0
""
""
""
""
""
""
""
""
""
463.0
""
56.0
""
""
""
24.0
23.0
""
""
""
9784.0
24.0
""
""
55.0
51.0
""
""
""
""
""
1032.0
""
437.0
""
""
""
""
""
35.0
""
""
""
""
28.0
""
32.0
187.0
""
""
72.0
""
""
""
""
""
""
""
""
""
""
""
117.0
""
33.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
