kfr_29_other_female_p50
0.50897121
0.4667303
""
""
""
""
""
0.43411845
""
""
""
""
""
""
""
0.50825137
0.52169091
""
""
""
""
0.45549908
0.50379604
0.50680977
0.50637943
0.45857909
0.51542652
0.47799361
""
""
""
""
""
""
0.40025371
0.4783074
0.44976655
""
0.41682678
0.49598956
0.55381006
0.49589247
""
""
0.47078818
""
""
0.55365539
0.4734543
""
0.49162415
0.46279866
""
""
""
""
0.45132622
0.40852603
0.48994118
""
0.38410768
0.39896256
0.45077777
0.60817766
""
""
""
""
""
0.4864265
0.51775748
""
""
""
0.47885853
""
""
0.51570439
0.47094753
0.3505376
0.4635784
""
""
0.53186589
0.4076117
""
""
""
0.54507476
0.43956003
""
""
""
""
""
0.56020486
0.48819545
0.5220775
0.50715679
0.444653
""
""
0.35975865
0.50064176
0.40900657
0.50977302
0.47192019
0.47834811
""
0.48073962
0.58005565
""
""
0.47680864
0.49798971
""
""
""
0.4031904
""
""
""
""
""
""
""
0.48055422
0.48703116
0.50795847
""
""
""
""
0.49494296
""
""
0.50673455
""
""
""
0.30575836
""
""
""
""
0.39818916
""
""
""
""
""
""
""
0.50043213
""
""
0.45534441
0.55199564
""
""
""
""
0.52796745
""
""
""
""
""
0.52260542
""
0.49855867
""
""
0.49029115
""
""
0.48178753
""
""
""
0.47141999
""
0.44963628
0.48640132
""
""
0.52774656
""
0.49347526
0.44900024
0.46491736
""
0.52224386
0.52064806
0.52203
0.48418555
0.46659565
0.4701733
0.47598761
0.4195917
0.5067749
0.45859739
0.46775866
0.49063018
0.51568907
0.49013403
0.51290631
0.48515743
0.46333647
0.48931578
""
""
0.49070573
0.55060524
0.46708831
0.53445214
0.50565696
""
0.49291191
0.50773698
0.51529676
0.50054449
0.52090311
0.5320344
0.50027728
0.49388695
0.53020221
0.5263626
0.54342729
0.49754193
0.44691446
""
0.40982914
0.52186096
0.4739677
0.49748197
0.52962554
0.42777717
""
0.51031518
0.4590703
0.53587788
0.54507649
0.4642854
0.48557916
""
0.52561623
""
""
""
0.51373833
0.55355221
""
""
""
""
""
""
""
0.47472098
0.47605419
""
0.61196828
""
0.5947721
0.48306647
0.48539102
0.43929854
""
""
""
""
""
""
0.51247156
""
""
""
0.62520289
0.53065735
""
""
""
0.56135207
""
""
0.5187161
0.48911217
0.41032663
""
""
""
""
""
""
0.51408619
""
""
""
""
""
""
""
""
0.6303941
""
0.48155853
""
0.50895995
0.51110339
0.50381553
0.4387981
0.46904358
0.49907309
0.55510998
0.50718659
0.47170928
0.46460727
0.48287743
0.46832356
0.48046175
""
0.50764948
""
0.47718248
0.4850716
""
0.44260302
0.44643143
0.48317999
0.4557761
0.51443517
""
""
0.48395827
0.47918341
0.49319252
""
0.40251598
""
""
""
""
""
""
0.47700724
0.38230151
0.49834579
""
0.45691189
0.48016566
""
""
0.46402028
0.4700554
0.45982158
0.50105995
""
""
0.45918757
0.47374177
0.46138337
0.49371165
0.52887875
0.45857501
0.52460778
0.49024498
0.46805385
0.47452426
0.48084629
0.45865914
0.47057045
0.46040741
0.37320492
0.41622138
0.4918375
0.54461086
0.50808084
0.49764419
0.37534377
0.52537233
""
""
0.45214152
0.45972896
0.47584343
""
""
""
""
""
""
""
0.43925148
0.41579685
""
""
0.41374803
""
""
""
0.52446407
0.635508
""
""
""
0.4710519
""
0.44188505
0.48200449
""
0.46558252
0.52796113
0.29103717
0.49603641
0.50266236
""
0.44933143
""
0.47912377
0.63776487
""
0.55224979
""
0.45785061
""
""
""
""
""
0.4611876
""
""
0.48335192
0.43800676
""
""
0.45142913
""
""
""
""
0.51586813
0.39356145
0.51414335
""
0.46748388
""
""
0.50120175
""
""
""
0.51388717
""
0.39691916
""
""
""
""
""
0.44578502
0.50529391
""
0.46159318
""
""
""
""
""
""
""
""
""
0.53531593
0.52150816
""
""
0.4975712
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51190209
0.49815422
""
""
0.39035657
""
""
""
""
0.48665994
""
""
""
""
""
0.45631829
0.51611441
""
""
""
0.46392044
""
""
""
""
""
""
""
""
""
0.31817484
""
""
""
""
0.45536077
""
""
""
""
0.48379156
0.45558703
0.44484618
""
""
""
""
""
""
0.38461733
""
""
""
""
0.48565796
0.50874096
0.50477433
0.49610156
0.49899456
""
0.48581406
""
""
0.50911868
""
""
0.54693609
0.47640347
""
""
""
0.43479264
""
0.67231911
""
""
""
0.59878522
""
""
""
""
""
""
0.51762182
0.45955053
0.38178298
""
""
""
""
0.43133643
0.4465521
""
""
0.47599041
""
0.5807513
""
0.50979948
""
""
0.45522591
""
""
0.37041074
""
0.4789221
""
""
""
0.48730668
""
""
""
""
0.45700145
0.50336337
""
""
0.48168036
""
""
0.56101006
""
""
""
""
""
""
""
""
""
0.44066253
""
""
""
""
0.45996615
""
0.48459816
""
0.47869891
""
""
""
0.4829078
0.4264279
0.45700791
0.41698399
0.52296996
0.48368478
""
0.41891038
""
""
0.45981738
0.49679354
0.45528272
0.43693411
0.46375588
0.43235964
0.55759066
""
""
""
""
""
""
""
0.45407799
""
0.46411279
0.41525456
""
""
""
""
""
""
""
""
0.43148825
0.48554587
""
0.46514153
""
""
""
""
0.54813296
0.50929588
""
0.45498919
""
""
""
""
""
0.44380838
0.47854504
0.45767328
0.45684487
0.47234353
""
0.41548106
0.46119058
""
""
0.45337549
""
""
""
0.4595758
""
""
""
""
0.48030943
""
""
0.44041014
""
0.42826393
""
0.43136978
""
""
""
""
0.46431899
""
0.48245206
0.47993457
""
0.51786399
0.50462174
0.38435712
""
0.53419363
""
""
""
""
0.4983345
0.3829982
0.45528582
""
0.44089317
0.47131404
0.43645743
0.37660378
0.43697855
0.48325071
""
0.4709481
0.49106392
""
0.42403996
""
0.47034475
""
""
""
""
""
""
0.45602798
""
""
""
""
""
""
0.43607214
""
0.34137541
""
0.45937181
""
""
""
0.48283708
""
""
0.4250111
""
0.37539005
0.3917315
""
0.53079003
""
0.39620221
""
""
0.42166099
""
""
""
""
""
""
0.46487162
""
""
""
""
""
""
""
""
""
0.48078924
""
""
""
""
""
0.58209592
""
0.55315453
""
""
""
0.45687786
""
0.48188975
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47415316
""
""
""
0.35275424
0.43766847
""
""
""
""
""
""
0.45521021
""
""
""
""
""
0.51387757
""
""
""
""
""
""
0.47120064
0.46247259
""
""
""
0.41072956
""
""
0.54446125
""
""
""
""
0.38636556
0.65818852
""
""
0.52776599
""
""
0.44750181
""
""
""
""
""
""
0.54193175
""
""
0.48644891
""
""
0.39205903
""
""
""
""
""
""
0.50051773
0.52780849
""
0.49364278
""
0.46775329
""
""
""
""
0.52118224
0.45663798
0.29977092
0.50154138
""
""
""
""
""
""
""
""
0.45616442
""
""
""
""
""
0.54104781
""
""
""
0.41109866
""
0.45796323
""
""
""
0.46890751
""
""
""
""
0.48582217
""
0.45813692
""
""
""
""
""
""
""
""
""
""
""
0.55061841
""
""
0.49245507
""
""
0.50785351
""
""
""
0.47860113
""
0.48549998
0.50957799
0.46298805
""
""
""
""
""
""
0.45141926
""
""
""
""
""
""
""
""
0.44119215
""
""
""
""
""
""
""
0.50595361
""
0.40851337
0.48198375
""
""
""
0.39945388
""
""
0.53907645
0.44779381
""
""
""
""
0.4684507
