teenbrth_asian_female_mean_se
0.030472135
0.040800218
""
0.0130015
0.022486696
0.075306319
0.012854923
""
""
0.02703416
0.0292455
0.0091074696
""
0.035470176
0.023057628
""
""
0.030403169
""
""
0.023274684
0.014937947
0.01177531
0.037524696
0.004959574
""
0.026468536
0.022564253
0.0067310077
0.039395463
0.064656943
0.031106245
0.0090155015
0.011056951
0.059466481
0.017072476
""
0.059030522
""
""
0.018107137
""
""
""
""
0.037195634
0.0071407026
0.026961984
0.011454383
0.042234499
0.031840574
0.020257168
0.052440219
""
""
0.026719473
0.041673239
""
""
0.054564781
0.092899337
0.016064342
""
0.053452656
""
0.048266001
""
""
""
""
0.0010169913
0.046011657
0.047909498
0.050270252
""
""
0.078458808
""
""
0.012798605
0.06464687
0.048236858
""
0.085952304
0.011606627
0.044471987
0.036969986
0.025125688
0.011812136
0.0276394
0.02671501
""
0.024311868
0.015834786
""
""
0.049161747
0.023487346
0.0065686665
0.017295558
0.016736088
0.0044749444
0.0067104208
0.017141232
0.014950688
0.0049657561
0.015224483
0.0085376594
0.051987797
0.022457855
0.010278903
0.027640607
0.015159031
""
0.015846953
0.012199388
0.0084326761
""
""
""
0.032304969
0.07735949
0.04801764
0.041599657
0.089548603
0.017079327
0.023205712
0.067948505
0.050255898
0.041478038
0.0036842874
0.054166485
0.030701933
0.079825573
0.030824441
0.071657628
0.028024174
0.021252045
""
0.025879994
0.017629862
0.020439222
""
0.073396571
0.049964957
""
0.035281952
0.051784515
0.084108286
0.034215886
""
0.013660748
0.028674154
""
0.011409048
0.019834094
""
0.031101454
""
0.010999851
""
""
0.015484779
0.0038626967
""
0.0017197081
0.041578609
0.038157158
""
0.026876803
0.0032509689
0.015028483
0.028871024
0.016767634
0.027020203
0.054925282
0.015447099
0.01060196
0.025361782
0.052647941
0.075960271
0.079395041
0.010624213
0.06534297
0.081939548
0.0075192177
""
0.041790012
0.0111004
""
0.072546788
0.033862311
0.013048553
""
""
0.067088321
0.041410007
0.041302573
0.014085461
0.070890673
0.016216246
0.030296411
0.0011256221
0.037319429
0.036158025
0.019284582
0.0096028736
0.028109672
0.034474447
0.01792901
0.036008257
0.023352198
""
""
0.011814628
0.015996084
0.026906053
0.0058397334
0.024791552
0.046075247
0.03949324
-0.0049262908
0.044795882
0.03666909
0.007739523
0.0167067
0.019554952
0.027476102
0.0059203082
0.017177321
0.017034123
0.019568417
""
0.021290958
""
-0.0041874116
""
0.017493492
""
0.030824605
0.031588323
0.021717777
0.034895938
0.014698545
0.00090547686
0.043725975
0.018654218
0.0099143637
0.02541396
0.018166771
0.0060315486
0.010617371
0.03571967
""
0.035532527
0.038081236
0.050438631
0.0059821787
0.017915756
0.013382977
0.032999896
0.0097243311
0.010151112
0.0094261039
0.0073563983
0.00094278855
0.0041350741
0.0011570317
0.0024492731
0.008197288
0.016689286
0.027783198
""
0.010052644
""
""
0.016047049
0.020572159
""
0.027950862
0.0091761481
""
""
0.0031130253
0.0090531856
0.038086515
0.012696444
0.0040935725
0.031562626
""
""
""
0.053480532
0.068243526
0.053619679
0.076377891
""
0.033777192
0.025054932
0.033912469
0.0048262952
""
0.057094473
0.020416934
0.049213782
0.042801756
0.027926255
0.043747801
0.028909316
""
0.012549935
0.020280039
0.034440003
0.026133379
0.021092532
0.02621552
0.086336665
0.020533517
0.027843332
0.029768996
0.067299269
0.015090205
0.031492796
0.062882051
0.10200088
0.020907672
0.018519536
0.033549238
0.053310972
0.021202166
0.024568463
0.01733808
0.018072821
0.010234956
0.030384239
0.0015780261
0.015255005
0.034526918
-0.0022421896
0.0056732297
""
0.00023943979
0.024074247
0.032968577
0.051695693
""
""
""
""
""
0.034922998
0.041706685
0.045249291
""
0.044638626
0.031643733
""
0.040734041
""
0.0493466
0.085958913
""
0.032500993
""
""
""
""
""
""
""
""
""
0.07347744
""
""
""
""
""
""
0.06566821
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035899032
""
""
""
""
""
""
0.05841051
""
""
0.04347124
0.031235499
""
""
""
0.040672034
0.068276845
""
""
""
""
""
""
""
""
""
""
""
""
0.039925434
0.07457675
0.0067575905
0.048113208
""
""
0.053816672
0.059399728
0.014186448
""
""
""
0.038003083
""
""
""
""
""
0.050302878
""
""
""
""
0.086666793
""
0.048033748
0.029862067
""
0.019798286
""
""
0.012334284
""
""
""
""
""
""
0.011384183
""
""
0.04700201
""
""
""
""
""
""
""
""
""
""
""
""
0.1009461
""
""
0.018186765
0.0056538451
""
""
0.052616615
""
""
""
""
""
""
""
""
0.052485149
""
""
0.032860033
0.019452401
0.014438196
0.055433098
0.056569833
""
0.05873818
0.029476842
0.014437614
0.008629743
0.058286987
0.035265256
""
""
0.02463473
""
0.022243081
0.054034278
0.032894175
""
0.040277272
0.021551505
0.011389182
0.025408817
0.015189031
0.011235977
""
""
0.045961302
0.013492476
0.052528292
""
""
""
0.051147982
""
""
0.027503846
0.056288149
""
0.025971703
""
""
""
""
""
0.038893573
""
""
0.047129154
""
""
0.10984461
0.026298914
""
""
0.0058485609
""
0.0090184379
""
0.080849871
""
0.020810476
""
""
""
""
""
0.030101815
0.01525492
0.015490034
0.012506785
0.014598002
0.0021022949
0.016419096
0.043076843
0.087064363
0.027270421
""
""
""
""
""
""
""
""
0.031280633
""
""
0.027515871
""
""
""
