coll_other_male_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10481416
""
""
""
""
""
""
""
0.081964895
""
""
""
0.1487415
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042681534
""
""
""
""
0.07218001
""
""
""
""
""
""
""
""
0.12362601
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11956061
""
""
""
""
""
0.033208556
""
""
0.062063776
""
""
""
""
""
""
""
0.12110513
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1442821
""
""
""
""
""
0.14427136
""
""
""
""
""
""
""
""
""
0.029669916
""
""
0.11633732
""
""
0.038570162
""
0.083034903
0.055489268
""
0.11636356
""
""
0.056579776
0.11710736
""
""
0.016081009
""
0.097908154
""
""
0.087986417
""
""
0.058018316
0.11948609
""
0.027963875
0.083654724
""
0.035183605
0.032397479
""
0.034472875
0.024935404
0.044403028
0.045392416
0.10789607
0.039308805
0.067284912
0.0293262
0.084236495
0.10021905
""
""
0.043260768
0.060003068
0.070896797
0.12680158
""
""
0.094345666
""
0.049987048
0.10019957
""
0.075652122
""
0.05769762
""
""
""
0.095975161
""
""
""
""
""
""
""
""
""
0.075631902
""
0.11802069
""
""
0.049688227
""
""
""
""
""
""
""
""
0.075246178
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10768148
""
0.068524741
0.065654449
""
""
0.069266342
0.10437528
""
""
""
0.079620183
0.24423262
0.090279609
""
""
0.12069341
""
0.081580587
0.0575976
""
""
""
0.11070772
""
""
""
""
0.063272655
0.12322505
""
""
""
""
""
""
""
""
""
""
""
0.052395113
""
""
""
""
""
""
0.13637957
0.11993511
""
""
""
0.14663881
""
""
0.068482019
""
""
0.087615542
""
0.070958547
0.13396518
0.084471606
0.14323695
0.069778748
0.13064077
""
""
""
""
0.13651569
0.090680212
""
""
""
""
0.16386461
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10982299
""
""
""
""
""
0.097689696
""
0.10719848
""
""
""
""
""
""
""
""
""
""
0.093883812
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10832337
""
""
""
""
""
""
0.073700972
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16781306
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11129715
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038270503
0.013293389
0.071610108
0.03894322
0.11550903
""
""
""
""
""
""
""
""
""
""
""
""
0.11686473
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16769044
""
