rent_twobed2015
739.36542
816.84521
527.29077
604.27759
567.69586
266.0
524.55286
618.74536
652.08014
607.31073
594.58862
496.59229
493.00317
383.59851
530.44354
635.03894
599.2428
450.09814
499.83136
561.96057
481.36026
586.08502
588.37555
541.53705
537.62146
764.48303
519.14667
594.91736
409.69174
497.57953
510.54282
372.55276
486.48538
575.60101
618.30261
579.71338
771.40839
353.34503
622.63464
589.42346
715.86157
612.83972
512.34241
542.8725
741.83655
479.75916
436.1011
535.70343
741.09186
517.76801
792.21655
605.04498
521.97864
478.38358
574.30969
673.29266
639.38202
665.41547
817.6192
582.00916
606.90436
553.58075
707.04169
545.05402
627.60223
306.07932
498.0827
952.0
800.0
1276.3882
901.20959
1074.0
1229.0
901.72186
1284.8149
""
722.0
1242.6449
948.51245
1139.2383
1058.7081
725.0
1026.3262
1143.6096
983.0
1084.875
931.0
891.8006
979.50769
1188.0
1011.0492
1025.3853
""
819.0
943.0
619.86951
506.92233
675.11841
953.99756
772.54102
723.24878
566.02338
655.61627
947.11792
716.06378
558.44745
840.6637
786.10779
611.01031
814.58069
734.36005
521.21472
549.01068
617.047
713.44843
588.95496
552.62134
666.54395
546.55005
535.32806
572.63269
549.41559
584.12109
546.66266
517.37811
590.55396
694.25336
558.49731
633.05884
590.11774
488.55417
530.41943
605.53314
683.67377
559.38141
469.90762
711.79883
562.40485
644.729
544.88336
566.66803
560.25848
547.74847
478.80988
566.85547
664.38959
600.36865
436.41205
480.81033
518.50061
506.01974
455.83054
534.17749
631.30835
599.82294
545.79877
631.79492
618.01141
491.19843
536.81641
302.58252
311.34851
481.11224
561.14685
533.38293
469.0
517.17023
485.82901
588.1601
429.42365
783.7868
594.25305
526.56403
726.8067
541.17267
439.46796
624.58478
531.25195
530.84857
484.2861
613.52411
574.53516
684.31232
614.0462
510.67465
542.59052
1553.8082
""
1055.8608
887.33008
835.89459
801.21051
1417.3125
956.20221
1004.4893
869.87976
771.23236
953.47864
788.47833
846.89484
834.99725
828.23956
869.01819
804.99396
1402.0892
819.52002
1795.7512
790.30383
1025.8417
761.98206
614.93225
1205.7046
1284.02
1367.6952
1211.0476
1635.5653
1200.7023
762.56067
1120.2061
1046.3677
1175.5858
1087.9757
1441.7576
1874.3391
953.71075
1215.3826
1931.4971
1538.1348
1774.7952
1597.8101
860.98743
""
794.69678
1243.2954
1341.7635
927.51752
863.37836
739.29755
785.93378
754.08301
895.29095
1453.4691
1125.9685
888.13458
1037.3242
671.34399
1129.9449
676.81415
531.0
545.0
1231.4741
1222.5862
801.32507
608.0
852.90485
529.10547
557.0
525.0
676.0
776.73724
1119.9182
625.0
1358.2217
1330.3702
965.81915
952.20154
701.58588
1053.5021
1046.0
933.75751
855.13037
804.0
556.27045
742.0
1091.5781
393.0
633.40771
749.54309
964.34424
983.48883
662.11224
""
619.90057
786.33893
""
663.7041
707.93689
748.11871
698.28577
737.24304
983.0
840.12921
601.0
1509.3875
535.05103
766.18976
715.53827
491.27466
1065.0889
738.0
1150.0
910.32617
""
1278.6989
928.04163
599.89032
844.87079
642.11658
1575.8962
1093.1288
1106.6221
1156.6591
1205.7662
1085.7045
1218.9664
897.27911
904.45563
1091.0332
871.01672
1728.9082
902.99933
668.7995
872.71429
598.93109
924.91302
1271.0092
584.78625
879.4231
732.55084
871.47205
1057.0432
709.57556
629.04346
610.74445
928.18988
838.43878
940.52625
740.47534
695.05157
604.68036
623.98572
610.42584
621.62317
609.60181
648.099
855.99585
754.59937
1003.5851
