work_26_black_male_mean_se
0.020035408
0.016577695
0.020109162
0.036011104
0.10762803
0.021641109
0.020300593
0.012526886
0.016609097
0.058464386
0.035358906
0.027801052
0.01737568
0.05224647
0.089258403
0.021459384
0.022419401
0.027916923
0.03173697
0.030300135
0.033014413
0.0631923
0.018062361
0.012336009
0.062398911
0.018406721
0.018863123
0.017267579
0.043819122
0.0638934
0.04413392
0.021786369
0.020877518
0.026256889
0.013165384
0.057123832
0.0041966401
0.055091389
0.022026487
0.028881855
0.013862484
0.022703493
0.022031158
0.017502284
0.0085100532
0.020893568
0.071481749
0.060725331
0.0058011161
0.024473563
0.0062706224
0.017653195
0.026081832
0.022733528
0.020944417
0.035457712
0.014350913
0.036825929
0.017493382
0.020946158
0.013291596
0.020981476
0.0092560556
0.037786167
0.029239463
0.024608335
""
""
""
0.013591457
""
""
""
""
0.023867726
""
""
""
""
""
""
""
""
0.069363661
""
""
""
""
""
""
""
""
""
""
""
""
""
0.019980703
0.046282005
""
""
""
""
0.0059300154
0.043059163
0.066645071
0.012962927
0.034714028
""
0.077677011
0.032458264
0.024935521
0.029516837
""
0.041162103
""
0.033503309
0.063261256
""
0.023287622
0.024972368
""
""
0.081631966
0.026265787
0.038498502
0.027845021
0.046803351
0.013552255
0.025143057
0.04073976
0.020943042
0.027955228
0.022659233
""
""
0.023790147
""
""
0.026309453
0.031630833
0.028259477
0.064399697
""
0.043481406
0.009829415
""
0.046796933
""
0.02811278
0.037451074
0.039445065
""
0.027475549
""
""
0.019718682
0.015077489
0.02916366
""
0.034510273
""
0.019491287
""
0.019054051
""
0.050938718
""
0.04817814
0.091470629
0.0057855006
""
0.018708685
0.035418618
""
""
0.023495715
0.064818442
""
""
0.017555205
""
0.038006011
0.04527441
0.044857047
""
0.005183938
""
""
0.039217178
""
""
0.0072495327
""
0.057308197
0.01173395
""
0.064575896
0.034792341
""
0.012174271
0.028342651
""
""
0.0026268638
0.035135362
0.027732924
""
0.077387586
0.020427939
""
""
0.017220955
0.043654341
""
0.0081527624
0.032120332
""
0.0063061635
0.0065823658
0.051243193
0.0051129987
0.0054756855
0.010220007
0.010996372
0.030881407
0.011722423
0.019017933
0.0090991957
0.038320422
0.067384422
""
0.096291572
0.0083274106
0.027101649
0.018642025
0.039122652
0.11749009
""
0.027645392
""
0.013653865
0.031730819
0.042266671
0.014774295
""
0.0082900347
""
""
""
0.032665279
0.069350936
""
""
""
""
""
""
""
""
0.0081485678
""
0.0265569
""
""
0.0092032254
""
""
""
""
""
""
""
""
0.021719124
""
""
""
""
0.041885808
""
""
""
0.037072152
""
""
""
""
""
""
""
""
""
""
""
0.035564329
""
""
""
""
""
""
""
""
""
""
0.042496659
""
0.0071047773
0.0070546637
0.043253887
0.024788754
0.0079761455
0.019039476
0.033880465
0.047779907
0.011759967
0.0066795954
0.013450779
0.0039530667
0.010848022
0.050862208
0.015617979
0.040912516
0.010078277
0.0034830288
0.074817114
0.021303723
0.038864195
0.014389155
0.017516093
0.023363419
0.040162865
0.10550196
0.0045843157
0.0084431097
0.028766446
0.08025787
0.013440771
""
0.11141078
0.05359387
0.032497015
0.071052723
0.037184354
0.028149964
0.022408213
0.005633323
""
0.023879409
0.020337362
0.030413041
""
0.014841694
0.012687513
0.0088308537
0.038315486
0.087409601
0.029436728
0.014421677
0.013965893
0.027063657
0.0031274008
0.026935749
0.030955866
0.013945551
0.044339012
0.0051062177
0.014664332
0.0050367699
0.019473303
0.0081010992
0.0079047456
0.020759642
0.022716336
0.01101087
0.025281359
0.016988322
0.0098717902
0.031940531
0.034001395
0.040139161
0.036416054
0.010692131
0.042307425
0.049448982
0.043870244
0.036547989
0.069644049
0.056930698
0.076201551
0.016989522
""
0.030869573
0.023390574
0.025622757
0.05782456
0.0083988011
0.046017122
""
0.024591118
0.029074728
0.020321565
0.020856207
0.029758167
0.051113896
0.02085086
0.045204915
0.017956285
0.056797229
0.051992752
