kir_top20_other_male_mean
0.11619759
0.12903289
0.26074082
0.19334543
0.1839371
0.073284276
0.18850867
0.11192445
""
0.13601358
0.13315739
0.21408239
0.045615133
0.12718855
0.12775841
""
0.09825962
0.14524685
0.13765037
0.078665182
0.19160049
0.15667896
0.13550715
0.18163835
0.23178844
0.12163886
0.18683249
0.15579487
0.22317392
0.13121004
0.092641629
0.14535749
0.20992063
0.23108627
0.1665595
0.18318498
0.19895062
0.14816622
""
0.023058133
0.18252091
0.25789011
""
""
0.11998373
0.25248438
0.22905087
0.29044986
0.31476411
0.18754862
0.30917457
0.31205565
0.12180369
""
""
0.22374998
0.16808604
0.21119452
""
0.21662112
0.18735848
0.21017064
0.10223784
0.2460779
0.043760955
0.18757698
""
0.056159358
0.092454769
0.18775977
0.33205155
0.18603671
0.17892113
0.16516672
0.06934233
""
0.062378436
0.11085742
""
0.19012703
0.25047383
0.12159911
0.10582834
0.079629116
0.1639792
0.20871662
0.10779213
0.16924937
0.20482299
0.13799368
0.13559759
0.066739358
0.11592358
0.19984123
0.19674847
""
0.15832071
0.21161258
0.19847909
0.14128903
0.22291251
0.19287771
0.23044702
0.15408213
0.18896717
0.19169289
0.19485594
0.19020247
0.14169921
0.18517601
0.2153004
0.17870981
0.21384929
0.03597939
0.16533907
0.21395352
0.20061629
""
0.011084294
""
0.12694657
0.22790435
0.25622547
0.19647381
0.10256988
0.19643718
0.20684007
0.21170184
0.10392686
""
0.2369685
0.25907812
0.16334358
0.22199164
0.17705634
0.21053989
0.17687909
0.1345959
0.080758631
0.26231563
0.12437015
0.14485911
""
0.14136454
0.16594502
0.058557715
0.16170248
0.12365879
0.13305868
0.14501461
0.22414155
0.23389716
0.11213904
""
0.16749461
0.19081804
0.11359441
0.23057817
0.27358922
0.21324866
""
0.15163429
0.30765507
0.31517205
0.10606343
0.38305241
0.2585474
0.29922533
0.14299677
0.18816027
0.22859007
0.22151648
0.14450316
0.19116805
0.14624946
0.076099083
0.17944627
0.16833396
0.14876457
0.22949915
0.22720447
0.13055721
0.16321747
0.14514974
0.22030333
0.20270954
""
0.13566931
0.20256528
""
0.12666737
0.17765021
0.19892241
0.039899852
0.13799402
0.18016063
0.12493686
0.20696859
0.19502178
0.15084189
0.19377962
0.16683756
0.23569128
0.16428719
0.150398
0.1592491
0.22404645
0.18285957
0.18562712
0.22104262
0.18747444
0.23798542
0.19445935
0.29021701
0.29266772
0.17722796
0.19014578
0.21444321
0.14252442
0.14886075
0.16987976
0.19234852
0.16486341
0.16359702
0.19322036
0.15165335
0.24700011
0.2461025
0.24212275
0.17194502
0.18916944
0.17002466
0.0066328621
0.14820193
""
0.18682596
0.17982312
0.18424688
""
0.11120187
0.21818289
0.19594197
0.15574911
0.23508078
0.25395685
0.19857833
0.20072785
0.19000237
0.23867922
0.18298399
0.20274824
0.22306015
0.22530825
""
0.19358116
0.20478511
0.1501364
0.23799965
0.20204891
0.24877195
0.21328633
0.26220575
0.17360197
0.18869551
0.26435176
0.30767035
0.27662903
0.35318652
0.25910342
0.30669671
0.22545896
0.22852921
0.17266642
0.22239648
0.28239834
0.17048609
0.18171173
0.16002105
0.12853807
0.19955914
0.20446189
""
""
0.28071618
0.25109991
0.17299686
0.25103158
0.27784753
0.21244384
0.17503549
0.16963911
""
0.12890321
0.16502622
0.055047832
0.19347012
0.13809699
0.21733056
0.19615331
0.27184543
0.25477409
0.18399361
0.18769266
0.29428953
0.22212784
0.060589369
""
0.24442671
0.13073723
""
0.16348705
0.22697318
0.1897447
0.20486246
0.17859674
0.19542474
0.1894813
0.18510567
0.2337117
0.23409131
0.34803769
0.19743486
0.28242448
0.12423523
0.24715915
0.20963734
0.23954342
0.14417787
0.21207765
0.1820776
0.1668482
0.18115409
0.20770125
0.24188675
0.292225
0.31489277
0.21343066
0.29117608
0.077625751
0.23465243
""
0.035349436
0.23363005
0.17914671
0.16683082
0.15313272
0.18008927
0.19222198
0.30397594
0.23665278
0.071963564
0.052844666
0.11515448
""
0.3021774
0.21883661
""
0.16959071
0.11951414
0.17102435
0.097265966
""
0.22498028
""
""
0.25343499
0.20655245
""
""
""
""
""
0.18363072
""
""
""
""
""
""
0.2339208
""
""
""
""
""
""
""
""
""
""
""
""
0.52763045
0.22315283
""
0.22650199
0.13202789
""
""
""
""
0.15053786
0.16427667
""
""
0.22354725
0.23161547
""
0.47785041
""
0.20505013
0.28789687
""
""
""
""
""
""
""
""
""
""
0.076378882
""
0.28694642
0.22727065
0.21968448
0.20815429
0.26720831
0.46316022
0.086260349
0.15861464
0.20918693
""
""
""
0.13687779
0.11447444
""
""
""
0.31991988
0.19650358
""
""
0.21941477
0.33248669
0.11208825
""
0.19083083
0.1991961
""
0.20837298
0.22298628
0.29948318
0.21077007
0.23526324
""
""
""
""
0.1046423
0.20624734
""
""
0.20926428
0.047121931
""
""
""
""
""
""
""
""
""
0.39355141
""
0.19885853
""
0.37997478
0.29326361
0.28545612
""
""
0.20983498
0.25406271
0.12990825
0.025272181
""
""
""
""
""
0.12591895
0.30527139
""
0.13853005
0.18881316
0.20351501
0.26401803
0.17018084
0.045942638
0.13798918
0.20154145
0.12949932
0.20398822
0.10575381
0.10530747
""
""
0.21015787
0.067552038
0.13306102
0.20372082
0.17382345
0.023540346
0.094743893
0.17331517
0.19042116
0.15700361
0.20864892
0.21241124
0.24483259
0.32006413
0.19438891
0.23017821
0.13947351
""
0.21432339
""
0.38873595
""
0.30213678
0.25729379
0.17971301
""
0.27680403
0.22798073
""
""
""
0.029814718
0.18953192
""
""
0.07483688
""
""
""
0.42242342
""
""
0.26622611
0.17593437
0.25613296
0.18196505
0.12589435
""
0.31025329
""
""
""
""
""
0.1988885
0.2141923
0.30525249
0.29092982
0.39488479
0.33043951
0.31761611
0.15650925
0.20477304
0.20839255
""
""
""
0.19414665
""
0.22768676
""
""
0.20398422
""
""
0.16871743
""
""
""
0.16158123
""
0.22426029
0.14642596
0.19941162
0.2398123
0.27060887
0.16319694
0.2018341
0.26193866
0.21337925
0.23125292
0.17699906
""
0.24673018
0.30302265
0.27594438
0.21794985
0.23429821
0.21742493
0.092939384
0.171363
""
0.2657381
""
""
""
0.22833444
""
0.39771178
0.26927218
0.10815618
0.33691213
0.10167283
""
""
0.3582041
0.1811056
0.16545703
0.19034579
""
0.15288278
""
0.40069267
0.22737536
""
""
""
0.20850351
""
""
0.24968922
0.17707446
0.23907045
""
0.24021512
0.18165997
0.23503098
0.41918153
""
0.3347958
""
0.29233602
0.20483854
0.22568032
0.27231088
0.25528324
""
""
0.16319197
0.23131253
""
0.23518246
""
0.25120461
0.27583754
""
0.21037123
0.17068586
0.098486751
0.14278057
0.20186751
0.15690838
0.19337271
0.19175954
0.22990577
""
0.21772404
0.10511226
""
0.092568599
""
0.2532261
0.22962579
0.16845135
0.21179582
""
""
0.22718391
0.31884518
""
0.26981869
0.13732199
""
""
0.19128926
0.14613715
0.25258252
0.26395231
0.15923393
0.21259366
0.27847162
0.23937118
0.20665315
0.26287869
0.36002836
0.3044996
0.35063797
""
0.2039156
0.2667217
0.33567172
0.21074751
""
0.2592189
0.26618499
0.22135666
0.30110162
0.29717553
0.20448707
0.34743398
0.3056359
0.25483885
0.20654097
0.14858097
0.21480986
0.24375467
0.18505813
0.21684919
0.17142913
0.269236
0.29887828
0.14152506
""
0.16809432
""
""
""
0.26668432
0.25761622
0.26424465
