comcoll_other_pooled_p100
0.6733948
-0.31911281
""
0.86720538
1.2134925
""
0.42732129
""
""
1.1581415
1.4430139
0.94498461
""
""
1.063581
""
""
1.1647686
""
""
0.92953181
1.349907
0.95002586
""
0.8099249
""
1.386984
1.3034722
1.057748
""
""
""
0.93762743
0.81351364
""
0.82520658
""
""
""
""
0.79799801
""
""
""
""
""
0.93525398
0.79420251
0.98823541
0.211942
0.5905025
1.0844141
1.0353311
""
""
0.93068337
""
""
""
1.2710599
""
1.1384311
""
""
""
""
""
""
""
""
""
""
""
-0.21114357
""
""
""
""
""
0.8060081
""
""
""
0.50743151
0.88341057
""
1.4895719
1.4201016
0.8401742
1.1778123
""
""
""
0.85620284
""
""
0.99437499
0.66705227
1.0769562
0.4297764
0.92932057
1.0267439
0.89838415
0.89526618
0.72494197
0.98826635
0.5893749
0.68956095
""
1.1712528
1.3396536
1.6889458
1.2599242
""
0.60073334
0.70370787
1.0490546
""
""
""
1.1212509
""
""
1.6278574
""
0.76993686
1.6174086
""
""
""
0.68391252
0.11493894
1.2425689
""
0.67530519
""
0.65718585
0.96774369
""
1.9510212
1.209673
1.2377076
""
""
""
""
0.73666376
""
""
""
""
0.75491124
1.0119914
""
1.1038383
0.92533576
""
0.64042222
""
""
""
""
0.92583692
0.88995177
""
0.86945248
1.0577221
""
0.41845477
0.84713435
0.77784729
0.78072745
0.55357164
0.7606408
1.3958178
""
0.79539287
0.77457452
0.98718119
-0.022054054
""
0.45627671
0.8985672
""
1.5522114
0.90121388
""
""
1.0489439
""
""
0.82578152
0.82626176
""
""
1.1457267
0.91628748
0.58431005
0.94840997
""
0.93855786
0.5484525
0.77854419
0.93841439
0.66812533
0.80343258
0.94615442
0.77006286
0.65349001
1.0008332
1.0967854
1.1163284
""
""
0.74794388
0.95989484
0.66568619
0.86097759
0.23468275
0.93477935
""
0.24186602
0.99564719
""
0.95616013
0.64019161
0.78642458
1.2122724
0.8517065
1.1650079
0.97939372
1.2470837
""
0.85033023
""
0.95912915
""
0.71051311
""
""
0.97091907
""
0.85591495
0.89282644
""
0.73611045
1.0307745
0.73849112
""
1.2158562
0.90800536
1.0998714
0.18790659
""
1.1162202
0.72518331
1.0599287
0.86293262
1.0027515
1.2396449
-0.19253892
0.77344275
0.9427641
0.94558662
0.89664644
0.91250324
0.77837324
0.87178797
0.83523792
0.74921083
1.2509211
1.0577035
""
0.82213855
""
""
0.77910298
0.65010726
1.7105701
0.8890751
0.87372845
""
""
0.88365763
0.89379722
""
0.92237473
0.87724191
0.85247487
""
""
""
""
1.7887777
""
""
""
""
0.44028375
0.018888574
0.84075868
""
1.2058628
0.72085434
""
""
""
""
1.0649039
""
0.7547555
0.60659671
0.87651068
0.64415979
1.1528301
0.84998178
0.36823851
0.88263631
0.65579659
0.84616601
0.87127107
1.0392636
1.05836
""
""
0.65476614
1.08727
""
0.61756897
0.74285585
""
0.79122144
0.83573663
0.81535172
""
0.88386047
1.0153953
1.0596811
""
0.82108241
""
""
1.0423005
0.97756273
1.3074256
""
2.6344988
""
""
""
1.1411202
""
""
""
""
1.1677464
""
1.5213854
""
""
0.71705014
""
0.93252063
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.4854298
""
""
""
""
""
""
0.82710427
""
""
0.50785983
1.2169157
""
""
""
1.2388157
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0256224
""
""
""
0.99420375
""
""
""
""
""
1.2508887
""
""
""
""
""
""
""
1.0547366
""
1.0523815
""
""
0.91666704
""
""
""
""
""
""
0.81373239
""
""
0.33861536
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68210506
0.89993852
""
""
""
""
1.1301171
""
""
""
""
""
""
0.87964815
""
""
1.1674439
0.92067802
0.88136524
1.3139991
0.7740643
""
""
0.65436035
1.037583
0.8809092
0.94143784
""
""
""
1.0914737
""
1.0612587
0.056504194
0.98821259
""
""
0.8701331
1.2832052
0.46112752
1.045001
0.91169953
1.2756786
""
1.6692661
0.81988704
0.82063359
""
""
""
""
""
""
0.88965416
-0.37706333
""
0.76965076
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.80921811
""
0.98441619
""
""
""
0.55637908
""
""
""
""
""
""
1.3003479
0.78549427
0.90914685
1.1120825
0.88605976
0.65464413
0.17289408
""
0.51669067
""
""
""
""
""
""
""
""
0.36510104
""
""
0.41680214
""
""
""
""
""
1.4003091
""
0.76585799
0.73220181
0.92101079
0.51523018
1.2337711
1.2933438
0.43006173
0.7088328
1.6971511
""
0.75451183
0.98498809
1.3247627
0.9970516
1.2442572
0.94795775
1.4540892
0.62781024
""
0.64579576
""
""
""
""
""
""
0.44874436
0.21576397
0.23577468
""
""
""
0.55692887
""
""
1.4965085
""
""
""
""
""
""
""
""
0.99978179
""
""
0.9831655
2.1827424
""
""
""
0.84797585
0.48762962
""
""
""
""
0.81078357
0.83421499
0.64379352
""
1.0925491
""
""
""
0.79418612
""
0.80898386
""
0.68100941
1.3426856
""
1.1144935
0.97634441
""
0.64336014
0.76645339
1.1308923
""
0.76568103
1.1458563
""
1.0920572
""
""
""
""
0.67653245
0.75330698
0.61319876
0.59398812
""
""
""
""
""
""
0.70794803
""
""
0.62246162
0.67826599
0.80914766
""
0.88428795
0.89436018
0.80481112
0.89945644
0.57165319
0.71617717
0.80754155
""
""
""
1.1098869
0.6784305
0.82977223
0.68595356
""
""
0.79949415
0.65659535
1.0460113
0.78918231
""
""
0.21784103
""
1.0781118
1.3106984
0.5713051
0.84423989
""
0.89691639
0.57395011
1.0286082
1.1033235
""
""
1.0086573
""
""
""
0.97184175
0.94674855
0.75517857
