spouse_rk_hisp_pooled_mean
0.52899462
0.53452164
""
0.57557851
0.55011529
0.56169373
0.54367596
0.55179197
0.49574786
0.55835342
0.5508641
0.55893815
0.61680651
0.52126592
0.51888841
0.58130133
0.57151008
0.56582624
0.5577634
0.46132383
0.57456857
0.55234414
0.57687277
0.54359484
0.58769667
0.61861098
0.53850698
0.56288403
0.59477019
0.58072609
0.61688673
0.57329613
0.62233686
0.59592777
0.61581367
0.57846934
0.57767493
0.54023123
""
""
0.57321405
0.50242466
""
""
""
0.54649854
0.61641169
0.60555649
0.62476891
0.59332311
0.58669561
0.6350382
0.63057286
0.56773174
""
0.62060726
0.49991879
""
0.60131991
0.59629941
0.53167862
0.56597644
""
0.57958442
0.49012694
0.52832389
""
""
0.47616398
0.45604491
0.49573311
0.54010409
0.58268428
0.54790872
0.52044046
0.52161562
0.4669753
0.48208311
0.58742517
0.5729509
0.56113118
0.58168459
0.583736
0.58482343
0.58876777
0.58930242
0.55550236
0.55328125
0.58247113
0.4963367
0.5101285
0.43898731
0.53331977
0.5673793
0.50985181
0.53465605
0.52808952
0.50132179
0.58939511
0.5406487
0.58432907
0.61699593
0.58200324
0.57099533
0.58351016
0.57277834
0.56718498
0.59213114
0.51249957
0.56758189
0.60588807
0.53485894
0.56128883
0.60998201
0.58379602
0.57056856
0.58727282
""
0.58458436
""
0.54129922
0.45172983
0.62090093
0.52424139
0.5558601
0.58517981
0.55058992
0.53552055
0.52019507
0.52934831
0.57032335
0.45660639
0.57157373
0.58224392
0.50365102
0.57714355
0.55711365
0.58031654
0.56613427
0.56064671
0.60802597
0.57451159
0.53545874
0.62112528
0.57914734
""
0.55679727
0.56686652
0.56833667
0.56044757
0.53605098
0.53831315
0.55169535
""
0.57188219
0.60879099
""
0.59668118
0.62839884
0.49248761
""
""
0.59585667
0.65265608
0.47616917
0.6357578
0.59088266
0.58360094
0.58039337
0.58659601
0.59431875
0.59361553
0.58849382
0.56534183
0.57460099
0.56184858
0.6023348
0.55604827
0.56979054
0.58313805
0.66504413
0.49582353
0.59801275
0.5633952
0.55091178
0.63296098
""
0.59778154
0.59913796
""
0.50387692
0.53622717
0.58738071
0.51435578
0.60765165
0.61043125
0.59381098
0.58373255
0.58833539
0.54390061
0.56225318
0.5513308
0.51702398
0.57682627
0.59254539
0.58248287
0.60227501
0.6252411
0.59076011
0.55505532
0.59867382
0.57050157
0.56159043
0.60818452
0.60078275
0.57907695
0.57591271
0.58845335
0.59199023
0.55510741
0.63346326
0.66088367
0.6112597
0.62258917
0.60851675
0.55709958
0.68542081
0.59559739
0.64149356
0.57115716
0.57934046
0.62259549
""
0.57922173
""
0.5052985
""
0.54185659
""
0.59466541
0.54909468
0.56724632
0.55406594
0.60694534
0.51447934
0.56559598
0.6073525
0.60449523
0.57443929
0.61812115
0.59536684
0.61181468
0.57060415
""
0.55996764
0.67516679
0.57612485
0.62603956
0.5687716
0.60719448
0.60589916
0.57282472
0.56266594
0.58490813
0.63418996
0.59311509
0.64875829
0.62794381
0.60412276
0.61598825
0.60356873
0.58854073
0.5767585
0.57469594
""
0.50340283
0.58980596
0.63590419
0.56000847
0.61323637
0.59305376
""
""
0.62498873
0.63107842
0.5646711
0.59040284
0.61972398
0.61790115
""
""
""
""
0.59328306
0.66122752
0.61532182
0.63544834
0.57637459
0.56821966
0.62958401
0.63828135
0.54843122
0.60749662
0.64281684
0.60144889
0.59127641
0.62691575
0.56509531
0.61359364
0.58105302
0.61063272
0.63903421
0.58635396
0.57736802
0.59290057
0.57924676
0.61959714
0.59287596
0.57318091
0.61374128
0.53374457
0.62544179
0.63837177
0.60746223
0.62287003
0.61203235
0.58265913
0.64011925
0.60115975
0.59705913
0.65934455
0.58866614
0.58653581
0.59553462
0.57606936
0.59692258
0.59715581
0.58965743
0.57056487
0.6195454
""
0.4843702
0.63261765
0.58766669
0.56669366
0.61308354
0.55726516
0.5762198
0.59470338
0.49502763
0.52616805
0.53673238
0.53748471
0.48522961
0.62917459
0.54932606
0.65097409
0.52108783
0.54214555
0.52296531
0.52153003
""
0.61063141
""
""
0.59576577
0.50100529
""
""
0.49763536
0.48732337
""
0.67083657
""
""
""
""
""
""
0.60532051
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53747773
""
0.60774857
0.52049947
""
""
""
""
0.48979411
0.58093315
0.54569381
0.56650901
0.5928992
