kfr_imm_other_pooled_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49114597
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58573055
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49091059
""
""
""
""
0.49309051
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54718733
""
""
""
""
""
0.54947865
""
""
0.52604949
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62840724
""
""
""
""
""
""
""
""
""
""
""
0.38156408
""
""
""
0.61894107
""
""
0.48870137
""
""
0.59539151
""
0.56196916
0.53713363
""
""
""
""
0.58310735
0.54072469
""
""
0.57293725
""
0.58436257
""
""
0.49903998
""
""
0.56957614
0.52642316
""
0.56579572
0.59220362
""
0.55585563
0.54141796
""
0.56652308
0.5271892
0.57461864
0.5243091
0.59159648
0.57522935
0.58266592
0.63344914
0.52826214
""
""
""
0.557136
0.55647951
0.54960883
0.58105737
""
""
0.57381654
""
0.58384645
0.53751618
0.50196338
0.55352068
""
0.53583193
""
""
""
0.60019022
""
""
""
""
""
""
""
""
""
0.41928971
""
0.54099464
""
""
0.496811
""
""
""
""
""
""
""
""
0.61817998
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57413828
0.6280883
""
""
0.5605945
0.41585976
""
""
0.47691202
0.61314726
""
0.55733359
0.62669545
""
0.43267307
""
0.54284823
0.47962618
""
""
""
0.55393851
0.45260322
""
""
""
0.5378657
0.48474941
""
""
""
""
""
""
""
""
""
""
""
0.54266101
""
""
""
""
""
""
0.47492841
""
""
""
""
""
""
""
0.46797928
""
""
0.55762583
""
0.48672372
0.41792545
0.51525456
0.44438776
0.47449905
0.54382551
""
""
0.6312505
0.51587069
0.53105319
0.51066965
""
""
""
""
0.50010902
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49509797
""
0.53648347
""
""
0.6165213
""
""
""
""
""
""
""
0.52316523
""
""
""
""
""
""
""
""
""
""
""
0.73017418
""
""
""
0.56746095
""
""
""
""
""
""
0.5997864
""
""
""
""
""
""
""
""
0.58686483
""
""
""
""
""
""
""
""
""
""
""
""
0.5287956
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47990283
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5187245
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52482301
0.54407793
0.44761932
0.54198265
0.49889365
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
