coll_white_male_p1
0.051088147
0.039515238
0.035790388
0.058455091
0.10393689
-0.0053496705
0.053122886
-0.014657833
-0.013592589
0.064084396
-0.0084368614
0.063944392
0.094569974
0.016489688
0.05885927
0.12554106
0.090105109
0.10357455
0.10971864
0.061133984
0.099611074
0.037372548
0.079482533
0.096124165
0.13186769
0.011941449
0.045014221
0.078621238
0.08675468
0.051540427
0.049515225
0.090479329
0.11049553
0.1046858
0.07802929
0.033014454
0.076954752
0.15770148
0.010982604
0.37907445
0.1375625
0.024864819
0.077762455
0.026618857
0.068517275
0.14076331
0.14799808
0.046044372
0.11673488
0.088755786
0.040382836
0.067030981
0.12757427
-0.0070656706
0.09882234
0.066044584
0.025272291
0.09038458
0.049936667
0.087491177
0.11141853
0.06348379
0.11032708
0.060474277
0.090567879
0.04723376
0.086889215
0.075279482
0.086808495
-0.0099464394
0.10372691
0.12340277
0.14722055
0.010554208
0.031990495
-0.0091470033
-0.0036775568
0.016370377
0.066772565
0.081289463
-0.032732073
0.085262671
0.00035270653
0.01990936
0.082389042
0.0021577035
0.030075485
0.031771731
0.07267186
0.025822004
0.07006944
0.024903448
0.04864224
0.070588239
0.020573486
0.029258873
0.048568863
0.032650661
0.082779922
0.040430214
0.10827333
0.16922483
0.1381385
0.11255404
0.087350763
0.11837173
0.11561485
0.047050137
-0.010767799
0.044547901
0.09878511
0.0029980657
0.1112193
0.062439203
0.048752137
0.074893825
0.072730534
0.067307636
0.061945695
-0.0029681385
0.0094866408
0.062187005
0.13393223
0.048854213
0.089567706
0.12573706
0.079116352
0.04111778
0.035853829
0.0080227274
0.12791792
0.036881484
0.14265989
0.077000797
0.029940087
0.017079813
0.039353915
0.076984495
0.04758453
0.14023419
0.078725502
0.0058259978
-0.016068732
0.012558863
0.033203058
0.15124594
0.066903524
0.027039083
0.089427479
0.11106388
0.025062
0.076030068
0.01827557
0.069612853
0.07720533
0.087039262
0.11081276
0.071029872
0.089468375
0.12130343
0.025256217
0.048690367
0.0087199528
0.093331069
0.083115935
0.19353701
0.10515478
0.12125991
0.10489948
0.071847066
0.092478506
0.092015319
0.0047613336
0.063388035
0.030616378
0.059986968
0.042858917
0.068094112
0.05759266
0.10216986
0.044554871
0.035541192
0.047168076
0.063987106
0.026232976
0.072889052
0.046476021
0.054833159
0.095279023
0.052568439
0.02308646
-0.012968727
0.086082697
0.051255379
-0.019078776
0.015815293
0.052027971
0.09931878
0.064789481
0.066306651
0.06210003
0.033753391
0.097709998
0.084438935
0.057561826
0.077745974
0.057344351
-0.0023556727
0.063489959
0.020138033
0.033429343
0.038685214
0.068089239
-0.0035281349
0.11951176
0.064928196
0.12584044
0.1356591
0.051742036
0.032393057
0.0477488
0.11014609
0.014001434
0.047419589
0.089460164
0.032874055
0.086475089
0.085288316
0.15609059
0.09586677
0.069868192
0.041016106
0.098632544
0.1138901
0.10183413
0.071359746
0.027234109
0.086208597
0.041243874
0.087444402
0.02064668
0.036757689
0.075948797
0.032648735
0.076272696
0.037862327
0.092807174
0.11571305
0.061837297
0.12913559
0.15248774
0.077076793
0.051199663
0.064804852
0.059513286
0.07346306
0.0070796637
0.1464645
0.077291861
0.15044074
0.033913609
0.1341037
0.074287772
0.039346144
0.15536352
0.31928313
0.18653007
0.25731474
0.1861534
0.045520458
0.071176
0.099508904
0.076324582
0.079419903
0.056226719
0.051749565
0.13119942
0.095961072
0.1645066
0.14706334
0.13066299
0.058208924
""
0.21140784
0.16107763
0.052338786
0.12914401
0.17620878
0.1297978
0.055991389
0.11500069
0.065530606
0.029605279
0.019535193
0.080073036
0.05602514
0.128819
0.069320619
0.13309571
0.067406155
0.095080897
0.036063999
0.06040683
0.084056474
0.087643117
0.18792912
0.12461121
0.074004486
0.096173614
0.11275399
0.15637183
0.094898649
0.088437386
0.060908362
0.042925723
0.070104025
0.036001392
0.061767504
0.065815628
0.05843509
0.040086444
0.075274117
0.17059058
0.017313946
0.068427756
0.089317143
0.092849083
0.1085406
0.12611651
0.13438442
0.13109642
0.07462839
0.049697313
0.095016696
0.088375948
0.1935091
0.062699035
0.01613513
0.0078917816
0.10743676
0.027337328
0.043153241
0.075868458
0.065730274
0.060092054
0.028176963
0.063854061
0.014708224
0.012991582
0.034579352
0.04172273
0.051757563
0.051103115
0.17837025
0.089267641
0.075554825
0.12685999
0.059305459
0.025860529
0.068937726
0.021778189
0.049148206
0.081223406
-0.1598659
0.080435045
0.049429007
0.049354859
0.06625025
-0.0186237
0.0028361538
0.021947041
0.1048466
0.13949683
0.34216806
0.2052893
-0.029652165
0.1784658
0.044415083
