hours_wk_asian_pooled_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.806931
""
""
""
""
""
""
""
37.794556
""
""
""
35.312019
""
35.634464
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.550941
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.349491
""
""
34.561314
""
""
""
26.848234
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.318726
""
""
""
""
""
37.229004
""
""
""
""
""
""
""
""
""
33.796452
""
""
36.901066
""
""
34.114834
""
""
29.976067
""
""
""
""
32.472073
38.748112
""
""
33.155884
""
33.027763
""
""
30.059937
""
""
33.276104
30.462292
""
33.215015
31.969254
""
32.731056
32.523304
""
32.542404
33.372292
34.455608
32.389526
31.612095
34.969257
34.517868
34.070004
31.926611
""
""
""
32.339481
32.671143
31.774353
26.159376
""
""
33.989925
""
32.618149
34.349003
35.655556
33.823387
""
36.258392
""
""
""
35.967831
""
""
""
""
""
""
""
""
""
36.38055
""
24.435125
""
""
33.707043
""
""
""
""
""
""
""
""
37.233131
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.420639
37.962654
""
""
35.076374
33.875088
""
""
""
37.697529
""
30.765543
41.062298
""
28.103577
""
33.927166
36.977894
""
""
""
37.205902
""
""
""
""
33.024956
37.278313
""
""
""
""
""
""
""
""
""
""
""
34.195648
""
""
""
""
""
""
36.031712
""
""
""
""
""
""
""
33.292694
""
""
40.351894
""
33.626518
31.262278
35.255302
33.270981
34.580551
35.123363
""
""
""
""
""
38.089577
""
""
""
""
37.209709
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.774162
""
37.401016
""
""
36.566093
""
""
""
""
""
""
""
33.871674
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.830505
""
""
""
""
""
""
35.859707
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
44.469288
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.213825
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.624203
34.718708
35.243729
31.054588
27.725964
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.53046
""
""
""
""
""
34.60976
""
""
""
""
""
34.894318
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.654179
""
""
""
34.370148
""
""
""
""
""
""
33.595791
""
""
""
""
""
""
""
""
