has_dad_hisp_pooled_p50
""
""
""
0.86244237
0.89025503
""
""
""
0.65630877
""
""
""
""
""
""
""
""
""
""
""
0.79101199
0.70188725
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.98065096
1.0968429
1.056971
1.026078
""
0.96857494
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.92961544
""
""
0.75104719
0.84132159
""
""
""
""
""
""
0.83107883
0.88095528
""
""
""
0.86469501
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.9361825
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.97320604
0.90387195
0.86138332
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.93262476
""
""
""
""
""
""
0.91542274
0.94956309
0.9595232
0.98171717
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0122277
""
""
""
1.0029593
""
""
""
""
""
0.99712044
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.94649071
""
0.81738645
1.0987952
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.85459429
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.88188905
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37058994
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.072685
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.80435061
""
""
0.89364499
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.98639816
""
""
""
""
""
""
""
""
""
""
""
""
0.95410568
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.86730343
""
""
""
""
""
""
""
""
""
0.89478874
1.0217963
""
""
""
""
""
0.62800968
""
0.89410913
""
""
""
1.0187643
""
""
""
""
""
""
""
""
""
""
""
""
0.82353139
""
""
""
""
""
