kfr_asian_male_p75_se
0.029988265
0.062046845
""
0.019403826
0.027793154
""
0.017205961
""
""
0.027579034
0.031223264
0.010539696
""
0.042835623
0.029095797
""
""
0.035015948
""
""
0.030644942
0.02411847
0.036061771
0.067724183
0.0096653812
""
0.051166594
0.026098959
0.0081396839
0.10666842
0.082210608
0.04687934
0.012339926
0.013848512
0.065416001
0.024243791
""
0.085196696
""
""
0.026093805
""
""
""
""
0.083805315
0.012108204
0.037507765
0.019383071
0.045570992
0.031723421
0.03039773
0.060846888
""
""
0.031819627
""
""
""
0.05358924
0.08700987
0.021790434
""
""
""
0.060943164
""
""
""
""
0.068269618
""
0.065098137
0.053267181
""
""
0.063073985
0.114949
""
0.016495464
0.06537763
0.058306009
""
0.0655609
0.013981305
0.051338837
0.073713928
0.030300857
0.020127231
0.074308001
0.073718086
""
0.097585268
0.020570414
""
""
0.064449914
0.042461988
0.0091409488
0.019581929
0.022148723
0.0081299813
0.011912205
0.022699861
0.017154023
0.0090897912
0.023813309
0.0092463363
0.055438671
0.032933474
0.024033751
0.045722079
0.0183609
""
0.01898017
0.021518776
0.01461461
""
""
0.074755341
0.048452448
0.071823664
0.098014064
0.056600951
0.086750515
0.024893785
0.02475642
0.079794601
0.077189341
0.061607696
0.0066602505
0.077799797
0.030906199
0.1080489
0.037819967
0.076993935
0.030630814
0.031016927
0.081714965
0.039318819
0.026712054
0.040539369
""
""
0.049505375
""
0.044954773
0.062203553
0.073805623
0.064709723
""
0.018909615
0.043905195
""
0.01619887
0.0307681
""
0.026643872
""
0.047622323
""
""
0.026129581
0.006346331
""
0.003005024
0.060582813
0.071765214
""
0.035049591
0.005130853
0.018324377
0.06067935
0.023234749
0.074975841
""
0.02268648
0.012578314
0.07058087
0.060794331
""
0.10861333
0.013933106
0.077515319
0.061194275
0.01060351
""
0.060141314
0.022776265
""
""
0.032960314
0.017999912
""
""
0.057844441
0.044280723
0.042746883
0.018228054
0.072028838
0.019800782
0.027003499
0.051847689
0.050099578
0.030363282
0.022895372
0.011385207
0.036411587
0.03870254
0.02760336
0.039428163
0.035773538
""
""
0.018219797
0.028094266
0.02748443
0.0084924018
0.055293273
0.064848714
0.078472629
0.052691292
0.064029329
0.051245537
0.010444853
0.033781804
0.030079229
0.034834687
0.010014256
0.024055837
0.023510272
0.025632994
""
0.034798991
""
0.058085661
""
0.029626554
""
0.06941586
0.037283327
0.056425542
0.04902124
0.026224073
0.05644092
0.044664409
0.032951787
0.013375927
0.04939115
0.024428621
0.0089709507
0.026136976
0.045297895
""
0.039086834
0.056017589
0.085742936
0.01239961
0.052768596
0.018437553
0.044131078
0.014103997
0.0132848
0.012305197
0.011942284
0.0025895648
0.0075704036
0.0022994522
0.0043288521
0.014130994
0.021483241
0.057163477
""
0.040590193
""
0.09536346
0.025723612
0.032470532
""
0.03914069
0.010823538
""
""
0.0041872989
0.013791546
0.052159216
0.020204391
0.0057595535
0.052235402
""
""
""
""
0.074448131
""
""
""
0.04856614
0.04816946
0.033564795
0.0057530478
""
0.061699767
0.026456552
0.056906652
0.079995699
""
0.046026658
0.028152376
""
0.030938048
0.028928967
0.0489236
0.023932839
0.019336561
0.033069123
""
0.023516979
0.032044977
0.033588856
0.049023826
0.017309677
0.047339883
0.075702198
0.066278495
0.028191527
0.020984879
0.051170986
0.045645647
0.024381008
""
0.021435976
0.019764122
0.010056831
0.042059701
0.0028121455
0.018283635
0.041402165
0.071835324
0.0092250668
""
""
0.024880745
0.030068114
0.055282839
""
""
""
""
""
0.055363469
0.063616358
0.070141226
""
0.050744127
0.04149517
""
0.04953314
""
0.07396058
0.080172747
""
0.031916983
""
""
""
""
""
""
""
""
""
0.063997142
""
""
""
""
""
""
0.052308388
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037476372
""
""
""
""
""
""
0.07592535
""
""
0.057771612
0.039747633
""
""
""
0.061822735
""
""
""
""
""
""
""
""
""
""
""
""
""
0.076871946
0.063290171
0.063999191
0.048332244
0.063152231
0.083858609
0.061514534
0.058655586
0.014185837
""
""
""
0.053073455
""
""
""
""
0.073720254
0.055867121
""
""
""
""
0.074250832
""
0.048704483
0.037570734
""
0.023615012
""
""
0.016062031
""
""
""
""
""
""
0.015574855
""
""
0.059338208
""
""
""
""
""
""
""
""
""
""
""
""
0.062986076
""
""
0.022614244
0.0073959571
""
""
0.061931469
""
0.071700029
""
""
""
""
""
""
0.038615979
""
""
0.038981494
0.030553399
0.016096849
0.070100874
0.074148372
""
0.08318723
0.040543292
0.049509406
0.0098470477
0.050164297
0.066163234
""
""
0.027769802
""
0.037564561
0.082532167
0.038031172
""
0.080936179
0.028686699
0.05251462
0.029229209
0.05463266
0.015571817
""
""
0.072994784
0.020228611
0.063027963
""
""
""
0.061360255
""
""
0.026955884
0.061336864
""
0.026132267
""
""
""
""
""
0.036140747
""
""
0.051769409
""
""
0.10887016
0.032956507
""
""
0.0097227357
""
0.012118986
""
""
""
0.029019702
""
""
""
""
""
0.1008593
0.020664128
0.021605384
0.030696301
0.0194152
0.00330142
0.021660803
0.047721978
0.12001371
0.050214875
""
""
""
""
""
""
""
""
0.037338059
""
""
0.029528545
""
""
""
""
""
0.034492489
0.08921437
0.023382328
0.0084075322
0.0049311547
0.053586796
0.030433804
0.047584079
0.051296227
0.041376978
0.06817355
""
0.15454933
""
""
0.011230825
""
0.050503552
0.070257463
""
""
0.015325888
""
""
""
""
""
0.059932467
0.04160516
0.079340458
0.06442374
""
""
""
0.035063807
""
""
0.055169564
""
""
""
""
""
""
""
""
0.05739598
""
""
""
""
""
""
""
0.060453251
0.061128505
""
""
0.058294222
""
0.0034278389
0.017454367
0.0095846802
""
0.041112944
""
""
""
0.017583972
""
0.0067695803
""
0.014213488
0.041257739
""
0.075864449
0.042217176
""
0.06884297
0.012249619
0.059116125
""
0.022382807
0.057683516
""
0.050142806
""
""
""
""
0.031111034
0.01056249
0.03488677
0.032941196
""
""
""
""
""
""
0.060085066
""
""
0.04220888
0.049424902
0.035892453
0.068956517
0.049690068
0.012645235
0.014334849
0.0083040455
0.019064076
0.0044357576
0.0026765643
0.071080416
""
""
0.014973348
0.013916076
0.0019498356
0.0066831764
""
""
0.003627711
0.032867622
0.013095294
0.0015867094
0.066562086
0.041292462
0.067906447
0.055422656
0.023261158
""
0.031433046
0.0062850369
0.081675217
0.015408197
0.06897343
0.040876441
0.019480946
""
""
0.057410073
""
""
""
0.036543068
0.054450136
0.0038383508
