kfr_stycz_black_male_mean
0.287292
0.28718483
0.28530809
0.26380539
""
0.26830402
0.29347146
0.2883378
0.29796579
0.22416519
0.32209137
0.32740244
0.33843067
0.32044613
0.43916136
0.2468757
0.29441464
0.25549746
0.26763627
0.26329693
0.32963479
0.38708511
0.26602057
0.26672232
0.29901734
0.30121675
0.28847268
0.28450862
0.32179561
0.28853169
0.25960526
0.28696334
0.30978104
0.28122407
0.26180568
0.33191487
0.30705923
0.27306613
0.30430859
0.37389362
0.30589855
0.30911711
0.28427154
0.25738546
0.31041253
0.31125984
""
0.32466933
0.28783488
0.29955897
0.28277844
0.30566472
0.26981136
0.28314197
0.27955344
0.26881438
0.27996889
0.27901292
0.37922475
0.28787437
0.3097038
0.29797378
0.28816134
0.29933986
0.37316197
0.30569044
""
""
""
0.33355582
""
""
""
""
0.3136735
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34348357
0.28615922
""
""
""
""
0.3313843
0.31594881
""
0.30125344
0.30595228
""
0.27816665
0.41925478
0.29265395
0.25350624
""
0.52505791
""
0.26937255
""
""
0.25718603
0.30166966
""
""
0.23126483
0.28314435
0.36821225
0.28633898
0.36829406
0.25873753
0.2917923
0.27089918
0.26512179
0.26485366
0.35724309
""
""
0.25133201
""
""
0.24576107
0.24214183
0.29155794
0.25267607
""
0.2880812
0.28258583
""
0.28101775
""
0.25082469
0.3205151
0.3548905
""
0.30825087
""
""
0.28084764
0.26387414
0.34343597
""
0.30128053
""
0.29362679
""
0.22545104
""
0.27674532
""
0.34902036
""
0.29050553
""
0.27533633
0.26058123
""
""
0.27211115
""
""
""
0.25707492
""
0.30407259
0.26703778
0.20881298
""
0.3444905
""
""
0.29468897
""
""
0.3635506
""
0.38171807
0.30789551
""
0.37792391
0.31204832
""
0.33524022
0.3237716
""
""
0.32241759
0.33974519
0.39170703
""
0.40206882
0.28936985
""
""
0.32159135
0.50148004
""
0.40341482
0.41489473
""
0.34777972
0.32011595
""
0.34528589
0.34240174
0.36412019
0.3126173
0.35372147
0.38933298
0.36910293
0.40647167
0.36495683
0.47467855
""
""
0.36859816
0.35769439
0.31798351
0.30226475
""
""
0.332872
""
0.41945755
0.3635962
0.31160572
0.35488808
""
0.37221932
""
""
""
0.40691257
0.45414674
""
""
""
""
""
""
""
""
0.33353862
""
0.42051446
""
""
0.31555387
""
""
""
""
""
""
""
""
0.42326787
""
""
""
""
0.43710253
""
""
""
0.4345631
""
""
""
""
""
""
""
""
""
""
""
0.33386031
""
""
""
""
""
""
""
""
""
""
0.46879658
""
0.3637819
0.36061388
0.46546572
0.41165966
0.33960828
0.36001116
0.47736967
0.37736258
0.30360433
0.32756481
0.30930856
0.34382957
0.25517952
0.29933918
0.27411345
0.2841948
0.2755743
0.31555301
0.26639274
0.32905129
0.31325948
0.33615875
0.32973653
0.24044405
0.26157075
""
0.29086885
0.27033043
0.30254278
0.27657583
0.25734803
""
""
0.24982455
0.2511301
0.34347054
0.26162043
0.29030472
0.26302421
0.28970098
""
0.23630388
0.2822296
0.28075486
""
0.27179381
0.28141207
0.27280557
0.24534266
0.27184206
0.25386822
0.26639193
0.27157611
0.28781086
0.30589932
0.3323167
0.28870201
0.29828164
0.27316409
0.29354459
0.32259032
0.3040705
0.3489536
0.26047572
0.2740204
0.26575515
0.29863977
0.288313
0.279064
0.25498429
0.30970171
0.28589588
0.3028056
0.25260097
0.26392171
0.26066589
0.27096769
0.29626393
0.32217696
0.26352888
""
0.24610087
0.21439563
0.24652177
""
0.29265341
0.31043553
0.2976692
0.30480921
0.26826528
0.25813362
""
0.28234157
0.34083262
0.25833499
0.28428555
0.3006998
""
0.34777427
0.27239436
0.30067059
0.42165092
0.28061613
0.29025295
0.31726483
0.32489926
0.37851858
0.28167072
0.19911681
0.30815378
0.20935597
0.3327719
0.26954338
0.21896315
0.3093878
0.27191088
0.29696441
0.29895598
0.24009277
""
""
0.26650518
0.31660652
0.26994342
0.29534698
0.2530576
0.32512864
0.26703072
""
0.30789089
0.28055951
0.25875881
0.26734161
""
0.38233286
0.25324008
0.48822907
0.34075099
0.30026624
""
""
0.29804143
0.25235003
0.23713993
0.27150103
0.35604683
0.2833828
0.30723929
0.29521498
0.29471526
0.34383228
0.27830133
0.29680887
0.33168629
0.3112388
0.22470209
0.34966749
0.27345675
0.25259912
0.27551055
0.31874022
0.26499441
0.33587983
0.30453694
0.26699579
0.27758366
0.33320639
0.30752006
0.24971871
0.30667588
0.25968885
""
0.2959289
0.2840358
0.26026934
0.32642785
0.32554424
0.26797286
0.34646335
0.25440273
0.30004013
0.28115991
0.27136537
""
0.27861425
0.31004417
0.32526374
0.28281111
0.31721708
0.2914333
""
0.25161013
0.29721639
0.25092977
0.25367105
0.29172966
0.32019913
""
0.27553049
0.2881262
0.32214594
""
0.28127578
0.30003339
0.25870436
0.28034848
0.22930551
0.2513738
0.32567331
0.24073522
0.29633331
0.251802
0.29091957
0.24811876
0.25332874
0.23006022
0.25676951
""
0.23048304
0.27749503
0.22301941
0.31000724
""
0.29314739
0.31829798
0.28985992
0.25593808
0.31294891
0.27169323
0.27846146
0.23323147
""
""
0.34018412
0.23179799
0.25059086
0.30118245
0.29022464
0.3087495
0.3999435
""
""
0.3545464
""
""
""
""
""
""
""
""
""
""
""
""
0.416188
""
""
""
""
""
0.30133832
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.29222086
0.27190492
""
0.30121526
""
""
""
""
""
0.28614923
