kir_stycz_hisp_male_p50
0.48924148
0.42698586
""
""
0.51139283
""
""
0.547804
""
""
0.67516822
""
""
""
""
0.43749976
0.62379295
""
""
""
""
0.46630248
0.4334282
""
0.38135642
0.33594888
""
0.3180823
""
0.511998
""
""
""
""
0.371943
""
0.47432593
""
0.3626329
""
0.43077657
0.38842764
""
""
0.4603726
""
""
0.32486311
0.51647562
""
0.45574552
0.46635291
""
""
""
""
0.50688332
0.42538583
0.59651417
""
""
""
0.43590617
""
""
""
""
""
""
0.53691524
""
""
""
""
0.55865663
""
""
0.49238038
0.62163186
""
""
""
""
0.56376916
""
""
""
""
""
""
""
""
""
""
""
""
0.45411363
0.53031349
0.54488897
0.52728754
0.61163908
0.59185088
0.4066458
0.5106594
0.47697723
0.46642095
0.49181223
0.52850819
0.51693964
0.46209729
0.49772999
""
""
""
0.52290875
""
""
""
0.40628874
""
""
""
""
""
""
""
0.4330864
0.45836601
0.56011772
""
""
""
""
0.47203308
""
""
0.44250065
""
0.53510439
0.59703481
""
""
0.521258
""
""
0.44060311
0.50711489
""
""
""
""
""
""
0.3815372
""
""
0.47712934
0.49823993
""
""
""
""
""
""
""
""
""
""
0.47045133
""
0.50755715
""
""
0.49547133
""
""
0.47745764
0.53944463
""
""
0.39027786
""
0.52318043
0.65348411
""
0.66720164
0.5649147
""
0.52309328
0.47019738
0.49741769
0.51562423
0.56124288
0.43024853
0.50137597
0.49838299
0.51583087
0.51275235
0.54233474
0.38076109
0.57126153
0.5173533
0.45883116
0.49031654
0.54758382
0.5329929
0.57004046
0.42933586
0.46698985
0.50654233
0.42586443
""
0.55398369
0.57323676
0.51831418
0.54577416
0.53055531
0.35080409
0.52843857
0.50860763
0.54651314
0.53288257
0.53581768
0.57378364
0.52448463
0.51280391
0.59076822
0.51545763
0.55250371
0.54692447
0.48634478
""
0.44212165
0.57679892
0.53921509
0.51049107
0.51306343
0.46720845
""
0.51961809
0.46050191
0.54275459
0.53632271
0.51582921
0.5428791
0.43038934
0.53700733
0.62898564
""
0.4548513
0.51589411
0.56854641
0.4217723
""
""
0.46975872
0.3255426
0.6122731
""
0.51898736
0.51572287
""
0.55543435
0.56420147
0.63990831
0.4836466
0.47316909
0.52572709
""
""
""
""
0.42786759
""
0.53107506
""
""
0.5109961
0.49152592
0.51585507
0.48882765
""
0.53894842
0.50134742
""
0.62184113
0.56277639
0.48479477
0.54619831
0.52511793
""
0.70317376
0.54771721
""
0.47878319
0.46001858
""
0.4625476
""
0.39540419
""
""
""
""
0.38952547
""
0.54811817
0.50702339
0.54319191
0.5043785
0.50480622
0.50884336
0.51843697
0.47156268
0.53434992
0.5027681
0.49629322
0.50825357
0.52831173
0.56115186
0.44159114
""
0.46419978
""
0.45235887
0.52979428
""
0.43750897
0.45980287
0.49980584
0.53310043
0.37187952
0.55000681
""
0.48187658
0.46102974
0.49258077
""
0.46920261
""
0.71621037
""
""
0.45481238
0.58364671
0.49164826
0.4997994
0.50704205
""
0.46546036
0.41392583
""
""
0.49106228
0.49877754
0.41598535
0.54375052
""
""
0.49726164
0.48296216
0.51070392
0.56175619
0.54814368
0.47179085
0.50103873
0.54687101
0.49443376
0.49535972
0.51251638
0.47768009
0.49375239
0.50040483
0.40305507
0.50371021
0.49590194
0.47879198
0.46001038
0.50452262
0.55698305
0.41680679
""
""
0.48402467
""
0.50319552
""
""
""
""
""
""
""
0.54233158
0.50033063
""
""
0.45515203
""
""
""
0.52144599
""
""
""
""
0.42764699
""
0.51707774
0.36430934
""
0.46782473
0.52508205
""
0.51629943
0.43879682
""
0.51425683
""
0.5313797
0.61207867
0.50136888
0.52387094
""
0.54168206
""
""
""
""
""
0.49563846
""
""
0.43152252
0.54112154
""
""
0.70980066
""
""
""
""
0.53261745
0.49189416
0.5516361
""
0.5339995
0.36340648
""
0.48788694
0.5012691
""
""
0.51665223
0.4068217
0.50170654
""
""
0.46871543
""
""
0.50642747
0.44611886
""
0.44464576
""
""
""
""
""
""
""
""
""
""
0.50993478
""
""
0.44939286
0.43037671
""
""
""
""
""
""
""
""
""
""
""
0.42693001
0.4529531
0.45225489
0.48618624
""
0.54088587
0.50831759
""
""
""
0.50775868
""
""
""
""
""
0.4648743
0.56628263
""
""
""
0.56862688
""
""
0.53867227
""
""
""
""
""
""
""
0.47013396
0.27762437
""
""
0.33581814
""
""
""
""
0.41041604
0.51441467
0.49506637
""
""
""
""
""
""
0.5157547
""
""
""
""
0.48430538
0.5449267
0.51630574
0.51472461
0.48909339
""
0.47597551
""
""
0.52880776
""
""
0.53144419
0.50838298
""
""
""
0.49848598
""
0.49784702
""
""
""
0.43017468
0.60347688
0.41329205
0.58030778
0.53473169
""
0.48819941
0.41038147
0.43892568
""
""
""
0.91480052
0.50004077
0.59653342
0.508362
""
0.54179353
0.5225265
0.63980085
""
""
0.54971504
""
0.53307498
""
""
""
0.56198823
""
0.62164116
""
""
0.5196678
0.50009698
""
""
""
""
0.40472695
0.56506866
""
""
0.54832762
""
0.55640656
0.57001442
""
""
""
""
""
""
""
""
""
0.6209411
""
""
""
""
0.54660642
0.45403177
0.4858897
""
""
""
""
""
0.54215252
0.56394827
0.56545824
0.48683965
0.54179811
0.55706912
""
0.51681793
0.54765469
""
""
0.5512771
0.44244173
0.44399711
""
0.46133608
""
""
""
""
""
""
""
""
""
""
0.54379481
0.5152815
""
""
""
""
""
""
""
""
0.53206819
0.4836565
""
0.53630918
""
""
""
""
0.53670269
0.552903
""
0.48800674
""
0.4944298
""
""
""
0.51946849
0.56599945
0.33688298
0.49905679
0.45835653
0.51274967
0.49323332
0.37330574
""
""
0.54241395
""
""
0.55459332
0.48657849
""
0.54871428
""
0.47931871
0.47093251
""
0.50281215
0.39759561
0.55580604
0.54846549
""
0.46042511
""
""
""
""
0.48942575
""
0.55021411
0.50061357
""
0.45364705
""
0.44296637
""
0.39986855
0.60730088
""
""
""
0.54249495
""
0.56450117
0.61012733
0.56186807
0.52203929
0.6194582
0.49943092
0.48989633
0.57716298
""
0.42764252
0.39529282
""
0.42618039
0.49939501
0.57865781
""
""
""
""
""
""
0.56361037
""
""
""
""
""
""
0.48138937
""
0.37096739
""
0.50628781
""
""
""
0.51963145
""
""
0.48899993
""
0.42226243
""
""
0.56513888
""
0.57122672
0.55145997
0.42187807
""
""
""
""
""
""
""
0.433465
""
""
""
0.57740688
""
""
""
""
""
0.46068555
""
""
""
""
""
0.50637561
0.62732464
0.52076823
""
""
""
0.58845615
""
