somecoll_other_female_p25
0.66186535
""
""
0.62617344
0.5216375
""
0.53882521
""
""
""
""
0.56817973
""
""
0.9259066
""
""
""
""
""
0.73913473
0.67473602
0.77700031
""
0.67397511
""
0.72318423
0.6806531
0.64074659
""
""
""
0.65484411
0.80926186
""
0.6833353
""
""
""
""
0.74519813
""
""
""
""
""
0.70186269
""
0.54385763
""
0.42243442
0.59798479
""
""
""
0.4373962
""
""
""
""
""
0.63535976
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69298917
""
""
""
""
0.70492321
""
""
0.7024827
0.78236097
0.45967367
""
""
""
0.65024078
""
""
""
0.44291568
0.6179809
0.49666432
0.57975674
0.7267192
0.59248209
0.61610895
0.73783553
0.65295774
0.59741503
0.54500848
""
0.33279702
0.64833444
""
0.58155143
""
0.54206687
0.6636681
0.68342954
""
""
""
0.50030231
""
""
0.77038985
""
0.87408847
0.84377021
""
""
""
0.65488917
""
""
""
""
""
0.65815401
0.71011311
""
""
""
0.4645814
""
""
""
""
0.70069551
""
""
""
""
0.60774672
""
""
0.71279258
0.59195811
""
0.7188279
""
""
""
""
0.67683762
0.61787176
""
0.67457408
""
""
""
0.5953626
0.66550636
0.87521225
""
0.70203489
""
""
0.83064091
0.57872468
""
""
""
""
0.66549873
""
""
0.69148189
""
""
0.74657381
""
""
0.65264499
0.74531412
""
""
""
""
0.29846644
0.69027179
""
0.43813783
0.29647896
""
""
0.48784414
0.36693364
0.64064848
""
""
0.72474331
0.74374491
0.70376819
""
""
0.49250224
0.64702767
0.59674352
0.7143625
""
""
""
""
0.82125425
""
0.68546844
0.69516939
0.41153511
0.51687926
0.68746787
0.57297373
0.60295385
0.51736784
""
""
""
""
""
0.61064309
""
""
""
""
""
0.74373281
""
""
0.89931893
0.60932755
""
0.41058293
0.64864284
0.63032573
""
""
0.71918523
""
""
0.63001251
""
0.60773134
""
0.48580468
0.63827169
0.6026696
0.61576819
0.71877575
0.52828598
0.72978753
0.63269973
0.46564689
0.58106929
""
""
0.62200022
""
""
0.54188299
0.64618516
""
0.72275472
0.64451206
""
""
0.71105587
0.77646631
""
0.60115671
0.68307817
""
""
""
""
""
""
""
""
""
""
""
0.77683651
0.64548236
""
0.7617712
0.75978547
""
""
""
""
0.61043209
""
""
0.35354489
""
""
0.92465186
0.66438931
""
0.53686714
0.68002117
0.85293138
""
0.60800922
""
""
""
1.024133
0.42699066
""
""
0.53005004
""
0.54649097
0.36268294
0.58371198
""
0.69084108
0.69660974
0.48175564
""
0.69150943
""
""
0.58383667
0.58708137
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.70413321
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.80421859
""
""
""
""
""
""
0.65784693
""
""
""
0.98952407
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63743454
""
""
""
0.59767473
""
""
""
""
""
0.22505951
""
""
""
""
""
""
""
""
""
0.78970134
""
""
0.64708477
""
""
""
""
""
""
0.72867829
""
""
0.91627187
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64915138
0.67456001
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59073424
0.50277132
0.69022167
""
""
""
""
0.6652205
0.62889105
0.69109613
0.24576436
""
""
""
0.47925699
""
0.63118237
""
0.65986162
""
""
0.60047609
0.51901835
0.47158629
0.7658878
0.61304188
0.70739073
""
0.74425822
0.71163756
""
""
""
""
""
""
""
0.41362685
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7059145
""
0.59449399
""
""
""
""
""
""
""
""
""
""
""
0.56517011
""
0.60053468
0.73177004
0.777174
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.80037808
""
0.78631175
0.63870239
0.67670012
""
0.51906782
0.59125376
0.59469163
0.62464261
""
""
0.50659257
""
0.5578841
0.63366115
0.55085623
0.5172568
""
0.60491335
""
0.61846185
""
""
""
""
""
""
0.37591612
""
""
""
""
""
0.36252362
""
""
0.46693602
""
""
""
""
""
""
""
""
0.48810259
""
""
""
""
""
""
""
0.63020623
""
""
""
""
""
0.58308792
0.469825
0.60649765
""
0.75183147
""
""
""
0.71349663
""
0.68301219
""
0.76189464
0.54958802
""
""
0.6179468
""
0.68455791
0.4761003
""
""
0.5592646
""
""
""
""
""
""
""
0.78950346
0.60033822
""
0.60150921
""
""
""
""
""
""
0.73302996
""
""
0.64700258
0.5808441
0.61246377
""
0.72171986
0.75729042
0.67888623
0.68926889
0.59727573
0.68054092
0.74680084
""
""
""
0.43140921
0.64269233
0.70786643
0.61665142
""
""
0.70118719
0.63080549
0.70757926
0.7694906
""
""
""
""
0.65873909
""
0.64825612
0.56956196
""
0.65541434
""
0.65786767
0.53845966
""
""
""
""
""
""
0.42993957
0.81123817
0.65347707
