kfr_imm_other_pooled_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10406996
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072049968
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038309172
""
""
""
""
0.081425644
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.069151878
""
""
""
""
""
0.022951655
""
""
0.041484397
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.081268199
""
""
""
""
""
""
""
""
""
""
""
0.068248659
""
""
""
0.018289562
""
""
0.076424181
""
""
0.027059419
""
0.12309717
0.039060891
""
""
""
""
0.043729097
0.060690228
""
""
0.0087462822
""
0.076967426
""
""
0.057755172
""
""
0.035707418
0.10591438
""
0.015534312
0.076279812
""
0.024991177
0.019379277
""
0.021667492
0.013075167
0.027049845
0.032437965
0.090694219
0.022689652
0.054316312
0.020380089
0.077475563
""
""
""
0.028205179
0.056610476
0.037210912
0.11416032
""
""
0.072280526
""
0.037545405
0.065325297
0.075642481
0.064175181
""
0.045931108
""
""
""
0.095609471
""
""
""
""
""
""
""
""
""
0.058221426
""
0.15894207
""
""
0.028856225
""
""
""
""
""
""
""
""
0.074743912
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047545817
0.043782655
""
""
0.051103853
0.061657492
""
""
0.10452301
0.065449744
""
0.053312704
0.12588695
""
0.062614776
""
0.048135478
0.018983223
""
""
""
0.092822
0.078958809
""
""
""
0.034707397
0.05398478
""
""
""
""
""
""
""
""
""
""
""
0.032421667
""
""
""
""
""
""
0.068439133
""
""
""
""
""
""
""
0.018163003
""
""
0.05389085
""
0.027754076
0.057311948
0.03561876
0.071104206
0.044989452
0.065915219
""
""
0.08242134
0.090171911
0.090106614
0.055065636
""
""
""
""
0.057442971
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.066760197
""
0.05844295
""
""
0.092155874
""
""
""
""
""
""
""
0.040813036
""
""
""
""
""
""
""
""
""
""
""
0.12758049
""
""
""
0.063282788
""
""
""
""
""
""
0.05138243
""
""
""
""
""
""
""
""
0.071785942
""
""
""
""
""
""
""
""
""
""
""
""
0.065051407
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053359583
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.059810117
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041972116
0.01334386
0.071100324
0.047380976
0.072399132
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
