kir_asian_female_mean_se
""
0.061128989
""
""
""
""
""
0.039441548
""
""
""
""
""
""
""
0.054939184
""
""
""
""
""
""
0.040201403
""
""
""
""
0.052277219
""
""
""
""
""
""
0.041644145
""
0.018681025
""
""
""
0.035581887
0.06510897
""
""
0.018885134
""
""
""
0.017247014
""
0.02771155
0.052416123
""
""
""
""
""
""
0.032785989
""
0.048481293
""
0.035019007
""
""
""
""
""
""
0.011237495
""
""
""
""
0.028959829
""
""
0.04797202
""
0.047759324
0.025394747
""
""
0.056539249
""
""
""
""
""
""
""
""
""
""
""
""
""
0.032665845
0.050896104
0.073385216
""
""
""
0.0059282053
0.035020303
""
0.01186011
0.031990804
""
0.039601997
0.030401239
""
""
""
0.028092204
""
""
""
""
""
""
""
""
""
""
""
""
0.050690498
""
""
""
""
""
0.067575961
""
""
0.055180945
""
""
""
""
""
""
""
""
0.070272788
""
""
""
""
""
""
""
0.052008953
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.054543212
""
0.020059384
""
""
0.045619279
""
""
0.015595102
""
""
""
""
""
0.027198469
0.048769441
""
""
0.0029149451
""
""
0.020683747
""
""
0.0042661
0.048243415
0.02343167
0.0055919075
0.048921362
0.028836127
0.031590715
""
0.0082175285
0.018952008
0.051771343
""
0.0014682644
0.030925667
0.015937328
""
0.052878197
0.010139679
""
""
0.0091167428
0.018178627
0.049179971
0.0024683236
0.015363706
""
0.0051390678
0.0039005317
0.041565519
0.0046561668
0.0028941568
0.0031018071
0.0055049001
0.019295031
0.0037439966
0.011649062
0.0024988656
0.018292222
0.022624649
""
0.067005344
0.0053596748
0.011833927
0.0091782995
0.014665013
0.044240147
""
0.012256285
0.056315184
0.0066554938
0.014906225
0.020030277
0.011095954
""
0.0093701612
""
""
""
0.017371181
0.027634576
""
""
""
""
""
""
""
""
0.011213007
""
0.021680607
""
""
0.012427267
0.078800358
""
""
""
""
""
""
""
0.011191348
""
""
""
""
0.023116615
""
""
""
0.032709535
""
""
""
""
""
""
""
""
""
""
""
0.043108162
""
""
""
""
""
""
""
""
""
""
0.029448157
""
0.0089767128
0.0099243354
0.030521607
0.027167968
0.012051396
0.016955674
0.028662102
0.047654424
0.029322553
0.013289485
0.036482867
0.013836578
0.02200751
""
0.02204437
""
0.01506303
0.0075132386
""
0.034500442
0.042811356
0.018641809
0.033486113
""
""
""
0.0084645599
0.014759626
0.040819727
""
""
""
""
""
""
""
""
0.039383065
0.037446197
0.0096380068
""
0.040662296
""
""
""
0.027786229
0.021069041
0.027035356
""
""
""
0.028344044
0.027643178
0.035468448
