kir_stycz_pooled_female_p10
0.28842652
0.29732037
0.27086824
0.30289435
0.33425546
0.31345001
0.32549894
0.31506068
0.28173324
0.3224037
0.29727098
0.35872713
0.28345808
0.30802473
0.30963343
0.33951938
0.33555147
0.32287893
0.31053162
0.30572563
0.32193056
0.3163684
0.31828225
0.33433554
0.36390895
0.32855666
0.31743971
0.32368237
0.36484617
0.31737685
0.33853626
0.33347028
0.38160789
0.35482952
0.32212874
0.31563687
0.3110213
0.31254095
0.32195857
0.3139683
0.34985512
0.3211751
0.2933186
0.30044708
0.32857507
0.32378566
0.36627018
0.29680732
0.36034861
0.33204845
0.32030657
0.3365472
0.32464477
0.31395695
0.29772571
0.3352187
0.31683546
0.32547066
0.28637019
0.33118144
0.3275499
0.34456876
0.30736127
0.29592305
0.29361856
0.27552894
0.30347702
0.27633321
0.32070476
0.28404686
0.29781166
0.31504208
0.30513155
0.33112442
0.30778599
0.31209186
0.31704184
0.28695327
0.30136028
0.35179818
0.32298481
0.31531903
0.31540704
0.33693406
0.36099482
0.32156041
0.29283246
0.32041934
0.32549995
0.29884112
0.29524869
0.30301654
0.326318
0.31368172
0.29542136
0.28126687
0.29699123
0.31501919
0.36885989
0.33780891
0.3601898
0.42871407
0.37985292
0.38199705
0.34577164
0.37786323
0.34029287
0.35332611
0.31289616
0.33194941
0.33740976
0.32788417
0.34794861
0.31038633
0.36226436
0.3233276
0.33469266
0.31453156
0.29519978
0.277235
0.30993873
0.301231
0.32322335
0.30922821
0.31040162
0.3451657
0.33870581
0.31520587
0.32480025
0.32028654
0.37193719
0.3174893
0.3407802
0.31395683
0.33460295
0.32028687
0.31396419
0.32636234
0.31746823
0.3321009
0.3382411
0.33076131
0.31066507
0.33267516
0.3148129
0.31417993
0.31607968
0.32033548
0.29585251
0.30211928
0.26574507
0.33983359
0.31763995
0.29870346
0.3289941
0.31712177
0.31519228
0.33196929
0.30643225
0.29490498
0.28830358
0.26234072
0.37332362
0.40097848
0.35664093
0.47026709
0.312675
0.33114001
0.3229475
0.31647742
0.36319795
0.35081547
0.29094309
0.33125317
0.29707509
0.30641034
0.33580464
0.33638513
0.33295786
0.33454823
0.29553139
0.29936275
0.33435151
0.30554649
0.28308925
0.34907097
0.29659638
0.33433372
0.33228594
0.31070483
0.29530385
0.31798288
0.3537482
0.30743071
0.35484475
0.30784252
0.34108609
0.34894758
0.34624547
0.33779123
0.32417861
0.31822819
0.32215065
0.30786303
0.30054906
0.34167799
0.35406169
0.30771855
