par_rank_natam_female_mean_se
0.044697829
0.047010403
""
0.025733115
0.03542554
""
0.018585265
""
""
0.04825528
0.036449637
0.017257944
""
0.047175959
0.037501898
""
0.013027518
0.035808988
""
0.019141659
0.025799967
0.0045357193
0.020199658
0.038724478
0.017247971
0.026762718
0.028150439
0.024473459
0.018205116
""
""
0.053393036
0.02295794
0.025954276
0.022358295
0.024185469
0.03184773
""
""
""
0.030596938
""
""
""
""
""
0.016284935
0.011167062
0.027484482
0.026895024
0.023972131
0.028204264
0.041612562
""
""
0.023387879
""
0.033244051
""
""
""
0.021400152
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023496598
""
""
""
0.062217701
0.021305203
""
""
0.037400261
0.014043877
0.019798042
0.048609219
""
""
0.039348561
""
""
0.059795946
0.031730697
0.014690298
0.026327418
0.029070362
0.016761402
0.020518128
0.036487218
0.025257299
0.019342816
0.028300906
0.017652858
0.060935695
0.035935201
0.053449847
0.04246369
0.029814838
""
0.020709271
0.029743735
0.038677774
""
""
""
0.059408385
""
""
0.03790066
""
0.043473572
0.043433517
""
""
""
0.016450129
""
""
""
0.058272835
""
0.033284403
0.040641733
""
""
0.032359201
0.035454035
""
""
""
""
0.028412752
0.011219159
""
""
0.059939094
0.027620932
0.062126491
""
0.018813672
0.01766477
0.028558196
0.04524257
""
""
""
""
0.032831907
0.015699869
""
0.012269403
0.01889698
0.032985579
0.013131741
0.032166168
0.010595958
0.026539735
0.023450308
0.023203321
0.035362735
0.034217525
0.029018158
0.015710734
0.02469774
0.026639316
0.04997262
0.050120428
0.023306184
""
""
0.024158649
""
""
0.047213841
""
""
0.041810185
0.028290117
""
""
""
0.046116512
""
0.028330974
""
0.026172098
0.033235494
0.042145193
0.046986558
0.052051101
0.032104068
0.02605732
""
0.040602352
0.041182827
""
0.049493495
""
""
0.033359669
0.033013545
0.033857945
0.021754261
""
0.047086533
""
""
0.040913563
""
0.019904096
0.048705105
""
""
0.026468741
0.034204379
0.028430004
0.055913195
""
""
""
""
""
0.031314991
""
""
""
""
0.084234737
0.041510582
""
""
""
0.018065043
""
""
0.013582107
0.052356042
0.018747849
""
0.027391577
0.023667743
""
0.033250291
""
0.051239144
""
0.042607628
0.034677628
0.029609969
0.034733061
0.010473388
0.039240647
0.018604314
0.01495994
0.04072823
0.025394578
""
""
0.02661703
0.036283292
0.034026965
0.025423232
0.034746803
""
0.049255714
0.020488907
""
""
0.01665296
0.026330514
""
0.052303396
0.018497927
""
0.021450734
0.031748228
""
0.02885518
0.017496804
0.030326005
""
""
0.040304448
""
0.03012518
0.0091651864
0.037099827
0.017737707
0.04732601
""
""
""
0.032531656
""
""
""
0.057101466
""
0.041074753
0.015864322
0.013090177
0.014756314
0.022458235
0.022401474
0.02899914
""
0.025126832
""
""
""
""
0.046544716
""
""
0.03743957
""
0.039336998
0.02788274
0.013476794
""
0.012482679
0.035654578
0.038544901
""
0.01603277
""
""
""
0.045655366
0.054115493
""
0.059521928
0.044244058
""
""
""
""
0.053700518
""
""
0.064460255
""
""
""
""
0.0390255
""
0.013850641
""
""
""
""
""
""
""
""
""
0.016531313
""
""
""
0.015837844
""
0.014640822
0.02258569
""
""
""
""
""
""
0.018342735
""
0.035794005
""
0.062861547
0.026612964
0.02850591
0.026474314
""
0.019694455
0.026662193
""
0.014442206
0.017339608
0.031810883
0.038258761
0.011478786
""
""
0.02193654
0.020891163
""
0.056084014
""
0.035309561
""
""
""
""
0.033950474
0.033283703
0.023705451
""
0.02990265
0.023422321
""
0.02063627
""
0.040020823
""
""
""
""
""
""
""
0.02943567
""
""
""
0.010461336
0.016503911
0.037507128
""
0.01747654
0.035735715
0.04549792
""
0.01261053
0.058818415
""
""
""
""
0.019397074
0.021100052
0.023065712
""
""
0.017420452
""
""
""
""
""
""
0.018181218
""
""
0.034776289
""
""
""
""
""
""
""
""
""
""
""
""
0.05801193
""
""
0.026722845
0.011198607
""
""
""
""
0.056173336
""
""
""
""
""
""
""
0.01696693
""
0.032821544
0.015978856
0.014802499
""
0.033603169
""
""
0.01096895
""
0.013546142
0.037824247
""
""
""
0.033412378
""
0.020400876
0.042630784
0.010018984
0.045148972
0.03472586
0.006791288
0.0057575786
0.009216289
0.017828764
0.0042192372
0.012192456
0.037358548
0.019189321
0.018443588
0.016676556
""
""
""
0.0402405
""
""
0.044852439
0.042378988
""
0.026276911
0.045935612
""
""
""
""
0.03035154
""
""
""
""
""
""
""
""
""
0.020686343
""
0.018779047
""
""
""
0.028467642
""
""
""
""
""
""
0.034717184
0.037516348
""
0.030871117
0.011917368
0.023397828
0.028106024
""
0.045209635
""
""
""
""
""
""
""
""
0.0293766
""
""
0.026007261
""
""
""
""
""
0.039671905
0.054741681
0.026615094
0.012283584
0.0099645052
0.027367732
0.024970289
0.034836948
0.034134205
0.011647005
0.037505079
""
0.010804553
0.020468412
0.012352189
0.0050020884
0.010516734
0.014472288
0.032351132
0.010331514
0.045606818
0.0092780264
0.042382184
""
0.01527777
0.017576842
0.024884466
0.031514555
0.024618398
0.031263888
0.027134826
0.0084043052
0.019998521
""
0.01376378
0.014939531
0.011633868
0.017312227
""
""
""
0.014822131
0.017787887
""
""
0.024845125
0.01629414
""
""
0.032210439
0.030637341
0.049551368
""
""
0.013414331
0.023168771
0.044959471
""
0.039238833
""
0.027501585
""
""
""
0.012496872
""
""
""
0.0055837808
0.026748376
0.0046690037
0.014226967
0.0073859249
0.029803131
""
0.0052052974
0.0068684346
0.015645502
0.0040293038
""
0.032807786
0.047170501
0.018184602
0.047082216
""
0.022752512
0.036023874
""
""
""
0.023163557
0.010791627
0.034875125
0.015614919
""
""
""
0.03142659
""
0.052680153
0.017538849
""
""
0.017254097
0.01531539
0.020832587
0.027885037
0.019784886
0.01763818
0.017009644
0.011851356
0.014410068
0.0097582312
0.015048566
0.023962123
0.076532118
""
0.012522103
0.018567914
0.010888951
0.01141555
""
0.027661545
0.012262603
0.021015059
0.025622638
0.0060844361
0.027356025
""
0.038119946
0.033526421
0.013723944
0.018439857
0.017867265
0.010014479
0.031572878
0.011685035
0.02608237
0.013619022
0.021505695
""
""
0.019926604
""
""
""
0.018552115
0.020664647
0.0064529325
