kir_native_hisp_male_p100
""
""
""
""
""
""
""
0.80985564
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68739456
""
""
""
""
""
""
""
""
""
""
""
0.653777
""
0.73231137
""
""
""
0.80028909
""
""
""
0.46481016
""
""
""
0.66835189
""
0.71526182
0.79931039
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67080122
""
""
""
""
0.52668077
""
""
0.80355203
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57812053
0.65705234
0.75831467
0.73124403
0.73237038
0.83957011
0.44284523
0.65297198
0.72118145
0.57127547
0.66862601
0.6852808
0.58392721
0.57872087
0.61160553
""
""
""
0.57689643
""
""
""
""
""
""
""
""
""
""
""
""
0.67099386
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68720096
""
""
""
""
""
0.30569389
""
""
""
""
""
0.7775678
""
""
""
0.69116032
""
0.6411224
0.65889996
0.42582309
0.47405884
0.69278139
0.5032571
0.67081803
0.62353867
0.88321924
0.59759635
0.59181392
""
0.64146149
0.6701538
0.74950981
0.67126244
0.64959937
0.69799197
0.75000376
""
0.52070373
0.69642627
""
""
0.60331672
0.67253464
0.54776692
0.66431928
0.67964166
""
0.65232712
0.64846075
0.67515725
0.65787041
0.65749049
0.67854428
0.69491136
0.60939395
0.75230759
0.58401549
0.6701687
0.66621077
0.58878976
""
0.73978043
0.74926996
0.67083794
0.61720246
0.77172613
0.91320145
""
0.68525565
0.52789354
0.69939518
0.63368964
0.7391504
0.64235932
0.69151914
0.62263739
""
""
0.55887908
0.55759615
0.46536967
""
""
""
0.81569779
""
""
""
0.6183967
0.64462048
""
0.71277016
""
""
0.63901353
0.6133557
0.63813108
""
""
""
""
0.86297554
""
0.6365149
""
""
""
0.75021905
0.60822326
0.93621808
""
0.76304477
0.66437334
""
""
0.59538651
0.76216739
0.66961408
0.53079629
""
""
""
""
0.93972802
0.66014028
""
0.80983001
""
0.50169158
""
""
""
""
""
""
0.71124363
""
0.6386447
0.6385392
0.73363364
0.72126091
0.7018587
0.54315352
0.65202749
0.84496492
0.64524323
0.69659698
0.82962435
0.40384284
0.68128657
""
0.81080121
""
0.66440177
0.71230078
""
0.5995419
0.61869001
0.49542284
0.65361005
""
""
""
0.64318985
0.81994355
-0.039215144
""
""
""
""
""
""
0.59734434
0.74596488
0.70844042
0.4137834
0.64728534
""
0.66570359
""
""
""
0.55383289
0.67389071
0.48971587
""
""
""
0.67002237
0.72497076
0.6962437
0.72043967
0.67622495
""
0.56652927
""
0.58849382
0.63138556
0.67043924
0.50189787
0.67066836
0.71398991
0.45934668
0.85787755
0.64090884
0.83480662
0.67406172
0.66512221
""
""
""
""
0.63263112
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69050074
""
""
""
""
0.27146041
0.79460353
""
0.66064847
0.53655481
""
0.59881967
""
0.65768725
""
""
0.68219703
""
""
""
""
""
""
""
0.69499689
""
""
""
""
""
""
""
""
""
""
""
0.87489802
""
""
""
0.89057118
""
""
""
""
""
