hs_asian_male_p75_se
""
""
""
0.022518141
0.038209882
""
0.057833973
""
""
0.073813118
0.10797397
0.030306363
""
0.10867599
0.070232667
""
""
0.11188226
""
""
0.025083158
0.070277393
0.12515523
""
0.024959981
""
""
0.090045772
0.015539158
""
""
""
0.035309829
0.046057422
""
0.032540351
""
""
""
""
0.0080537386
""
""
""
""
""
0.026354702
0.04835787
0.027477913
""
0.081226401
0.11424561
""
""
""
0.069109604
""
""
""
""
""
0.0064077307
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048050284
""
""
""
""
0.04502584
""
""
""
0.06943883
""
""
""
""
0.094630554
""
""
""
0.11649853
0.023139484
0.056494649
0.06696488
0.021128731
0.040538426
0.021168223
0.048226934
0.020752763
0.073753372
0.023402626
""
0.035943009
0.024073759
""
0.029325793
""
0.05953997
0.053387202
0.032030363
""
""
""
""
""
""
""
""
0.053097934
0.044750571
""
""
""
0.015081938
""
0.096768066
""
0.13714516
""
0.09824118
0.090094477
""
""
0.048049439
0.05005737
""
""
""
""
0.11338852
""
""
""
""
0.0052072518
""
""
0.015539257
0.12181532
""
0.048178654
""
""
""
""
0.021021789
0.01203577
""
0.0056068781
""
""
""
0.10501357
0.010530627
0.043435503
""
0.075835578
""
""
0.040284481
0.03472599
""
""
""
""
0.036122181
""
""
0.025356421
""
""
0.046493381
""
""
""
0.038436487
""
""
""
""
""
0.023613928
""
0.041761223
0.093118422
""
""
""
0.090290569
0.025925707
""
""
0.035594538
""
""
""
""
0.034522925
0.091909967
0.034736488
0.018511647
""
""
""
""
""
""
0.026731243
""
0.096309528
""
0.028493311
0.071242705
0.042503487
0.020040469
""
0.010637514
""
""
""
0.078382902
""
""
""
""
""
""
""
""
""
0.034350727
""
0.10100272
0.02354431
0.057823922
""
""
0.13226765
""
""
0.032713868
""
0.030145459
""
0.038436782
0.02436934
0.034863785
0.027188236
0.0047401804
0.016392255
0.0051007015
0.011495249
0.034590658
0.056373034
""
""
""
""
""
0.075224705
0.087840267
""
""
0.034996092
""
""
0.011978333
0.018202871
""
0.018933257
0.015909508
""
""
""
""
""
""
""
""
""
""
""
0.1181324
0.01452439
""
""
0.1009981
""
""
""
""
0.035309386
""
0.14112878
0.064712517
""
0.072527707
0.066676721
0.08875291
""
0.061489556
0.036442485
0.071329273
""
0.025831217
""
""
""
""
0.040491369
""
""
0.10209072
""
0.0064065722
0.027356483
0.030023083
""
0.0056114742
0.039950497
""
""
0.018684626
""
""
0.0095070777
0.095006697
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12708326
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13681486
""
""
""
""
""
""
""
""
""
""
0.053295035
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10401263
""
""
""
""
0.024873927
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13659218
""
0.045175761
""
""
0.031069104
""
""
""
""
""
""
0.044429723
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.076082252
0.01778128
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056213975
0.073782854
0.045011867
""
""
""
""
""
""
0.025765935
""
""
""
""
0.030536219
""
0.11141983
""
""
""
""
0.13018547
""
0.13201199
""
0.040082984
""
""
""
0.047717124
""
""
""
""
""
""
""
0.084970519
""
""
0.10285655
""
""
""
""
""
0.1253317
""
""
""
""
""
""
0.046521049
""
""
0.025228163
""
0.027598584
""
""
""
0.10934982
""
""
""
""
""
""
0.022574887
0.059467755
0.097768068
0.060181785
0.0096845459
0.051225796
""
""
""
""
""
""
""
""
""
""
""
0.092528917
""
""
0.058874991
""
""
""
""
""
0.067854129
""
0.052015293
0.024542242
0.012848554
""
""
""
""
0.1699136
""
""
""
""
""
0.027718807
""
""
""
""
""
0.043867894
""
""
""
""
""
0.12151982
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0055605373
0.021380549
0.018996788
""
""
""
""
""
0.055192318
""
0.018416151
""
0.036265574
""
""
""
0.039106276
""
""
0.0036217324
""
""
0.041196663
""
""
""
""
""
""
""
0.14410238
0.031419225
0.060449846
0.075715348
""
""
""
""
""
""
""
""
""
0.05958027
0.12690747
""
""
""
0.034366492
0.024761628
0.023425179
0.047540478
0.010023292
0.005558162
""
""
""
0.034522656
0.045928929
0.0040668822
0.021146938
""
""
0.0086252671
0.030325547
0.012922712
0.0027272133
""
""
""
""
0.054364622
""
0.028793657
0.015110389
""
0.041680008
""
""
0.063442208
""
""
""
""
""
""
0.082162611
""
0.0092138285
