kfr_24_asian_female_mean
""
0.57694387
""
""
""
""
""
0.48702565
""
""
""
""
""
""
""
0.45169657
""
""
""
""
""
""
0.55043763
""
""
""
""
0.43605801
""
""
""
""
""
""
0.43761238
""
0.50728226
""
""
""
0.40660179
0.52026546
""
""
0.52386129
""
""
""
0.42129296
""
0.49158484
0.44478074
""
""
""
""
""
""
0.59916389
""
0.39032412
""
0.47465068
""
""
""
""
""
""
0.58990085
""
""
""
""
0.59837008
""
""
0.59298569
""
0.43874356
0.58375752
""
""
0.59853804
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53498203
0.44918191
0.53922343
""
""
""
0.54340512
0.55234617
""
0.50045365
0.55299634
""
0.5652703
0.49370402
""
""
""
0.56997997
""
""
""
""
""
""
""
""
""
""
""
""
0.39613935
""
""
""
""
""
0.52167958
""
""
0.44037458
""
""
""
""
""
""
""
""
0.49432448
""
""
""
""
""
""
""
0.53271967
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44871968
""
0.50806046
""
""
0.49159321
""
""
0.48005968
""
""
""
""
""
0.51728398
0.54020774
""
""
0.55559975
""
""
0.50275064
""
""
0.55589873
0.61873829
0.55183375
0.50191271
0.541637
0.53542876
0.44952774
""
0.50930262
0.50955313
0.62451667
""
0.50162131
0.47490466
0.55749899
""
0.54425377
0.53516591
""
""
0.55108833
0.56024897
0.50647587
0.49708775
0.54144943
""
0.5181765
0.52933747
0.53559989
0.49336413
0.51931989
0.53676677
0.52128696
0.53942138
0.57807714
0.5435788
0.55466354
0.50371242
0.56183487
""
0.53739178
0.55876005
0.5670175
0.516406
0.55539906
0.45418704
""
0.51216793
0.50884718
0.52353811
0.53756529
0.57721567
0.56327105
""
0.55143362
""
""
""
0.50072551
0.62536651
""
""
""
""
""
""
""
""
0.52503628
""
0.53928196
""
""
0.56838191
0.48495564
""
""
""
""
""
""
""
0.52789569
""
""
""
""
0.57596385
""
""
""
0.50948513
""
""
""
""
""
""
""
""
""
""
""
0.50274354
""
""
""
""
""
""
""
""
""
""
0.5643661
""
0.59776622
0.55989665
0.56623095
0.57095695
0.53215587
0.56009978
0.55040336
0.56286919
0.60612261
0.52366543
0.51691216
0.50939721
0.4270373
""
