share_white2010
0.8373431
0.3889401
0.75244588
0.91883266
0.78376371
0.7284624
0.79349709
0.86335605
0.8288452
0.84334803
0.76295787
0.43192771
0.75105155
0.84458995
0.77153081
0.90899491
0.80685359
0.38736841
0.92514592
0.86290443
0.87457961
0.80182451
0.72598749
0.76396674
0.91758162
0.8339783
0.88261276
0.82253194
0.8924616
0.89609689
0.93711585
0.74195457
0.91843104
0.80916101
0.84667617
0.96111691
0.89038688
0.93686187
0.95842957
0.82863057
0.68407065
0.92279774
0.93258429
""
0.46190906
0.34169793
0.42185593
0.45340461
0.71012402
0.53406382
0.43543717
0.54355234
0.38228235
0.86676425
0.92182571
0.81320721
0.55720317
0.7828964
0.82652479
0.80285037
0.88536721
0.92990339
0.88920724
0.9755227
0.95102543
0.95040661
0.09205021
0.17502113
0.4276703
0.53628534
0.7647059
0.40504587
0.57385975
0.25471386
0.60180265
0.88613302
0.42204025
0.73829788
0.3978737
0.16841748
0.35881934
0.066703416
0.23505248
0.51160222
0.49963742
0.78435457
0.69112569
0.746687
0.61573809
0.76076889
0.92582542
0.76896274
0.85956138
0.7858085
0.71828091
0.81543577
0.89625084
0.53907818
0.8114922
0.72033525
0.93811607
0.83632576
0.94532979
0.88569814
0.951298
0.931961
1.0
0.40000001
""
0.69936448
0.47413793
0.40845704
0.74332207
0.56775701
0.17889448
0.49237645
0.79829961
0.69971144
0.87935174
0.97494835
0.93256611
0.89397877
0.91112769
0.923572
0.65414828
0.80929714
0.96579981
0.89417017
0.83168679
0.79364175
0.74603724
0.89420426
0.81787884
0.1906407
0.62423694
0.82237691
0.48124737
0.76420456
0.7274549
0.54378968
0.54552293
0.49344024
0.66275406
0.50449175
0.49883631
0.20103987
0.74323815
0.73976427
0.95971072
0.82943547
0.9742921
0.88434076
0.89353615
0.97921574
0.89450657
0.87289518
0.84335369
0.75511152
0.64984643
0.91992313
0.89413822
0.90422535
0.6239962
0.57572317
0.7319842
0.83287704
0.59929663
0.43798077
0.7306028
0.78180891
0.33562991
0.92679739
0.86784142
0.63662791
0.82975584
0.76347828
0.8224948
0.75707603
0.78173131
0.93829441
0.91717017
0.86225265
0.4811947
0.72848064
0.52322364
0.52964425
0.42725518
0.38852376
0.92233258
0.6687637
0.94701183
0.87251985
0.72547138
